Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
181,211.025135,211.0248762482203,211.0248114431032,1795886.3,nan,621098.8,12.56,-1,0.30709714487177764,0.9830333999834715,0.0,0.5898200399900829,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,
183,211.097927,211.09766796341347,211.0975824618718,2850375.8,nan,572296.3,21.37,-1,0.40503325838567117,0.9706716648960366,0.0,0.5824029989376219,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
189,213.0772,213.076933219287,213.0768470169655,4500226.0,nan,525745.0,35.15,-1,0.40455977605654797,0.9707391816916653,0.0,0.5824435090149992,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
190,213.11357,213.11330307698535,213.11323252634983,1253775.0,nan,562012.8,8.02,-1,0.3310476532914357,0.9803109869838792,0.0,0.5881865921903275,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
199,217.07213,217.07184758867766,217.07176163653722,2199469.8,nan,527583.0,15.82,-1,0.3959618689687363,0.9719522728371567,0.0,0.5831713637022939,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
202,219.066672,219.06638178480955,219.06628233291582,1488278.6,nan,579238.5,9.91,-1,0.45398083480825924,0.963294286966982,0.0,0.5779765721801892,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,
205,221.045942,221.0456440406948,221.0455468880095,2418566.5,nan,494238.4,17.52,-1,0.43951432936365814,0.9655562111416376,0.0,0.5793337266849825,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
207,221.082336,221.08203789829923,221.0819323973938,11886229.0,nan,509436.3,95.68,-1,0.4772027468540188,0.9654836532542581,0.9989773047614118,0.9788811138571196,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,
208,222.085678,222.0853759726117,222.0852872324661,1538582.6,nan,609459.4,10.25,-1,0.39957687744932857,0.9714452166140295,0.9989773047614118,0.9824580518729824,6.0,1.2727272727272727,0.36363636363636365,13C1 O4,de-protonated,1,207,C11 H14 O4 13C1,11,14,4,,,1,,
210,223.02515,223.0248442968227,223.02481144310323,1994626.9,nan,595456.6,14.01,-1,0.14730970625154854,0.9960702780160836,0.0,0.5976421668096501,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
211,223.061577,223.06127115429797,223.0611969524875,2308497.0,nan,580417.6,16.6,-1,0.33265225631754386,0.9801215716633469,0.0,0.5880729429980082,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
