Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
257,210.041014,210.04088133711318,210.0407958602025,1647964.0,nan,579359.5,11.46,-1,0.4069538506529186,0.9703970342196271,0.0,0.5822382205317762,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,
262,211.061414,211.0612792491477,211.0611969524875,2853555.0,nan,440894.7,21.53,-1,0.3899184757035452,0.9727902326583906,0.0,0.5836741395950343,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,
280,215.092714,215.0925710002108,215.0924970814435,2382111.3,nan,476449.3,17.46,-1,0.34366037078053163,0.978798446577315,0.0,0.587279067946389,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
281,215.129102,215.12895892575284,215.12888259082783,1255212.0,nan,517908.9,8.04,-1,0.35483345654391585,0.977413365035245,0.0,0.586448019021147,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,
285,217.071945,217.07179795026371,217.07176163653722,1960027.8,nan,443197.3,13.93,-1,0.16728903945475668,0.9949349165370219,0.0,0.5969609499222132,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
290,221.009402,221.00924689335045,221.0091613786252,1179376.4,nan,552649.9,7.34,-1,0.3869284183012601,0.9732003229744522,0.0,0.5839201937846713,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
291,221.045748,221.04559281897846,221.0455468880095,1281149.9,nan,374986.6,8.19,-1,0.20778961439585103,0.992196284796376,0.0,0.5953177708778256,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
292,221.082197,221.0820417443957,221.0819323973938,18744716.0,nan,443366.9,153.44,-1,0.494599448701385,0.9681968214495418,0.989890685219269,0.9768743669574327,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,
294,222.085519,222.0853616913756,222.0852872324661,2695934.5,nan,519884.3,19.96,-1,0.3352716896416443,0.9798104722411918,0.989890685219269,0.9838425574324227,6.0,1.2727272727272727,0.36363636363636365,13C1 O4,de-protonated,1,292,C11 H14 O4 13C1,11,14,4,,,1,,
298,223.061447,223.0612876944097,223.0611969524875,1987434.4,nan,490004.7,14.06,-1,0.4068028121749008,0.9704186758656697,0.0,0.5822512055194018,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
