Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
202,227.016984,227.01665499769973,227.01657269060783,1932295.6,nan,500552.7,13.43,-1,0.36255983836620687,0.9764308319016037,0.0,0.5858584991409622,1.0,2.4,0.8,N2 S2 O4,de-protonated,0,,C5 H12 O4 S2 N2,5,12,4,2,2,,,,,
203,227.020119,227.0197899824922,227.0197260626749,1472264.9,nan,543914.1,9.64,-1,0.2815606309468084,0.9857183673988361,0.0,0.5914310204393016,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,,,
207,227.129325,227.1289954527468,227.12888259082783,1555764.9,nan,543479.6,10.33,-1,0.4969069441592972,0.9561861411409871,0.0,0.5737116846845922,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,,,
213,229.144905,229.14456567540677,229.14453265530582,1501031.1,nan,490206.0,9.81,-1,0.14410163123104044,0.9962392565760565,0.0,0.5977435539456338,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,,
217,232.09435,232.09399636799813,232.0938940625005,3842854.8,nan,466743.1,28.93,-1,0.44079357638157723,0.9653589343321874,0.0,0.5792153605993124,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,,,,
219,233.114708,233.11434941836225,233.1142951547855,1744080.1,nan,528863.5,11.78,-1,0.2327767016907569,0.9902163783250421,0.0,0.5941298269950253,2.0,2.0,0.5555555555555556,N2 O5,de-protonated,0,,C9 H18 O5 N2,9,18,5,,2,,,,,
221,233.155144,233.154785222212,233.15470341616242,18987746.0,nan,479747.3,152.64,-1,0.3508659632186456,0.9716712950032431,0.9876160362472889,0.9780491915008613,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,,
223,234.158525,234.15816135492952,234.1580582512347,2789509.8,nan,535406.6,20.18,-1,0.44031666294999633,0.9654325430084331,0.9876160362472889,0.9743059403039753,5.0,1.5714285714285714,0.14285714285714285,13C1 O2,de-protonated,1,221,C14 H22 O2 13C1,14,22,2,,,1,,,,
224,235.025278,235.02491015041326,235.02481144310323,2128115.0,nan,459021.2,14.81,-1,0.4199867640543681,0.9685012253660579,0.0,0.5811007352196347,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,,,
230,237.077303,237.07692519628287,237.0768470169655,3971930.0,nan,446311.6,29.77,-1,0.3297636118996117,0.980461928112386,0.0,0.5882771568674315,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,,,
232,237.113675,237.11329701984658,237.11323252634983,2070377.4,nan,525424.0,14.34,-1,0.2719945068604153,0.9866659394303419,0.0,0.591999563658205,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,,,
234,238.963433,238.96304604688945,238.96308056511668,3330178.0,nan,480355.5,24.55,-1,-0.14445004289654922,0.9962210834430951,0.0,0.5977326500658571,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,,
235,239.020188,239.01980077157765,239.01972606267492,2185370.5,nan,513409.9,15.26,-1,0.31256375346355664,0.9824293669196059,0.0,0.5894576201517635,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,,
236,239.056557,239.05616959515595,239.05611157205922,5010602.0,nan,468566.2,38.19,-1,0.24271747894561127,0.9893674651861446,0.0,0.5936204791116867,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,,
239,239.092972,239.09258441851108,239.0924970814435,5472442.0,nan,475931.8,41.94,-1,0.3652856892184213,0.9760793860266483,0.0,0.585647631615989,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,,,
