Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,18O,17O
1378,343.077316,343.07660543065384,343.07645309377233,1443452.9,nan,302564.5,7.03,-1,0.4440318772655608,0.9648571644822379,0.0,0.5789142986893427,20.0,0.48,0.08,O2,de-protonated,0,,C25 H12 O2,25,12,2,,,,,,
1380,343.082862,343.0821514128865,343.0821641293347,2705022.8,nan,332300.6,15.12,-1,-0.03706531424436873,0.9997507500547146,0.0,0.5998504500328288,6.0,1.6153846153846154,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,,C13 H21 O1 S2 N4 P1,13,21,1,2,4,,1,,
1381,343.085242,343.08453140526194,343.0846660527792,2470015.8,nan,303800.3,13.61,-1,-0.3924614842333609,0.9724391089340692,0.0,0.5834634653604415,2.0,2.3333333333333335,0.6666666666666666,N4 S1 P1 O6,de-protonated,0,,C9 H21 O6 S1 N4 P1,9,21,6,1,4,,1,,
1382,343.095947,343.0952363709671,343.0952134802089,6806147.5,nan,297898.4,41.42,-1,0.0667183840034565,0.9990849136613806,0.9345671547941646,0.9732778101144942,6.0,1.4,0.4666666666666667,P1 O7,de-protonated,0,,C15 H21 O7 P1,15,21,7,,,,1,,
1383,343.104055,343.1033443449921,343.1034556886863,9456263.0,nan,282461.3,58.41,-1,-0.3245193028434178,0.9752400057913071,0.9984052046327759,0.9845060853278946,6.0,1.3333333333333333,0.6,O9,de-protonated,0,,C15 H20 O9,15,20,9,,,,,,
1383,343.104055,343.1033443449921,343.1032934974341,9456263.0,nan,282461.3,58.41,-1,0.14819897957850584,0.9960227839915584,0.0,0.5976136703949351,1.0,2.5,0.3,N4 S2 P1 O3,de-protonated,0,,C10 H25 O3 S2 N4 P1,10,25,3,2,4,,1,,
1385,343.11708,343.11636930326483,343.1162099065267,1632907.4,nan,388429.2,8.25,-1,0.46455612857882567,0.9615979223196262,0.0,0.5769587533917757,14.0,0.8695652173913043,0.043478260869565216,S1 O1,de-protonated,0,,C23 H20 O1 S1,23,20,1,1,,,,,
1385,343.11708,343.11636930326483,343.1163428483083,1632907.4,nan,388429.2,8.25,-1,0.07710200075652862,0.99892192017999,0.0,0.599353152107994,1.0,2.0833333333333335,0.75,P1 O9,de-protonated,0,,C12 H25 O9 P1,12,25,9,,,,1,,
1386,343.119315,343.1186042961047,343.1187118299712,3538572.3,nan,329936.7,20.47,-1,-0.31340134700202227,0.9823359086049236,0.0,0.5894015451629542,10.0,1.0526315789473684,0.3157894736842105,O6,de-protonated,0,,C19 H20 O6,19,20,6,,,,,,
1387,343.132335,343.1316242543935,343.13159898959316,5990033.0,nan,301712.7,36.18,-1,0.07363006035258808,0.999016780348374,0.0,0.5994100682090244,5.0,1.5625,0.375,P1 O6,de-protonated,0,,C16 H25 O6 P1,16,25,6,,,,1,,
1389,343.140384,343.1396732286075,343.1398411980706,9900692.0,nan,285639.3,61.26,-1,-0.4895073172914989,0.9657484369885595,0.9947141068450331,0.9773347049311489,5.0,1.5,0.5,O8,de-protonated,0,,C16 H24 O8,16,24,8,,,,,,
1390,343.153476,343.1527651866656,343.1527283576926,1871000.8,nan,349806.5,9.77,-1,0.10732531017693528,0.9979121256362647,0.0,0.5987472753817589,0.0,2.230769230769231,0.6153846153846154,P1 O8,de-protonated,0,,C13 H29 O8 P1,13,29,8,,,,1,,
1392,343.168809,343.1680981375444,343.16798449897743,10969758.0,nan,290185.0,68.11,-1,0.3311455966335317,0.9854416041554919,0.945154396663635,0.9693267211587491,4.0,1.7058823529411764,0.29411764705882354,P1 O5,de-protonated,0,,C17 H29 O5 P1,17,29,5,,,,1,,
1393,343.176869,343.17615811172317,343.1762267074549,12190369.0,nan,292808.3,75.94,-1,-0.19988485904959197,0.9795285835035588,0.9890944242650598,0.9833549198081591,4.0,1.6470588235294117,0.4117647058823529,O7,de-protonated,0,,C17 H28 O7,17,28,7,,,,,,
1395,343.213212,343.21250099529374,343.2126122168392,17140398.0,nan,303691.9,107.68,-1,-0.3240601933257747,0.4905627801738457,0.8360345439488928,0.6287514856838645,3.0,1.7777777777777777,0.3333333333333333,O6,de-protonated,0,,C18 H32 O6,18,32,6,,,,,,
1396,343.216297,343.21558598541054,343.2156033976541,1596335.8,nan,328315.4,8.01,-1,-0.050732668849070565,0.9995330957356252,0.0,0.5997198574413751,3.0,1.9411764705882353,0.17647058823529413,N2 P1 O3,de-protonated,0,,C17 H33 O3 N2 P1,17,33,3,,2,,1,,
1397,343.249622,343.2489108786496,343.24899772622354,7453372.0,nan,301360.7,45.57,-1,-0.2530162491386707,0.4942256812636489,0.8284876905041023,0.6279304849598303,2.0,1.894736842105263,0.2631578947368421,O5,de-protonated,0,,C19 H36 O5,19,36,5,,,,,,
1401,344.091238,344.0905241824255,344.0904624524019,1464048.0,nan,297749.3,7.16,-1,0.17940056570367885,0.9941771720881865,0.0,0.5965063032529119,6.0,1.4285714285714286,0.5,N1 P1 O7,de-protonated,0,,C14 H20 O7 N1 P1,14,20,7,,1,,1,,
1402,344.099308,344.09859415657223,344.09856831528117,1764851.0,nan,236751.1,9.09,-1,0.07509851374579596,0.9989771915256096,0.9345671547941646,0.9732131768330317,6.0,1.5,0.5,13C1 P1 O7,de-protonated,1,1382,C14 H21 O7 13C1 P1,14,21,7,,,1,1,,
1402,344.099308,344.09859415657223,344.09870466087926,1764851.0,nan,236751.1,9.09,-1,-0.32114130490547527,0.9814608850010009,0.0,0.5888765310006006,6.0,1.3571428571428572,0.6428571428571429,N1 O9,de-protonated,0,,C14 H19 O9 N1,14,19,9,,1,,,,
1403,344.107382,344.1066681307061,344.10681052375855,1565941.9,nan,328176.8,7.82,-1,-0.413804807367003,0.9694074598181751,0.9984052046327759,0.9810065577440155,6.0,1.4285714285714286,0.6428571428571429,13C1 O9,de-protonated,1,1383,C14 H20 O9 13C1,14,20,9,,,1,,,
1404,344.135715,344.1350010399378,344.1350901702636,3460096.3,nan,302401.6,19.96,-1,-0.25899807478071823,0.9879021956662452,0.0,0.5927413173997471,5.0,1.5333333333333334,0.5333333333333333,N1 O8,de-protonated,0,,C15 H23 O8 N1,15,23,8,,1,,,,
1405,344.143779,344.14306501410374,344.1431960331429,1654275.3,nan,253968.4,8.38,-1,-0.3807108222834447,0.9740435097963637,0.9947141068450331,0.9823117486158315,5.0,1.6,0.5333333333333333,13C1 O8,de-protonated,1,1389,C15 H24 O8 13C1,15,24,8,,,1,,,
1406,344.172132,344.17141792327124,344.1713393340498,2935821.8,nan,310264.2,16.6,-1,0.2283433060158043,0.9905837578467933,0.945154396663635,0.97241201337353,4.0,1.8125,0.3125,13C1 P1 O5,de-protonated,1,1392,C16 H29 O5 13C1 P1,16,29,5,,,1,1,,
1406,344.172132,344.17141792327124,344.17147567964787,2935821.8,nan,310264.2,16.6,-1,-0.1678127930855821,0.9949032321408579,0.0,0.5969419392845147,4.0,1.6875,0.4375,N1 O7,de-protonated,0,,C16 H27 O7 N1,16,27,7,,1,,,,
1407,344.180146,344.1794318975974,344.17958154252716,2073616.5,nan,259319.1,11.07,-1,-0.4347873545916202,0.9662805450835975,0.9890944242650598,0.9754060967561824,4.0,1.75,0.4375,13C1 O7,de-protonated,1,1393,C16 H28 O7 13C1,16,28,7,,,1,,,
1409,344.200275,344.19956083311155,344.1996189805548,1443863.9,nan,387609.5,7.03,-1,-0.16893523427330695,0.9948350000888739,0.0,0.5969010000533244,3.0,1.8823529411764706,0.23529411764705882,N1 P1 O4,de-protonated,0,,C17 H32 O4 N1 P1,17,32,4,,1,,1,,
1411,344.273227,344.27251259940056,344.27238999932337,1445426.6,nan,305187.1,7.04,-1,0.35611359130781006,0.977251970364747,0.0,0.5863511822188482,1.0,2.1052631578947367,0.10526315789473684,N1 P1 O2,de-protonated,0,,C19 H40 O2 N1 P1,19,40,2,,1,,1,,
1416,345.025866,345.0251491882256,345.0252053662963,1683270.1,nan,376687.1,8.57,-1,-0.16282309177755147,0.9952011003884178,0.0,0.5971206602330507,12.0,0.625,0.5625,O9,de-protonated,0,,C16 H10 O9,16,10,9,,,,,,
1416,345.025866,345.0251491882256,345.02504317504406,1683270.1,nan,376687.1,8.57,-1,0.30726228036987696,0.9830153040466655,0.0,0.5898091824279993,7.0,1.3636363636363635,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,,C11 H15 O3 S2 N4 P1,11,15,3,2,4,,1,,
1417,345.047021,345.0463041204528,345.04633473439566,1721165.9,nan,279025.8,8.81,-1,-0.08872415023299408,0.9985726601274914,0.0,0.5991435960764948,7.0,1.0769230769230769,0.8461538461538461,O11,de-protonated,0,,C13 H14 O11,13,14,11,,,,,,
1417,345.047021,345.0463041204528,345.0461725431434,1721165.9,nan,279025.8,8.81,-1,0.3813324704328775,0.9739597881403351,0.0,0.584375872884201,2.0,2.375,0.625,N4 S2 P1 O5,de-protonated,0,,C8 H19 O5 S2 N4 P1,8,19,5,2,4,,1,,
1418,345.062171,345.06145407191786,345.06159087568057,3178323.5,nan,277303.9,18.15,-1,-0.39646186743977074,0.9718823998501769,0.0,0.5831294399101061,11.0,0.8235294117647058,0.47058823529411764,O8,de-protonated,0,,C17 H14 O8,17,14,8,,,,,,
1418,345.062171,345.06145407191786,345.0614286844284,3178323.5,nan,277303.9,18.15,-1,0.07357382588150184,0.9990182808926963,0.0,0.5994109685356177,6.0,1.5833333333333333,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,,C12 H19 O2 S2 N4 P1,12,19,2,2,4,,1,,
1419,345.075244,345.07452703003685,345.0744780353026,6210904.5,nan,290924.7,37.6,-1,0.14198307137049923,0.9963488228103738,0.0,0.5978092936862243,6.0,1.3571428571428572,0.5714285714285714,P1 O8,de-protonated,0,,C14 H19 O8 P1,14,19,8,,,,1,,
1420,345.08331,345.0825930041964,345.08272024378,3030875.3,nan,327211.4,17.21,-1,-0.36872197922718475,0.9756327744259619,0.0,0.5853796646555771,6.0,1.2857142857142858,0.7142857142857143,O10,de-protonated,0,,C14 H18 O10,14,18,10,,,,,,
1422,345.098544,345.09782695539235,345.0979763850649,5819745.0,nan,302816.7,35.09,-1,-0.4330065163294225,0.4832757693349291,0.8360345439488927,0.6243792791805145,10.0,1.0,0.3888888888888889,O7,de-protonated,0,,C18 H18 O7,18,18,7,,,,,,
1422,345.098544,345.09782695539235,345.0978141938127,5819745.0,nan,302816.7,35.09,-1,0.036979601437763646,0.9997519013501316,0.0,0.599851140810079,5.0,1.7692307692307692,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,,C13 H23 O1 S2 N4 P1,13,23,1,2,4,,1,,
1423,345.101832,345.1011149448588,345.1009675658798,1640290.0,nan,368335.1,8.29,-1,0.42706046309293777,0.9674488464327621,0.0,0.5804693078596572,10.0,1.1176470588235294,0.23529411764705882,N2 P1 O4,de-protonated,0,,C17 H19 O4 N2 P1,17,19,4,,2,,1,,
1424,345.111597,345.11087991357545,345.1108635446869,9190758.0,nan,296786.2,56.7,-1,0.0474308122272611,0.9911491150699163,0.7776564442749812,0.9057520467519422,5.0,1.5333333333333334,0.4666666666666667,P1 O7,de-protonated,0,,C15 H23 O7 P1,15,23,7,,,,1,,
1425,345.119695,345.1189778876324,345.1191057531643,5645672.5,nan,297002.4,33.97,-1,-0.3704968220444084,0.9754005427706276,0.0,0.5852403256623765,5.0,1.4666666666666666,0.6,O9,de-protonated,0,,C15 H22 O9,15,22,9,,,,,,
1426,345.129327,345.1286098567751,345.1284886676347,2604908.0,nan,296708.4,14.47,-1,0.3511420944720748,0.9778756514083362,0.0,0.5867253908450017,18.0,0.6923076923076923,0.038461538461538464,O1,de-protonated,0,,C26 H18 O1,26,18,1,,,,,,
1427,345.134989,345.13427183863615,345.13436189444917,4913518.0,nan,303001.5,29.28,-1,-0.26092972175831625,0.9877221846831679,0.0,0.5926333108099007,9.0,1.1578947368421053,0.3157894736842105,O6,de-protonated,0,,C19 H22 O6,19,22,6,,,,,,
1428,345.148057,345.1473397967711,345.14724905407115,16153971.0,nan,295177.8,101.35,-1,0.26291010638544604,0.9937659672371195,0.8688837576453482,0.943813083400411,4.0,1.6875,0.375,P1 O6,de-protonated,0,,C16 H27 O6 P1,16,27,6,,,,1,,
1429,345.156083,345.1553657710589,345.1554912625486,11244918.0,nan,288198.3,69.87,-1,-0.3635795833718648,0.9793090053065501,0.9911481191211831,0.9840446508324032,4.0,1.625,0.5,O8,de-protonated,0,,C16 H26 O8,16,26,8,,,,,,
1431,345.171372,345.1706547220786,345.17074740383345,2381179.5,nan,311255.4,13.04,-1,-0.268509876729757,0.9870031910817357,0.0,0.5922019146490414,8.0,1.3,0.25,O5,de-protonated,0,,C20 H26 O5,20,26,5,,,,,,
1432,345.18448,345.1837626800854,345.18363456345554,4007296.3,nan,312767.9,23.47,-1,0.3711549941491489,0.9753141540336532,0.0,0.5851884924201919,3.0,1.8235294117647058,0.29411764705882354,P1 O5,de-protonated,0,,C17 H31 O5 P1,17,31,5,,,,1,,
1434,345.192499,345.1917816543955,345.19187677193287,8162691.0,nan,299031.3,50.11,-1,-0.27554975577955854,0.4931587463024926,0.843720152817574,0.6333833089085252,3.0,1.7647058823529411,0.4117647058823529,O7,de-protonated,0,,C17 H30 O7,17,30,7,,,,,,
1435,345.228845,345.2281275379565,345.2282622813172,5442960.5,nan,290358.2,32.67,-1,-0.3903022302622185,0.4863686921043526,0.8360345439488928,0.6262350328421686,2.0,1.8888888888888888,0.3333333333333333,O6,de-protonated,0,,C18 H34 O6,18,34,6,,,,,,
1436,345.257221,345.25650344705036,345.2564055822241,1900954.9,nan,345855.0,9.96,-1,0.2834554976844483,0.9855268959553485,0.0,0.5913161375732091,1.0,2.0526315789473686,0.15789473684210525,P1 O3,de-protonated,0,,C19 H39 O3 P1,19,39,3,,,,1,,
1439,346.057481,346.05676088331546,346.05683984787356,1697215.9,nan,284057.2,8.65,-1,-0.22818378083244217,0.9905968479690698,0.0,0.5943581087814418,11.0,0.8125,0.5,N1 O8,de-protonated,0,,C16 H13 O8 N1,16,13,8,,1,,,,
1440,346.078722,346.0780018152672,346.077969215973,1829063.6,nan,302780.3,9.5,-1,0.09419638673688949,0.99839130852949,0.0,0.5990347851176939,6.0,1.3076923076923077,0.7692307692307693,N1 O10,de-protonated,0,,C13 H17 O10 N1,13,17,10,,1,,,,
1441,346.115046,346.11432569889865,346.11421837975917,5233365.0,nan,311937.1,31.33,-1,0.31006856635480795,0.9827063486709802,0.7776564442749812,0.9006863869125805,5.0,1.6428571428571428,0.5,13C1 P1 O7,de-protonated,1,1424,C14 H23 O7 13C1 P1,14,23,7,,,1,1,,
1441,346.115046,346.11432569889865,346.11435472535726,5233365.0,nan,311937.1,31.33,-1,-0.08386378146210689,0.9987246610407093,0.0,0.5992347966244256,5.0,1.5,0.6428571428571429,N1 O9,de-protonated,0,,C14 H21 O9 N1,14,21,9,,1,,,,
1442,346.151326,346.150605582671,346.15060388914344,6268642.0,nan,303739.8,37.96,-1,0.004892458791828146,0.999995656825909,0.8688837576453482,0.9475508971536846,4.0,1.8,0.4,13C1 P1 O6,de-protonated,1,1428,C15 H27 O6 13C1 P1,15,27,6,,,1,1,,
1442,346.151326,346.150605582671,346.1507402347416,6268642.0,nan,303739.8,37.96,-1,-0.3889983609275185,0.9729167454284385,0.0,0.5837500472570631,4.0,1.6666666666666667,0.5333333333333333,N1 O8,de-protonated,0,,C15 H25 O8 N1,15,25,8,,1,,,,
1443,346.159458,346.1587375566191,346.1588460976209,1824485.3,nan,381428.5,9.47,-1,-0.3135583649448987,0.9823183617661101,0.9911481191211831,0.9858502647081393,4.0,1.7333333333333334,0.5333333333333333,13C1 O8,de-protonated,1,1429,C15 H26 O8 13C1,15,26,8,,,1,,,
1445,346.216041,346.2153203753483,346.2152690450328,9453306.0,nan,298270.4,58.38,-1,0.1482612700528584,0.989581420386319,0.9924638835829275,0.9907344056649624,2.0,2.0,0.23529411764705882,N1 P1 O4,de-protonated,0,,C17 H34 O4 N1 P1,17,34,4,,1,,1,,
1450,347.04145,347.0407267310453,347.0408554307743,2975784.3,nan,325145.1,16.85,-1,-0.37084892732753977,0.9753543451211294,0.0,0.5852126070726776,11.0,0.75,0.5625,O9,de-protonated,0,,C16 H12 O9,16,12,9,,,,,,
1450,347.04145,347.0407267310453,347.0406932395221,2975784.3,nan,325145.1,16.85,-1,0.09650604050145527,0.9983115200173113,0.0,0.5989869120103868,6.0,1.5454545454545454,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,,C11 H17 O3 S2 N4 P1,11,17,3,2,4,,1,,
1451,347.054378,347.05365468962884,347.05360964861467,2774573.0,nan,308259.2,15.56,-1,0.12978114309441463,0.9969484987708452,0.0,0.5981690992625072,19.0,0.5,0.041666666666666664,S1 O1,de-protonated,0,,C24 H12 O1 S1,24,12,1,1,,,,,
1451,347.054378,347.05365468962884,347.0537425903963,2774573.0,nan,308259.2,15.56,-1,-0.2532771058063328,0.988427675634291,0.0,0.5930566053805746,6.0,1.3076923076923077,0.6923076923076923,P1 O9,de-protonated,0,,C13 H17 O9 P1,13,17,9,,,,1,,
1454,347.07786,347.07713661440124,347.07724094015856,6592565.5,nan,307727.7,40.04,-1,-0.30058368862652995,0.4918698303931738,0.843720152817574,0.6326099593629338,10.0,0.9411764705882353,0.47058823529411764,O8,de-protonated,0,,C17 H16 O8,17,16,8,,,,,,
1454,347.07786,347.07713661440124,347.0770787489064,6592565.5,nan,307727.7,40.04,-1,0.16672231730552292,0.9949690898732085,0.0,0.5969814539239251,5.0,1.75,0.16666666666666666,N4 S2 P1 O2,de-protonated,0,,C12 H21 O2 S2 N4 P1,12,21,2,2,4,,1,,
1455,347.090918,347.0901945725683,347.0901280997806,20680762.0,nan,290546.4,130.37,-1,0.1915144866196648,0.9963399506306988,0.9359352842238594,0.972178084067963,5.0,1.5,0.5714285714285714,P1 O8,de-protonated,0,,C14 H21 O8 P1,14,21,8,,,,1,,
1457,347.108602,347.1078785159154,347.1077532227284,3082304.8,nan,291701.1,17.53,-1,0.3609633776485233,0.9766355006494125,0.0,0.5859813003896475,18.0,0.64,0.08,O2,de-protonated,0,,C25 H16 O2,25,16,2,,,,,,
1458,347.11418,347.1134564980455,347.1136264495429,12916803.0,nan,287185.4,80.59,-1,-0.4896134420028653,0.9781310072349674,0.9849398703956579,0.9808545524992436,9.0,1.1111111111111112,0.3888888888888889,O7,de-protonated,0,,C18 H20 O7,18,20,7,,,,,,
1458,347.11418,347.1134564980455,347.1134642582907,12916803.0,nan,287185.4,80.59,-1,-0.02235650886052106,0.6577693625547453,0.927279913856465,0.7655735830754332,4.0,1.9230769230769231,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,,C13 H25 O1 S2 N4 P1,13,25,1,2,4,,1,,
1459,347.127275,347.12655145609403,347.1265136091649,16330824.0,nan,295155.5,102.48,-1,0.1090292088809896,0.988642339018243,0.8094254342734117,0.9169555771203106,4.0,1.6666666666666667,0.4666666666666667,P1 O7,de-protonated,0,,C15 H25 O7 P1,15,25,7,,,,1,,
1460,347.13537,347.13464643016067,347.1347558176423,4491338.5,nan,279968.8,26.57,-1,-0.31511532570601014,0.9821439119653432,0.0,0.5892863471792059,4.0,1.6,0.6,O9,de-protonated,0,,C15 H24 O9,15,24,9,,,,,,
1463,347.150632,347.14990838126687,347.15001195892717,6705232.0,nan,306718.6,40.76,-1,-0.29836571144872936,0.4919884082412236,0.8284876905041023,0.6265881211463751,8.0,1.263157894736842,0.3157894736842105,O6,de-protonated,0,,C19 H24 O6,19,24,6,,,,,,
1464,347.163652,347.16292833955566,347.16289911854915,13725781.0,nan,292811.1,85.78,-1,0.08417087940049972,0.999340207123965,0.8398639844367211,0.9355497180490674,3.0,1.8125,0.375,P1 O6,de-protonated,0,,C16 H29 O6 P1,16,29,6,,,,1,,
1465,347.171719,347.170995313712,347.1711413270266,4638808.0,nan,305231.7,27.51,-1,-0.42058021879023366,0.9684135668175394,0.0,0.5810481400905236,3.0,1.75,0.5,O8,de-protonated,0,,C16 H28 O8,16,28,8,,,,,,
1467,347.187039,347.18631526463247,347.18639746831144,2251869.5,nan,321428.0,12.21,-1,-0.23677102435698094,0.9898794535675633,0.0,0.593927672140538,7.0,1.4,0.25,O5,de-protonated,0,,C20 H28 O5,20,28,5,,,,,,
1468,347.200087,347.1993632228315,347.19928462793354,40792164.0,nan,289958.5,259.33,-1,0.22636826006465557,0.9938227887250548,0.9796705569778091,0.9881618960261566,2.0,1.9411764705882353,0.29411764705882354,P1 O5,de-protonated,0,,C17 H33 O5 P1,17,33,5,,,,1,,
1469,347.208175,347.20745119692054,347.20752683641086,2475621.3,nan,296455.2,13.64,-1,-0.21785095216218747,0.9914255917483987,0.0,0.5948553550490392,2.0,1.8823529411764706,0.4117647058823529,O7,de-protonated,0,,C17 H32 O7,17,32,7,,,,,,
1470,347.219454,347.21873016078683,347.2186238801051,1651817.5,nan,292613.1,8.36,-1,0.30609153549079104,0.9831433941981406,0.9924638835829275,0.9868715899520553,2.0,2.125,0.25,13C1 N1 P1 O4,de-protonated,1,1445,C16 H34 O4 N1 13C1 P1,16,34,4,,1,1,1,,
1470,347.219454,347.21873016078683,347.2187602257032,1651817.5,nan,292613.1,8.36,-1,-0.0865878224425673,0.9986405222944001,0.0,0.59918431337664,2.0,2.0,0.375,N2 O6,de-protonated,0,,C16 H32 O6 N2,16,32,6,,2,,,,
1471,347.236377,347.2356531065719,347.2356701373178,6217839.5,nan,283281.3,37.64,-1,-0.0490466487222593,0.4997818035250955,0.8360345439488928,0.6342828996946144,1.0,2.0555555555555554,0.2222222222222222,P1 O4,de-protonated,0,,C18 H37 O4 P1,18,37,4,,,,1,,
1472,347.27289,347.2721659895978,347.2720556467021,3893373.0,nan,313734.8,22.73,-1,0.31774193723693717,0.9818477255888258,0.0,0.5891086353532955,0.0,2.1578947368421053,0.15789473684210525,P1 O3,de-protonated,0,,C19 H41 O3 P1,19,41,3,,,,1,,
1474,348.073273,348.07254642546883,348.07248991235156,2400162.3,nan,282287.9,13.15,-1,0.16236019481543004,0.9952282824976554,0.0,0.5971369694985932,10.0,0.9375,0.5,N1 O8,de-protonated,0,,C16 H15 O8 N1,16,15,8,,1,,,,
1475,348.094231,348.0935043583272,348.0934829348529,5054890.0,nan,300629.8,30.18,-1,0.06154517499701536,0.9993129432434631,0.9359352842238594,0.9739618796356216,5.0,1.6153846153846154,0.6153846153846154,13C1 P1 O8,de-protonated,1,1455,C13 H21 O8 13C1 P1,13,21,8,,,1,1,,
1475,348.094231,348.0935043583272,348.093619280451,5054890.0,nan,300629.8,30.18,-1,-0.330147171351843,0.9804168990914263,0.0,0.5882501394548557,5.0,1.4615384615384615,0.7692307692307693,N1 O10,de-protonated,0,,C13 H19 O10 N1,13,19,10,,1,,,,
1476,348.109556,348.1088293092316,348.1088754217359,2164655.5,nan,328479.4,11.64,-1,-0.1324657528737757,0.9968211512962252,0.0,0.5980926907777351,9.0,1.1176470588235294,0.4117647058823529,N1 O7,de-protonated,0,,C17 H19 O7 N1,17,19,7,,1,,,,
1477,348.11768,348.11695328320536,348.1169812846152,2259890.5,nan,341692.8,12.26,-1,-0.08043678223709308,0.998826702073842,0.9849398703956579,0.9932719694025685,9.0,1.1764705882352942,0.4117647058823529,13C1 O7,de-protonated,1,1458,C17 H20 O7 13C1,17,20,7,,,1,,,
1477,348.11768,348.11695328320536,348.116819093363,2259890.5,nan,341692.8,12.26,-1,0.3854735967817375,0.6489325160352353,0.927279913856465,0.7602714751637272,4.0,2.0833333333333335,0.08333333333333333,13C1 N4 S2 P1 O1,de-protonated,1,1458,C12 H25 O1 S2 N4 13C1 P1,12,25,1,2,4,1,1,,
1478,348.122663,348.12193626724167,348.12176258135787,2364852.3,nan,296759.7,12.93,-1,0.4989227978926317,0.9558379150640351,0.0,0.573502749038421,4.0,1.7142857142857142,0.5,N1 P1 O7,de-protonated,0,,C14 H24 O7 N1 P1,14,24,7,,1,,1,,
1479,348.130713,348.1299862414525,348.12986844423716,8081847.5,nan,299361.5,49.59,-1,0.3383714700470602,0.9794393008750178,0.8094254342734117,0.9114337542343753,4.0,1.7857142857142858,0.5,13C1 P1 O7,de-protonated,1,1459,C14 H25 O7 13C1 P1,14,25,7,,,1,1,,
1479,348.130713,348.1299862414525,348.13000478983525,8081847.5,nan,299361.5,49.59,-1,-0.05328004620585267,0.49974252138009084,0.8676488643339466,0.6469050585616332,4.0,1.6428571428571428,0.6428571428571429,N1 O9,de-protonated,0,,C14 H23 O9 N1,14,23,9,,1,,,,
1481,348.166976,348.1662491252793,348.16625395362144,6126020.5,nan,288389.0,37.04,-1,-0.013867921066632212,0.9999651045363702,0.8398639844367211,0.9359246564965106,3.0,1.9333333333333333,0.4,13C1 P1 O6,de-protonated,1,1464,C15 H29 O6 13C1 P1,15,29,6,,,1,1,,
1481,348.166976,348.1662491252793,348.1663902992196,6126020.5,nan,288389.0,37.04,-1,-0.40547836957215355,0.9706081259912339,0.0,0.5823648755947404,3.0,1.8,0.5333333333333333,N1 O8,de-protonated,0,,C15 H27 O8 N1,15,27,8,,1,,,,
1482,348.203412,348.202685008552,348.20263946300577,8749522.0,nan,296143.4,53.87,-1,0.13080184088541025,0.9969003861184089,0.9796705569778091,0.990008454462169,2.0,2.0625,0.3125,13C1 P1 O5,de-protonated,1,1468,C16 H33 O5 13C1 P1,16,33,5,,,1,1,,
1482,348.203412,348.202685008552,348.2027758086039,8749522.0,nan,296143.4,53.87,-1,-0.260767742866719,0.49386866483874875,0.8515483793228098,0.6369405506323732,2.0,1.9375,0.4375,N1 O7,de-protonated,0,,C16 H31 O7 N1,16,31,7,,1,,,,
1484,348.231688,348.23096091796623,348.2309191095108,21225948.0,nan,287645.0,133.87,-1,0.1200595729068072,0.996627726710698,0.998000854807344,0.9971769779493564,1.0,2.1176470588235294,0.23529411764705882,N1 P1 O4,de-protonated,0,,C17 H36 O4 N1 P1,17,36,4,,1,,1,,
1487,349.020798,349.02006838995175,349.020119985868,2121469.5,nan,307134.7,11.37,-1,-0.14783077910619616,0.9960424831243745,0.0,0.5976254898746247,11.0,0.6666666666666666,0.6666666666666666,O10,de-protonated,0,,C15 H10 O10,15,10,10,,,,,,
1487,349.020798,349.02006838995175,349.0199577946158,2121469.5,nan,307134.7,11.37,-1,0.3168739594927012,0.9819458640415659,0.0,0.5891675184249395,6.0,1.5,0.4,N4 S2 P1 O4,de-protonated,0,,C10 H15 O4 S2 N4 P1,10,15,4,2,4,,1,,
1488,349.055769,349.0550392779177,349.0550058935149,12407562.0,nan,239438.1,77.32,-1,0.0956422404322981,0.33278052868479197,0.8343844427393052,0.5334220943065973,0.0,2.3,0.7,S2 P1 O7,de-protonated,0,,C10 H23 O7 S2 P1,10,23,7,2,,,1,,
1489,349.070156,349.0694262318271,349.0692597130927,4099855.5,nan,297496.9,24.05,-1,0.4770363752784813,0.4797748653726913,0.7927089175546819,0.6049484862454876,18.0,0.5833333333333334,0.041666666666666664,S1 O1,de-protonated,0,,C24 H14 O1 S1,24,14,1,1,,,,,
1489,349.070156,349.0694262318271,349.0693926548743,4099855.5,nan,297496.9,24.05,-1,0.09618990802475201,0.9983225548056827,0.0,0.5989935328834096,5.0,1.4615384615384615,0.6923076923076923,P1 O9,de-protonated,0,,C13 H19 O9 P1,13,19,9,,,,1,,
1490,349.087877,349.0871471750556,349.0870177778221,6777622.0,nan,301423.4,41.22,-1,0.370673290295838,0.4876886973140346,0.7927089175546819,0.6096967854102935,18.0,0.5833333333333334,0.125,O3,de-protonated,0,,C24 H14 O3,24,14,3,,,,,,
