Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,18O
380,247.097982,247.0975914864444,247.0975824618718,2068085.1,nan,470853.0,14.02,-1,0.036522302248082,0.9997579987743384,0.0,0.599854799264603,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,
382,248.056922,248.05652823169913,248.0564459246805,1494300.6,nan,403952.4,9.45,-1,0.33180761871828846,0.980221386490631,0.0,0.5881328318943786,8.0,0.9166666666666666,0.4166666666666667,N1 O5,de-protonated,0,,C12 H11 O5 N1,12,11,5,,1,,,
383,248.114478,248.1140840363479,248.1139608021642,1836598.1,nan,395578.9,12.17,-1,0.49668379518518313,0.956224609834658,0.0,0.5737347659007948,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,
384,249.004561,249.0041640153107,249.0040759981969,1319872.8,nan,512147.1,8.06,-1,0.35347659849995944,0.9775838271178654,0.0,0.5865502962707192,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,
385,249.023078,249.02268095246203,249.02270344285182,1946057.0,nan,390389.2,13.04,-1,-0.09031461583585973,0.9985210667882813,0.0,0.5991126400729688,8.0,0.8333333333333334,0.3333333333333333,S1 O4,de-protonated,0,,C12 H10 O4 S1,12,10,4,1,,,,
386,249.040879,249.04048189204352,249.04046150758123,5190097.0,nan,412500.7,38.86,-1,0.08185200977144115,0.998785077507687,0.0,0.5992710465046122,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,
388,249.077295,249.0768977684437,249.0768470169655,4394465.0,nan,457808.8,32.53,-1,0.203758313173147,0.9924950172906443,0.0,0.5954970103743865,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,
391,249.113642,249.11324464507808,249.11323252634983,3198961.3,nan,433559.2,23.01,-1,0.04864746897361801,0.9995706800348441,0.0,0.5997424080209064,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,
392,249.126586,249.12618860114478,249.12611968597182,1397239.0,nan,414897.9,8.67,-1,0.2766276496704915,0.9862109798163474,0.0,0.5917265878898085,1.0,2.090909090909091,0.36363636363636365,P1 O4,de-protonated,0,,C11 H23 O4 P1,11,23,4,,,,1,
393,249.150038,249.14964052154616,249.1496180357341,2220545.3,nan,499431.2,15.23,-1,0.09025023690782447,0.9985231729342997,0.0,0.5991139037605798,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,
