Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,18O
195,207.030205,207.02999132921337,207.02989682353152,1538062.9,nan,694974.1,10.5,-1,0.4564832582539341,0.9628961370138207,0.0,0.5777376822082924,7.0,0.8,0.5,O5,de-protonated,0,,C10 H8 O5,10,8,5,,,,,
204,209.082253,209.08203331540946,209.0819323973938,2740651.8,nan,553136.2,20.62,-1,0.4826721012672474,0.9586084971352109,0.0,0.5751650982811265,5.0,1.2727272727272727,0.36363636363636365,O4,de-protonated,0,,C11 H14 O4,11,14,4,,,,,
207,210.041119,210.0408965053231,210.0407958602025,1969385.5,nan,586911.1,14.12,-1,0.47916939271024417,0.9591946830321426,0.0,0.5755168098192855,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,
212,211.025113,211.02488762159575,211.0248114431032,1500723.3,nan,586506.8,10.12,-1,0.36099306061574515,0.976631703096822,0.0,0.5859790218580931,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,
213,211.061504,211.061278514947,211.0611969524875,4775999.5,nan,514986.4,37.54,-1,0.3864398603943567,0.973267045635842,0.0,0.5839602273815052,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,
214,211.097876,211.09765040835396,211.0975824618718,2970699.8,nan,493722.9,22.42,-1,0.3218723841123827,0.9813771719919546,0.0,0.5888263031951727,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
219,212.020351,212.0201227049163,212.0200604152962,1781124.1,nan,482089.0,12.46,-1,0.29379116288182083,0.9844605770314889,0.0,0.5906763462188933,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,
222,213.040796,213.04056471436436,213.04046150758123,1551329.3,nan,448807.5,10.53,-1,0.48444686238061596,0.9583099951116256,0.0,0.5749859970669754,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,,
223,213.067261,213.0670296368051,213.0669510381584,1867242.4,nan,536114.9,13.18,-1,0.36889177937807377,0.9756106025543387,0.0,0.5853663615326032,9.0,0.8333333333333334,0.16666666666666666,N2 O2,de-protonated,0,,C12 H10 O2 N2,12,10,2,,2,,,
224,213.077148,213.0769166078299,213.0768470169655,5268206.0,nan,484188.5,41.65,-1,0.3265998411996384,0.9808314292465087,0.0,0.5884988575479052,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
