Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
268,227.092881,227.09259855989876,227.0924970814435,6257995.0,nan,479987.8,48.86,-1,0.4468595685368042,0.9644162296779328,0.0,0.5786497378067597,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,
269,227.129193,227.12891044262935,227.12888259082783,2718554.0,nan,534822.5,19.84,-1,0.12262553842389784,0.9972752708211021,0.0,0.5983651624926613,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,
271,228.160816,228.16053011100902,228.1605170724051,2133506.3,nan,485732.8,15.04,-1,0.05714662682152211,0.9994076118504842,0.0,0.5996445671102905,2.0,1.9166666666666667,0.25,N1 O3,de-protonated,0,,C12 H23 O3 N1,12,23,3,,1,,
272,229.03573,229.03544128547944,229.03537612715292,1465708.1,nan,562549.7,9.5,-1,0.2844902286396699,0.9854218127207888,0.0,0.5912530876324732,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,
273,229.072135,229.0718461679097,229.07176163653722,6559867.5,nan,489072.5,51.0,-1,0.3690169922728442,0.9755942465043912,0.0,0.5853565479026347,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,
274,229.108511,229.10822205043362,229.10814714592152,9452682.0,nan,479054.5,74.56,-1,0.32693953941456777,0.9801245132653982,0.9718354339545343,0.9768088815410526,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,
275,229.144875,229.14458593299634,229.14453265530582,12500121.0,nan,472687.3,99.39,-1,0.23250692431715528,0.9860249760857603,0.995348088111732,0.9897542208961491,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,
277,230.111872,230.11157981008526,230.11150198099378,1477676.1,nan,587039.7,9.59,-1,0.3382233865360455,0.9794571070524764,0.9718354339545343,0.9764084378132996,3.0,1.8,0.5,13C1 O5,de-protonated,1,274,C10 H18 O5 13C1,10,18,5,,,1,
278,230.148253,230.14796069259302,230.1478874903781,1709115.3,nan,641987.4,11.47,-1,0.31806598663499513,0.9818110204387646,0.995348088111732,0.9872258475079516,2.0,2.0,0.36363636363636365,13C1 O4,de-protonated,1,275,C11 H22 O4 13C1,11,22,4,,,1,
279,231.051392,231.05109677591096,231.0510261916309,1567157.5,nan,470053.9,10.32,-1,0.30549217294649533,0.983208787105132,0.0,0.5899252722630792,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,
280,231.08778,231.08748465839616,231.0874117010152,7979973.0,nan,483947.5,62.56,-1,0.3157133502590117,0.9820766848408801,0.0,0.589246010904528,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,
281,231.124164,231.12386854089425,231.12379721039952,5983188.0,nan,479959.0,46.29,-1,0.30862462279910585,0.9828656569484268,0.0,0.589719394169056,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,
285,232.044108,232.04380956994055,232.0437732403794,2734423.8,nan,548496.2,19.82,-1,0.15656339592061352,0.9955621885267505,0.0,0.5973373131160503,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,
286,232.094215,232.0939164081203,232.0938940625005,5554541.0,nan,487985.3,42.8,-1,0.09627836127806291,0.9983194709290758,0.0,0.5989916825574455,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,
288,233.009424,233.00912245245826,233.00916137862518,1181168.5,nan,647778.4,7.16,-1,-0.16705852547763136,0.9949488303757653,0.0,0.5969692982254592,9.0,0.5454545454545454,0.5454545454545454,O6,de-protonated,0,,C11 H6 O6,11,6,6,,,,
289,233.04582,233.0455183349176,233.0455468880095,1467647.9,nan,602953.9,9.5,-1,-0.12252150830565037,0.9972798856503986,0.0,0.5983679313902391,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,
291,233.067003,233.06670126650724,233.0666762561089,1416200.9,nan,464504.9,9.08,-1,0.10731005707753744,0.9979127184327816,0.0,0.598747631059669,3.0,1.5555555555555556,0.7777777777777778,O7,de-protonated,0,,C9 H14 O7,9,14,7,,,,
292,233.082201,233.0818992174254,233.0819323973938,1173391.4,nan,505303.0,7.1,-1,-0.14235324070310637,0.9963297947791522,0.0,0.5977978768674913,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,
293,233.103392,233.1030901489892,233.1030617654932,3205400.5,nan,464532.2,23.65,-1,0.12176372018606044,0.9973133839822638,0.0,0.5983880303893583,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,
294,233.114652,233.1143501126251,233.1142951547855,1626397.1,nan,500871.9,10.79,-1,0.23575490959937442,0.9899656964899624,0.0,0.5939794178939773,2.0,2.0,0.5555555555555556,N2 O5,de-protonated,0,,C9 H18 O5 N2,9,18,5,,2,,
295,233.155022,233.15471998225038,233.15470341616242,4353838.5,nan,497930.8,33.01,-1,0.07105191412309216,0.9990843984979544,0.0,0.5994506390987726,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,
296,235.025153,235.02484494267344,235.02481144310323,2798669.3,nan,459948.8,20.2,-1,0.14253631351473547,0.9963203660042378,0.0,0.5977922196025427,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,
297,235.061574,235.06126582505203,235.0611969524875,2989148.8,nan,478388.4,21.74,-1,0.2929984421889366,0.9845436716871244,0.0,0.5907262030122746,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,
302,237.004391,237.00407655073607,237.0040759981969,1226531.3,nan,479595.6,7.47,-1,0.0023313488375747335,0.9999990137928723,0.0,0.5999994082757233,8.0,0.6,0.7,O7,de-protonated,0,,C10 H6 O7,10,6,7,,,,
303,237.040833,237.04051843304686,237.04046150758123,3212723.0,nan,502687.2,23.54,-1,0.24015083866426543,0.9895899774757202,0.0,0.5937539864854321,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,
306,237.077206,237.07689131558047,237.0768470169655,4933059.0,nan,474175.1,37.46,-1,0.18685340016899563,0.9936848901742897,0.0,0.5962109341045738,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,
308,237.113632,237.1133171979429,237.11323252634983,2221266.5,nan,487930.0,15.52,-1,0.3570934956681812,0.977128052994858,0.0,0.5862768317969148,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,
309,238.072492,238.07217410131025,238.0720959891585,1905523.6,nan,405567.2,12.96,-1,0.3281029279397431,0.9806563084796688,0.0,0.5883937850878013,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,
310,238.963381,238.96306022418952,238.96308056511668,1412216.6,nan,393134.4,8.96,-1,-0.08512163099315936,0.998686142561196,0.0,0.5992116855367176,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,
311,239.020075,239.01975404109658,239.01972606267492,2871057.5,nan,497849.9,20.77,-1,0.117054864536913,0.9975169068825496,0.0,0.5985101441295297,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,
313,239.05644,239.05611892365604,239.05611157205922,6056225.5,nan,465653.7,46.54,-1,0.030752599348899394,0.9998284146413962,0.0,0.5998970487848376,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,
315,239.092845,239.0925238060863,239.0924970814435,6713649.5,nan,465454.7,51.86,-1,0.11177533013404556,0.9977355977512709,0.0,0.5986413586507625,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,
316,239.12924,239.12891868854885,239.12888259082783,13884737.0,nan,450399.2,109.88,-1,0.15095508593938733,0.990709751365282,0.9962576791095075,0.9929289224629723,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,
317,239.165645,239.16532357097913,239.1652681002121,1746513.3,nan,561728.9,11.67,-1,0.23193487693220344,0.9902866701041271,0.0,0.5941720020624762,3.0,1.7142857142857142,0.21428571428571427,O3,de-protonated,0,,C14 H24 O3,14,24,3,,,,
319,240.051734,240.05140970935997,240.05136054425222,1628374.1,nan,556013.4,10.63,-1,0.20481078566857663,0.9924175815435899,0.0,0.5954505489261539,6.0,1.1,0.6,N1 O6,de-protonated,0,,C10 H11 O6 N1,10,11,6,,1,,
320,240.088121,240.08779659184836,240.0877460536365,1263590.1,nan,555383.4,7.7,-1,0.21049892256799596,0.9919922796405864,0.0,0.5951953677843519,5.0,1.3636363636363635,0.45454545454545453,N1 O5,de-protonated,0,,C11 H15 O5 N1,11,15,5,,1,,
321,240.099353,240.0990285555747,240.09897944292882,1297515.1,nan,444853.6,7.97,-1,0.20455166446995027,0.9924366828646579,0.0,0.5954620097187947,5.0,1.5,0.4,N3 O4,de-protonated,0,,C10 H15 O4 N3,10,15,4,,3,,
322,240.13263,240.13230544810682,240.13223742590012,1899257.8,nan,572057.3,12.81,-1,0.28326978265733505,0.9855457171024181,0.9962576791095075,0.9898305019052538,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,316,C12 H20 O4 13C1,12,20,4,,,1,
323,241.035782,241.0354545313828,241.03537612715292,2432136.0,nan,548828.3,17.09,-1,0.32528100711101676,0.9809844465211253,0.0,0.5885906679126751,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,
324,241.072163,241.07183541389057,241.07176163653722,8227992.0,nan,466592.3,63.65,-1,0.3060389688501045,0.9831491343873484,0.0,0.589889480632409,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,
326,241.108533,241.10820529643385,241.10814714592152,6652072.0,nan,489708.4,50.99,-1,0.24118020489585143,0.989501015712048,0.0,0.5937006094272288,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,
328,241.14493,241.14460217888995,241.14453265530582,3101880.0,nan,448429.8,22.47,-1,0.2883066987463931,0.9850310146474972,0.0,0.5910186087884983,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,
332,242.067385,242.06705419982703,242.06701060873021,3484240.5,nan,469539.0,25.54,-1,0.18007863484809256,0.9941332021595823,0.0,0.5964799212957493,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,
333,242.140199,242.13986796467464,242.13978162749882,4956785.0,nan,473363.2,37.36,-1,0.3565592371292441,0.9771956548693187,0.0,0.5863173929215912,3.0,1.75,0.3333333333333333,N1 O4,de-protonated,0,,C12 H21 O4 N1,12,21,4,,1,,
334,242.176538,242.17620684731807,242.1761671368831,7651969.0,nan,457353.6,59.02,-1,0.16397333992578247,0.4975666120009765,0.8759295984134849,0.6489118065659799,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,
336,243.051413,243.05107902191443,243.0510261916309,3935749.8,nan,426998.9,29.16,-1,0.21736293135600646,0.9914638005486487,0.0,0.5948782803291892,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,
337,243.087812,243.0874779043641,243.0874117010152,7986198.0,nan,459885.1,61.7,-1,0.2723437977736575,0.9866319007544927,0.0,0.5919791404526956,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,
338,243.124186,243.12385178689448,243.12379721039952,7148582.0,nan,458168.9,54.97,-1,0.22448026720077047,0.9908982226585411,0.0,0.5945389335951247,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,
340,243.160519,243.16018466955725,243.16018271978382,10136630.0,nan,450412.2,78.97,-1,0.008018473306170672,0.994201838573637,0.9991987921054508,0.9962006199863624,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,
346,244.163937,244.1635994290248,244.1635375548561,1446390.4,nan,586222.0,9.16,-1,0.2534128122206604,0.9884153434883816,0.9991987921054508,0.9927287229352093,2.0,2.0,0.3333333333333333,13C1 O4,de-protonated,1,340,C12 H24 O4 13C1,12,24,4,,,1,
347,245.045916,245.04557558067887,245.0455468880095,1232257.5,nan,505188.4,7.43,-1,0.1170911682535732,0.997515368332419,0.0,0.5985092209994514,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,
348,245.049285,245.0489445697987,245.0489181913795,1971587.0,nan,570556.8,13.37,-1,0.10764552395350936,0.9978996614775635,0.0,0.5987397968865381,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,
349,245.067021,245.0666805125204,245.0666762561089,2693515.0,nan,530588.2,19.17,-1,0.01736838139569593,0.999945265565282,0.0,0.5999671593391691,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,
350,245.103441,245.1031003949022,245.1030617654932,10551195.0,nan,436638.6,81.69,-1,0.157604759102753,0.997588129406228,0.949381329446239,0.9783054094222323,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,
351,245.13982,245.13947927741643,245.1394472748775,4048299.8,nan,446387.3,29.83,-1,0.1305483033087348,0.9969123720910573,0.0,0.5981474232546343,2.0,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H22 O5,12,22,5,,,,
353,246.10675,246.10640615472175,246.1064166005655,1974622.4,nan,451877.6,13.29,-1,-0.042444418501060545,0.9996731684120305,0.949381329446239,0.9795564328257138,3.0,1.8,0.6,13C1 O6,de-protonated,1,350,C10 H18 O6 13C1,10,18,6,,,1,
354,246.109923,246.1095791444746,246.1095441269785,4973920.0,nan,474573.1,37.21,-1,0.1422841857385187,0.9963333481835177,0.0,0.5978000089101106,3.0,1.8888888888888888,0.5555555555555556,N3 O5,de-protonated,0,,C9 H17 O5 N3,9,17,5,,3,,
355,246.135069,246.1347250632657,246.1346962470705,1316203.1,nan,506352.0,8.04,-1,0.11707490100541353,0.9975160577964778,0.0,0.5985096346778866,2.0,1.9090909090909092,0.45454545454545453,N1 O5,de-protonated,0,,C11 H21 O5 N1,11,21,5,,1,,
356,247.025216,247.02486918854126,247.02481144310323,2567932.8,nan,474842.5,18.02,-1,0.23376371665007237,0.9901336453199068,0.0,0.594080187191944,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,
358,247.061594,247.06124707105874,247.0611969524875,1979149.3,nan,429095.1,13.33,-1,0.2028589347751079,0.9925608777599905,0.0,0.5955365266559942,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,
360,247.082655,247.08230800304236,247.0823263205869,3218710.8,nan,465041.4,23.21,-1,-0.07413538967785835,0.9990032449490794,0.0,0.5994019469694476,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,
361,247.097953,247.09760595363755,247.0975824618718,1834525.6,nan,487063.3,12.17,-1,0.09507080365201652,0.9983613278145923,0.0,0.5990167966887554,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,
363,247.11909,247.11874288537575,247.1187118299712,3160871.3,nan,463439.4,22.75,-1,0.12566998394587114,0.9971384928398974,0.0,0.5982830957039385,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,
365,249.004464,249.0041107965716,249.0040759981969,1862270.0,nan,388601.0,12.39,-1,0.1397502212516813,0.9964625561440793,0.0,0.5978775336864476,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,
366,249.040843,249.04048967908585,249.04046150758123,3872910.5,nan,446613.5,28.42,-1,0.1131201912077225,0.997680843781866,0.0,0.5986085062691195,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,
368,249.077219,249.0768655616098,249.0768470169655,3709087.0,nan,439737.9,27.11,-1,0.07445350506638246,0.9989946767431627,0.0,0.5993968060458976,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,
371,249.11364,249.11328644398836,249.11323252634983,2848943.5,nan,466337.3,20.26,-1,0.2164382757904194,0.9915359639905837,0.0,0.5949215783943502,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,
373,249.15001,249.14965632653167,249.1496180357341,2548416.3,nan,443074.6,17.86,-1,0.1536859573130912,0.9957234662366439,0.0,0.5974340797419863,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,
374,250.036146,250.0357894647607,250.03571047977422,1424211.9,nan,486147.6,8.89,-1,0.3158948229264001,0.9820562602353811,0.0,0.5892337561412286,8.0,0.8181818181818182,0.5454545454545454,N1 O6,de-protonated,0,,C11 H9 O6 N1,11,9,6,,1,,
375,250.072557,250.0722003471716,250.0720959891585,1203556.5,nan,490550.1,7.13,-1,0.41731170635786125,0.9688949165671094,0.0,0.5813369499402656,7.0,1.0833333333333333,0.4166666666666667,N1 O5,de-protonated,0,,C12 H13 O5 N1,12,13,5,,1,,
377,250.145324,250.144967112171,250.1448670079271,1939077.6,nan,464620.1,13.0,-1,0.4001850811331698,0.971359480703178,0.0,0.5828156884219068,5.0,1.5,0.21428571428571427,N1 O3,de-protonated,0,,C14 H21 O3 N1,14,21,3,,1,,
379,251.020142,251.01978228695148,251.01972606267492,3215893.3,nan,470559.0,23.17,-1,0.22398349900378187,0.990938279140146,0.0,0.5945629674840875,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,
380,251.056528,251.05616816944308,251.05611157205922,4920870.0,nan,477435.3,36.49,-1,0.22543718814903324,0.9908208166240874,0.0,0.5944924899744524,7.0,1.0,0.5,O6,de-protonated,0,,C12 H12 O6,12,12,6,,,,
381,251.05994,251.0595801584241,251.0594828754292,1358119.5,nan,563130.0,8.3,-1,0.387489824213082,0.9731235529817935,0.0,0.5838741317890761,2.0,1.7777777777777777,0.6666666666666666,S1 O6,de-protonated,0,,C9 H16 O6 S1,9,16,6,1,,,
384,251.092873,251.09251305206715,251.0924970814435,5542454.5,nan,467106.5,41.41,-1,0.06360454348836503,0.9992662118074501,0.0,0.59955972708447,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,
388,251.129297,251.12893693443607,251.12888259082783,3378759.3,nan,404145.8,24.28,-1,0.21639728445538298,0.9915391561016597,0.0,0.5949234936609957,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,
389,252.051744,252.05138095539897,252.05136054425222,1903597.9,nan,509151.0,12.61,-1,0.08098010939354712,0.9988108074260436,0.0,0.5992864844556262,7.0,1.0,0.5454545454545454,N1 O6,de-protonated,0,,C11 H11 O6 N1,11,11,6,,1,,
390,252.979043,252.97867696069233,252.97873062959468,2759063.8,nan,490759.4,19.37,-1,-0.21214788381536356,0.9918668434945642,0.0,0.5951201060967385,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,
391,253.035743,253.03537677758,253.03537612715292,3686833.8,nan,437159.9,26.71,-1,0.002570498667127137,0.9999988010851654,0.0,0.5999992806510992,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,
394,253.072182,253.0718156599005,253.07176163653722,6770114.5,nan,470733.0,51.11,-1,0.21347053075715988,0.9917655341834198,0.0,0.5950593205100518,6.0,1.1666666666666667,0.5,O6,de-protonated,0,,C12 H14 O6,12,14,6,,,,
396,253.108544,253.10817754246963,253.10814714592152,4964819.5,nan,443427.4,36.83,-1,0.12009312404628851,0.9973865031519233,0.0,0.598431901891154,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,
397,253.144897,253.1445304250678,253.14453265530582,6774244.0,nan,415178.1,51.14,-1,-0.008810136987263779,0.9999859163218254,0.0,0.5999915497930952,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,
399,255.051394,255.0510212680471,255.05102619163094,5173587.0,nan,436831.9,38.47,-1,-0.019304309095114235,0.999932384280958,0.0,0.5999594305685748,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,
401,255.087844,255.08747115033202,255.0874117010152,8753508.0,nan,432802.7,66.8,-1,0.23305468667224266,0.4950965559699443,0.8843699161556753,0.6508059000442368,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,
402,255.124209,255.1238360328915,255.1237972103995,4943221.0,nan,436290.1,36.65,-1,0.15217119071641638,0.9958071758198328,0.0,0.5974843054918997,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,
403,255.160504,255.160130915677,255.16018271978382,1230469.5,nan,524083.2,7.27,-1,-0.20302582583776432,0.9925486782008107,0.0,0.5955292069204864,3.0,1.7142857142857142,0.2857142857142857,O4,de-protonated,0,,C14 H24 O4,14,24,4,,,,
404,257.03072,257.03034087582546,257.0302907467246,1822183.8,nan,436540.3,11.95,-1,0.19503188024608975,0.9931219205272681,0.0,0.5958731523163608,6.0,1.0,0.8,O8,de-protonated,0,,C10 H10 O8,10,10,8,,,,
405,257.049399,257.04901981550177,257.04891819137947,1343984.5,nan,461913.0,8.16,-1,0.39534934832340124,0.9720377570504196,0.0,0.5832226542302518,5.0,1.2727272727272727,0.45454545454545453,S1 O5,de-protonated,0,,C11 H14 O5 S1,11,14,5,1,,,
406,257.067073,257.0666937584237,257.0666762561089,7141624.5,nan,424954.1,54.04,-1,0.06808472823185341,0.999159242766104,0.0,0.5994955456596623,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,
407,257.10348,257.1031006408475,257.1030617654932,10697994.0,nan,435108.5,82.18,-1,0.15120533403151845,0.9971331582068192,0.9911801551552909,0.9947519569862079,4.0,1.5,0.5,O6,de-protonated,0,,C12 H18 O6,12,18,6,,,,
408,257.139824,257.13944452347476,257.13944727487745,7087386.5,nan,428669.9,53.61,-1,-0.010700041237707243,0.9999792259955604,0.0,0.5999875355973362,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,
