Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
196,202.963284,202.96305482740948,202.9630805651167,1126163.5,nan,398692.7,7.04,-1,-0.12680979792658698,0.9970864263192083,0.0,0.598251855791525,9.0,0.4,0.1,S2 O1,de-protonated,0,,C10 H4 O1 S2,10,4,1,2,,,,,
203,207.030213,207.0299708293103,207.02989682353152,1441480.1,nan,531208.2,9.63,-1,0.3574642112390458,0.9770810881374202,0.0,0.5862486528824521,7.0,0.8,0.5,O5,de-protonated,0,,C10 H8 O5,10,8,5,,,,,,
213,209.082246,209.08199727091485,209.0819323973938,2517121.5,nan,530006.2,18.63,-1,0.31027798670404144,0.9826831840219667,0.0,0.58960991041318,5.0,1.2727272727272727,0.36363636363636365,O4,de-protonated,0,,C11 H14 O4,11,14,4,,,,,,
219,211.025136,211.02488106134567,211.0248114431032,1842724.5,nan,620398.6,12.9,-1,0.32990548356486166,0.9804452785554814,0.0,0.5882671671332887,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,,
220,211.061551,211.06129594496159,211.0611969524875,5569585.0,nan,545937.2,43.92,-1,0.4690226129134491,0.9608706453609059,0.0,0.5765223872165436,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,,
221,211.097917,211.09766182873412,211.0975824618718,3018814.0,nan,558548.6,22.69,-1,0.3759723886144042,0.9746774121565007,0.0,0.5848064472939004,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,,
222,211.134291,211.13403571248108,211.1339679712561,1136074.8,nan,562272.5,7.02,-1,0.320844749038411,0.9814947902111093,0.0,0.5888968741266656,3.0,1.6666666666666667,0.25,O3,de-protonated,0,,C12 H20 O3,12,20,3,,,,,,
227,212.020404,212.02014588042164,212.0200604152962,1603459.6,nan,560920.9,10.91,-1,0.4030992410329563,0.9709469804213819,0.0,0.5825681882528292,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,,
231,213.04082,213.04055861912337,213.04046150758123,2514415.5,nan,554028.5,18.49,-1,0.4558361423891589,0.9629992908757132,0.0,0.577799574525428,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,,,
232,213.077174,213.07691250293428,213.0768470169655,4790012.5,nan,512803.4,37.43,-1,0.3073349812165794,0.9830073343381706,0.0,0.5898044006029023,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,,
233,213.113563,213.11330138663328,213.11323252634983,1568521.6,nan,629719.1,10.61,-1,0.32311594466637966,0.9812343559571461,0.0,0.5887406135742876,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,,
235,215.056451,215.0561831770705,215.05611157205922,2756297.3,nan,466051.1,20.37,-1,0.3329596668889158,0.980085183041732,0.0,0.5880511098250392,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,,
236,215.092818,215.0925500608398,215.0924970814435,3581910.5,nan,493705.0,27.2,-1,0.24630982965092507,0.989052143328129,0.0,0.5934312859968773,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,
237,215.129239,215.1289709444366,215.12888259082783,1357027.9,nan,581089.4,8.79,-1,0.4107008212744923,0.9698577312760163,0.0,0.5819146387656098,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,,
241,217.072117,217.07184273490572,217.07176163653722,2055345.1,nan,498737.3,14.56,-1,0.373601650835237,0.9749917399663649,0.0,0.5849950439798189,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,,
242,217.108471,217.10819661871662,217.10814714592152,2336702.8,nan,505763.1,16.89,-1,0.2278716655652513,0.9906224331821271,0.0,0.5943734599092763,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,,
244,219.030247,219.02996647662877,219.02989682353152,1632144.9,nan,551325.6,11.05,-1,0.31800725958551995,0.9818176751392521,0.0,0.5890906050835513,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,,
245,219.06665,219.06636936028306,219.06628233291582,1569182.8,nan,468640.0,10.53,-1,0.397265002703852,0.9717699905595839,0.0,0.5830619943357503,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,,
