Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
153,194.082284,194.082200678665,194.0822667500151,2372106.8,nan,570672.6,17.94,-1,-0.3404296085212479,0.9791910484926174,0.0,0.5875146290955704,5.0,1.3,0.3,N1 O3,de-protonated,0,,C10 H13 O3 N1,10,13,3,,1,,,
175,202.970366,202.9702311028052,202.9702912024164,1624271.8,nan,534642.7,11.32,-1,-0.29610053199454395,0.9842172647011549,0.0,0.5905303588206929,5.0,1.0,0.5,N4 S2 O2,de-protonated,0,,C4 H4 O2 S2 N4,4,4,2,2,4,,,
237,235.1344,235.13407846099543,235.1339679712561,1317387.5,nan,556262.8,8.28,-1,0.46990122382864935,0.9607268273725703,0.0,0.5764360964235422,5.0,1.4285714285714286,0.21428571428571427,O3,de-protonated,0,,C14 H20 O3,14,20,3,,,,,
246,238.963481,238.96313724156212,238.96308056511668,1741830.5,nan,544853.5,11.73,-1,0.23717657683781032,0.9898449307719753,0.0,0.5939069584631852,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,
284,247.025167,247.0247764611221,247.02481144310323,1454200.5,nan,403810.7,9.23,-1,-0.14161322881028837,0.996367784927308,0.0,0.5978206709563848,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,,
286,247.066292,247.06590122248147,247.0659056663427,1269001.6,nan,387700.6,7.74,-1,-0.01798654175789448,0.999941300226962,0.0,0.5999647801361772,8.0,1.0909090909090908,0.09090909090909091,N4 S1 O1,de-protonated,0,,C11 H12 O1 S1 N4,11,12,1,1,4,,,
295,249.113759,249.11335634141744,249.11323252634983,3227492.5,nan,424435.7,23.48,-1,0.49702324663572545,0.9561660854992394,0.0,0.5736996512995436,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,
296,249.150083,249.14968013063617,249.1496180357341,1448051.8,nan,495995.6,9.17,-1,0.24922736206633664,0.9887927206136555,0.0,0.5932756323681933,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,
301,251.020232,251.019818278515,251.01972606267492,1973129.5,nan,439955.9,13.39,-1,0.3673649140266546,0.9758096261782017,0.0,0.585485775706921,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,
305,251.096369,251.0959548367064,251.0958683848135,1536169.8,nan,530906.5,9.81,-1,0.34429834883263444,0.9787204998430333,0.0,0.5872322999058199,1.0,2.0,0.5,S1 O5,de-protonated,0,,C10 H20 O5 S1,10,20,5,1,,,,
307,252.979212,252.97878691092433,252.97873062959468,3356617.8,nan,458032.2,24.33,-1,0.22247455154918053,0.9910594175177455,0.0,0.5946356505106473,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,
308,253.035912,253.03548658190496,253.03537612715292,2791393.8,nan,434472.2,19.82,-1,0.4365190106519242,0.9660160423646915,0.0,0.5796096254188149,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,
312,253.14508,253.1446539484237,253.14453265530582,7990800.5,nan,425510.1,61.32,-1,0.4791457141067504,0.4795993161923493,0.8676488643339467,0.6348191354489883,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,
313,255.051562,255.051124885469,255.05102619163094,3504959.0,nan,456256.2,25.51,-1,0.3869572278481594,0.973196385947266,0.0,0.5839178315683595,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,
315,255.124342,255.12390446314043,255.1237972103995,2049374.3,nan,441259.5,13.89,-1,0.4203948911037886,0.9684409538061168,0.0,0.58106457228367,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,
319,257.139986,257.1395367667393,257.13944727487745,2278592.3,nan,437726.7,15.71,-1,0.3480285222327294,0.978261987561723,0.0,0.5869571925370338,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,
320,259.046429,259.0459687040109,259.04594081120257,1629559.1,nan,315755.4,10.44,-1,0.10767514139574995,0.9978985067654664,0.0,0.5987391040592799,5.0,1.2,0.8,O8,de-protonated,0,,C10 H12 O8,10,12,8,,,,,
330,261.077415,261.07694291858303,261.0768470169655,2994023.3,nan,390422.8,21.25,-1,0.3673309933509756,0.9758140387524221,0.0,0.5854884232514532,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,
331,261.098532,261.09805979604505,261.0979763850649,1390192.5,nan,438092.1,8.54,-1,0.3194623769510264,0.9816524387660268,0.0,0.588991463259616,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,
347,265.072362,265.0718667366607,265.0717616365372,4994612.0,nan,384104.9,36.79,-1,0.3964968688351651,0.9718775054170512,0.0,0.5831265032502307,7.0,1.0769230769230769,0.46153846153846156,O6,de-protonated,0,,C13 H14 O6,13,14,6,,,,,
353,265.148515,265.1480192947592,265.1479039586758,20892246.0,nan,397516.1,161.76,-1,0.43498772454539847,0.48312499477911675,0.8843699161556753,0.6436229633297401,0.0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,,C12 H26 O4 S1,12,26,4,1,,,,
358,266.994891,266.9943845805883,266.9943806940727,2243453.0,nan,439965.8,15.16,-1,0.014556544667097627,0.9999615530339494,0.0,0.5999769318203696,12.0,0.5333333333333333,0.06666666666666667,S2 O1,de-protonated,0,,C15 H8 O1 S2,15,8,1,2,,,,
359,267.015228,267.0147214625765,267.0146406822466,1365893.9,nan,481952.2,8.26,-1,0.30253146318748037,0.9835299954414456,0.0,0.5901179972648674,8.0,0.7272727272727273,0.7272727272727273,O8,de-protonated,0,,C11 H8 O8,11,8,8,,,,,
360,267.051652,267.05114525121496,267.0510261916309,4423062.0,nan,413171.9,32.29,-1,0.4458308427011764,0.9645769441696763,0.0,0.5787461665018058,7.0,1.0,0.5833333333333334,O7,de-protonated,0,,C12 H12 O7,12,12,7,,,,,
364,267.124377,267.1238698292055,267.12379721039946,6378933.5,nan,416277.5,47.67,-1,0.271854498880999,0.9866795713836994,0.0,0.5920077428302196,5.0,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,,C14 H20 O5,14,20,5,,,,,
365,267.160778,267.1602706179774,267.1601827197838,1691077.6,nan,393133.6,10.82,-1,0.32900933334343213,0.9805503320597514,0.0,0.5883301992358508,4.0,1.6,0.26666666666666666,O4,de-protonated,0,,C15 H24 O4,15,24,4,,,,,
368,268.9836,268.9830820404859,268.9831611054184,5219557.0,nan,402768.8,38.55,-1,-0.29394008222570306,0.9844449427256786,0.0,0.5906669656354071,12.0,0.5,0.14285714285714285,S1 P1 O2,de-protonated,0,,C14 H7 O2 S1 P1,14,7,2,1,,,,1
370,269.067267,269.0667485549821,269.0666762561089,6681865.5,nan,389334.8,50.04,-1,0.26870244282294486,0.9869846645513946,0.0,0.5921907987308367,6.0,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H14 O7,12,14,7,,,,,
375,270.135279,270.13475435751036,270.1346962470705,1571294.8,nan,374098.4,9.87,-1,0.21511653504477943,0.991638592262158,0.0,0.5949831553572947,4.0,1.6153846153846154,0.38461538461538464,N1 O5,de-protonated,0,,C13 H21 O5 N1,13,21,5,,1,,,
377,271.046572,271.0460420694493,271.04594081120257,3437679.3,nan,389198.2,24.33,-1,0.37358333582356346,0.9749941609432371,0.0,0.5849964965659422,6.0,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,,C11 H12 O8,11,12,8,,,,,
379,271.082945,271.08241485838363,271.0823263205869,6474879.0,nan,392916.3,48.01,-1,0.326608517529096,0.9808304206075312,0.0,0.5884982523645187,5.0,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,,C12 H16 O7,12,16,7,,,,,
382,271.155756,271.1552254358752,271.15509733935545,1718687.1,nan,389141.9,10.93,-1,0.4724105170883003,0.9603147235843279,0.0,0.5761888341505967,3.0,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,,C14 H24 O5,14,24,5,,,,,
386,273.062246,273.0617043728741,273.06159087568057,1919973.6,nan,449279.1,12.49,-1,0.41564686252800065,0.9691387437085708,0.0,0.5814832462251425,5.0,1.2727272727272727,0.7272727272727273,O8,de-protonated,0,,C11 H14 O8,11,14,8,,,,,
387,273.077407,273.0768652848976,273.0768470169655,1935596.4,nan,429135.0,12.62,-1,0.06689667157019832,0.9991883168432498,0.0,0.5995129901059498,9.0,0.9333333333333333,0.3333333333333333,O5,de-protonated,0,,C15 H14 O5,15,14,5,,,,,
390,273.113859,273.1133170733736,273.1132325263498,2153724.3,nan,392025.1,14.32,-1,0.30956765809935866,0.982761694488624,0.0,0.5896570166931744,8.0,1.125,0.25,O4,de-protonated,0,,C16 H18 O4,16,18,4,,,,,
391,273.134979,273.1344369508182,273.13436189444917,4685829.5,nan,411919.6,34.06,-1,0.2747965086527958,0.9863916851731175,0.0,0.5918350111038705,3.0,1.6923076923076923,0.46153846153846156,O6,de-protonated,0,,C13 H22 O6,13,22,6,,,,,
395,275.020408,275.0198550100301,275.0197260626749,1743939.5,nan,418833.2,11.11,-1,0.4688658410477937,0.9608962809831613,0.0,0.5765377685898967,10.0,0.6153846153846154,0.5384615384615384,O7,de-protonated,0,,C13 H8 O7,13,8,7,,,,,
399,275.093143,275.09258958796266,275.09249708144347,5964643.5,nan,393330.3,44.02,-1,0.33627423567144826,0.979690784569621,0.0,0.5878144707417726,8.0,1.0666666666666667,0.3333333333333333,O5,de-protonated,0,,C15 H16 O5,15,16,5,,,,,
403,275.12955,275.1289963766997,275.1288825908278,2239347.5,nan,440950.1,14.98,-1,0.4135729802195781,0.969441199104496,0.0,0.5816647194626976,7.0,1.25,0.25,O4,de-protonated,0,,C16 H20 O4,16,20,4,,,,,
404,275.150622,275.1500682544229,275.15001195892717,1366140.9,nan,385169.5,8.17,-1,0.20459928498496532,0.9924331742673942,0.0,0.5954599045604365,2.0,1.8461538461538463,0.46153846153846156,O6,de-protonated,0,,C13 H24 O6,13,24,6,,,,,
408,276.109562,276.1090026898753,276.1088754217359,1383715.1,nan,442210.1,8.3,-1,0.46093461941073166,0.9621829024046924,0.0,0.5773097414428154,3.0,1.7272727272727273,0.6363636363636364,N1 O7,de-protonated,0,,C11 H19 O7 N1,11,19,7,,1,,,
409,277.021488,277.02092339814106,277.02098936579347,2563764.5,nan,375334.3,17.5,-1,-0.23813232547745689,0.9897633434402876,0.0,0.5938580060641725,4.0,1.4,0.5,S2 O5,de-protonated,0,,C10 H14 O5 S2,10,14,5,2,,,,
412,277.072436,277.0718711024995,277.0717616365372,6289099.0,nan,391890.1,46.54,-1,0.39508162663587,0.9720750814478739,0.0,0.5832450488687243,8.0,1.0,0.42857142857142855,O6,de-protonated,0,,C14 H14 O6,14,14,6,,,,,
415,277.108825,277.10825989134105,277.10814714592146,12650203.0,nan,368506.2,96.13,-1,0.4068643262441157,0.48520493134694004,0.859523230357577,0.6349322509511949,7.0,1.2,0.3333333333333333,O5,de-protonated,0,,C15 H18 O5,15,18,5,,,,,
422,279.051732,279.05115561701894,279.0510261916309,4332082.0,nan,384786.2,30.92,-1,0.4638054544753737,0.9617195250699798,0.0,0.5770317150419879,8.0,0.9230769230769231,0.5384615384615384,O7,de-protonated,0,,C13 H12 O7,13,12,7,,,,,
425,279.088097,279.0875204059997,279.0874117010152,11706946.0,nan,388930.7,87.76,-1,0.3895015682664284,0.9861956219487151,0.9917285639168131,0.9884087987359542,7.0,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,,C14 H16 O6,14,16,6,,,,,
427,279.124457,279.1238801950095,279.12379721039946,14914130.0,nan,369269.6,112.48,-1,0.29730395935217807,0.9875736967330095,0.983403115375829,0.9859054641901374,6.0,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,,C15 H20 O5,15,20,5,,,,,
431,280.091363,280.0907805842367,280.0907665360875,1658363.6,nan,297413.0,10.31,-1,0.05015570278584272,0.9995436528367573,0.9917285639168131,0.9964176172687795,7.0,1.2307692307692308,0.46153846153846156,13C1 O6,de-protonated,1,425,C13 H16 O6 13C1,13,16,6,,,1,,
432,280.127797,280.1272143728171,280.1271520454718,2779147.8,nan,395078.0,18.95,-1,0.22249662281968538,0.9910576514297219,0.983403115375829,0.9879958370081647,6.0,1.4285714285714286,0.35714285714285715,13C1 O5,de-protonated,1,427,C14 H20 O5 13C1,14,20,5,,,1,,
435,281.030952,281.03036413197935,281.0302907467246,4068761.0,nan,407331.1,28.89,-1,0.26112934155471823,0.9877035076547924,0.0,0.5926221045928755,8.0,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,,C12 H10 O8,12,10,8,,,,,
437,281.067392,281.06680392052493,281.0666762561089,8908201.0,nan,364656.8,66.18,-1,0.45421398839450183,0.4816286382062452,0.8759295984134849,0.6393490222891411,7.0,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,,C13 H14 O7,13,14,7,,,,,
440,281.103768,281.10317970944186,281.1030617654932,21267896.0,nan,370721.3,161.44,-1,0.41957546794303524,0.9740368263044064,0.9960062566892224,0.9828245984583328,6.0,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,,C14 H18 O6,14,18,6,,,,,
442,281.140174,281.1395854981848,281.13944727487745,10393033.0,nan,366612.7,77.63,-1,0.49165390576488915,0.9784394731267461,0.9997156696195798,0.9869499517238796,5.0,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,,C15 H22 O5,15,22,5,,,,,
444,282.107106,282.1065118872611,282.10641660056547,3357554.0,nan,395397.2,23.4,-1,0.3377686221165781,0.9795117431162159,0.9960062566892224,0.9861095485454185,6.0,1.3846153846153846,0.46153846153846156,13C1 O6,de-protonated,1,440,C13 H18 O6 13C1,13,18,6,,,1,,
445,282.143406,282.1428116766191,282.1428021099498,1694593.9,nan,381451.8,10.58,-1,0.03390718891240183,0.9997914106640192,0.9997156696195798,0.9997611142462435,5.0,1.5714285714285714,0.35714285714285715,13C1 O5,de-protonated,1,442,C14 H22 O5 13C1,14,22,5,,,1,,
447,283.046614,283.04601443547375,283.04594081120257,5143822.5,nan,383655.8,37.16,-1,0.26011420962249315,0.987798341739516,0.0,0.5926790050437095,7.0,1.0,0.6666666666666666,O8,de-protonated,0,,C12 H12 O8,12,12,8,,,,,
448,283.08301,283.08241022427467,283.0823263205869,16128287.0,nan,371243.3,121.82,-1,0.2963932395815887,0.9905360318572967,0.9868162768434272,0.9890481298517488,6.0,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,,C13 H16 O7,13,16,7,,,,,
451,283.119443,283.11884301286085,283.1187118299712,15608111.0,nan,376862.8,117.81,-1,0.4633494156098095,0.9717709933969398,0.9794737869187867,0.9748521108056787,5.0,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,,C14 H20 O6,14,20,6,,,,,
454,284.086324,284.08571840223317,284.0856811556592,2565847.0,nan,363927.9,17.29,-1,0.1311103531512073,0.9968857700501438,0.9868162768434272,0.9928579727674571,6.0,1.3333333333333333,0.5833333333333334,13C1 O7,de-protonated,1,448,C12 H16 O7 13C1,12,16,7,,,1,,
455,284.122763,284.12215719078455,284.12206666504346,2816742.8,nan,391273.8,19.23,-1,0.3186156645590267,0.9817486758777968,0.9794737869187867,0.9808387202941928,5.0,1.5384615384615385,0.46153846153846156,13C1 O6,de-protonated,1,451,C13 H20 O6 13C1,13,20,6,,,1,,
457,285.041024,285.04041286228954,285.0404615075812,1376377.5,nan,416811.4,8.12,-1,-0.17066100510387955,0.9947292141878582,0.0,0.5968375285127149,11.0,0.6666666666666666,0.4,O6,de-protonated,0,,C15 H10 O6,15,10,6,,,,,
458,285.062301,285.0616897388231,285.06159087568057,7885955.0,nan,377637.4,58.29,-1,0.3468132701004038,0.9784118851347648,0.0,0.5870471310808589,6.0,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,,C12 H14 O8,12,14,8,,,,,
461,285.09866,285.0980485278387,285.0979763850649,14099603.0,nan,363982.9,106.18,-1,0.25304554857252,0.9928306094579488,0.9749253173065704,0.9856684925973973,5.0,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,,C13 H18 O7,13,18,7,,,,,
463,285.126852,285.12624036424586,285.1261196859718,28548256.0,nan,372351.1,217.54,-1,0.4232452439126659,0.9773089049639629,0.9880980316966903,0.9816245556570539,4.0,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,,C14 H23 O4 P1,14,23,4,,,,,1
464,285.13506,285.1344483166164,285.13436189444917,7416994.5,nan,374052.7,54.68,-1,0.3030927827861804,0.49173466499015345,0.8676488643339466,0.6421003447276707,4.0,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,,C14 H22 O6,14,22,6,,,,,
467,286.101984,286.1013667057392,286.1013312201372,2471498.3,nan,338468.0,16.12,-1,0.12403158660420177,0.9972125157130769,0.9749253173065704,0.9882976363504743,5.0,1.5,0.5833333333333334,13C1 O7,de-protonated,1,461,C12 H18 O7 13C1,12,18,7,,,1,,
468,286.13017,286.12955254218116,286.1294745210441,4812374.5,nan,374057.0,33.69,-1,0.2726777351959855,0.9865993185427292,0.9880980316966903,0.9871988038043136,4.0,1.7692307692307692,0.3076923076923077,13C1 P1 O4,de-protonated,1,463,C13 H23 O4 13C1 P1,13,23,4,,,1,,1
468,286.13017,286.12955254218116,286.12961086664217,4812374.5,nan,374057.0,33.69,-1,-0.20383930496302313,0.9924890722682228,0.0,0.5954934433609337,4.0,1.6153846153846154,0.46153846153846156,N1 O6,de-protonated,0,,C13 H21 O6 N1,13,21,6,,1,,,
471,287.0415,287.0408772539054,287.0408554307743,2374629.3,nan,421050.9,15.39,-1,0.07602796160263764,0.9989517308777451,0.0,0.5993710385266471,6.0,1.0909090909090908,0.8181818181818182,O9,de-protonated,0,,C11 H12 O9,11,12,9,,,,,
472,287.056861,287.05623816476844,287.0561115720592,2530796.0,nan,402330.6,16.56,-1,0.4410033583926631,0.9653265323044627,0.0,0.5791959193826777,10.0,0.8,0.4,O6,de-protonated,0,,C15 H12 O6,15,12,6,,,,,
474,287.077931,287.0773080425032,287.07724094015856,5580789.0,nan,387429.4,39.45,-1,0.2337431710873301,0.9901353709753267,0.0,0.594081222585196,5.0,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,,C12 H16 O8,12,16,8,,,,,
475,287.09326,287.0926369535519,287.09249708144347,3420667.8,nan,386562.7,23.24,-1,0.48720224267848933,0.9578445747631446,0.0,0.5747067448578868,9.0,1.0,0.3125,O5,de-protonated,0,,C16 H16 O5,16,16,5,,,,,
477,287.114328,287.1137048312983,287.1136264495429,6781957.0,nan,365170.5,48.47,-1,0.2729990784434806,0.98656792846368,0.0,0.591940757078208,4.0,1.5384615384615385,0.5384615384615384,O7,de-protonated,0,,C13 H20 O7,13,20,7,,,,,
480,287.150745,287.1501216199773,287.15001195892717,4080661.0,nan,375104.9,28.2,-1,0.38189463896661846,0.9738839656105382,0.0,0.5843303793663229,3.0,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,,C14 H24 O6,14,24,6,,,,,
484,289.036135,289.0355006794155,289.0353761271529,3064652.3,nan,402340.9,20.56,-1,0.4309239383562518,0.966867133435582,0.0,0.5801202800613492,10.0,0.7142857142857143,0.5,O7,de-protonated,0,,C14 H10 O7,14,10,7,,,,,
486,289.057255,289.05662055686014,289.0565054952523,1430101.4,nan,428071.1,8.3,-1,0.3980592225745957,0.9716586182096271,0.0,0.5829951709257762,5.0,1.2727272727272727,0.8181818181818182,O9,de-protonated,0,,C11 H14 O9,11,14,9,,,,,
491,289.09363,289.0929953457829,289.0928910046366,1970533.3,nan,401929.4,12.35,-1,0.36092601913843936,0.9766402797658104,0.0,0.5859841678594861,4.0,1.5,0.6666666666666666,O8,de-protonated,0,,C12 H18 O8,12,18,8,,,,,
493,289.108922,289.10828725704636,289.10814714592146,5588844.0,nan,372435.1,39.51,-1,0.4846322259528362,0.9582787604805404,0.0,0.5749672562883242,8.0,1.125,0.3125,O5,de-protonated,0,,C16 H18 O5,16,18,5,,,,,
495,289.129925,289.1292901351699,289.1292765140209,2714997.0,nan,357636.1,17.94,-1,0.04711092975904377,0.9995973666601535,0.0,0.5997584199960921,3.0,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,,C13 H22 O7,13,22,7,,,,,
496,289.145274,289.1446390461025,289.1445326553058,2169723.8,nan,388965.5,13.85,-1,0.36795022795434207,0.9757334245350515,0.0,0.5854400547210309,7.0,1.2941176470588236,0.23529411764705882,O4,de-protonated,0,,C17 H22 O4,17,22,4,,,,,
498,289.166435,289.16579992330924,289.16566202340516,1260421.0,nan,365471.5,7.02,-1,0.47688893318235637,0.9595742192759154,0.0,0.5757445315655492,2.0,1.8571428571428572,0.42857142857142855,O6,de-protonated,0,,C14 H26 O6,14,26,6,,,,,
500,290.088862,290.08822157063975,290.0881399768296,1381654.8,nan,393097.9,7.93,-1,0.2812724785761824,0.9857473752061471,0.0,0.5914484251236882,4.0,1.5454545454545454,0.7272727272727273,N1 O8,de-protonated,0,,C11 H17 O8 N1,11,17,8,,1,,,
501,290.125236,290.1245953595683,290.1245254862139,5763366.5,nan,360587.2,40.81,-1,0.2408391854299402,0.9895305291789391,0.0,0.5937183175073635,3.0,1.75,0.5833333333333334,N1 O7,de-protonated,0,,C12 H21 O7 N1,12,21,7,,1,,,
503,291.015371,291.01472519428313,291.0146406822466,2394794.0,nan,359562.2,15.53,-1,0.2904047588568204,0.9848140265550371,0.0,0.5908884159330222,10.0,0.6153846153846154,0.6153846153846154,O8,de-protonated,0,,C13 H8 O8,13,8,8,,,,,
506,291.051791,291.0511449829447,291.0510261916309,5104313.5,nan,344358.7,35.86,-1,0.40814600575034055,0.9702259505413197,0.0,0.5821355703247918,9.0,0.8571428571428571,0.5,O7,de-protonated,0,,C14 H12 O7,14,12,7,,,,,
509,291.088176,291.08752977180944,291.0874117010152,12021450.0,nan,370135.9,87.78,-1,0.40561971941042924,0.9706036725309244,0.9951865472607878,0.9804368224228698,8.0,1.0666666666666667,0.4,O6,de-protonated,0,,C15 H16 O6,15,16,6,,,,,
