Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
107,171.066318,171.06636195100546,171.06628233291582,1205617.5,nan,624374.4,8.17,-1,0.46542245822596845,0.9614573590902019,0.0,0.5768744154541211,3.0,1.5,0.5,O4,de-protonated,0,,C8 H12 O4,8,12,4,,,,,,
114,177.025649,177.02566006580832,177.0256946236667,1191298.0,nan,495687.3,7.97,-1,-0.19521379909370068,0.9931091276156763,0.0,0.5958654765694057,2.0,2.2,0.2,N2 S1 P1 O1,de-protonated,0,,C5 H11 O1 S1 N2 P1,5,11,1,1,2,,,1,
127,194.082261,194.08217794281902,194.0822667500151,3508207.5,nan,541389.5,27.64,-1,-0.457575014790608,0.9627217983800056,0.0,0.5776330790280033,5.0,1.3,0.3,N1 O3,de-protonated,0,,C10 H13 O3 N1,10,13,3,,1,,,,
147,207.00415,207.00399563634738,207.0038965503247,1178188.0,nan,612852.5,7.45,-1,0.47866742770366155,0.9592783674318807,0.0,0.5755670204591283,7.0,0.9,0.1,S1 P1 O1,de-protonated,0,,C10 H9 O1 S1 P1,10,9,1,1,,,,1,
225,238.963416,238.96308527649043,238.96308056511668,2732275.3,nan,454785.4,19.66,-1,0.019715906477608673,0.999929470304103,0.0,0.5999576821824617,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
227,239.056555,239.0562237625243,239.05611157205922,8777499.0,nan,458355.6,68.61,-1,0.46930598986453065,0.960824287033785,0.0,0.576494572220271,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
239,241.054016,241.0536737399953,241.05362344925268,1584108.9,nan,401985.0,10.29,-1,0.20862885984188684,0.9921333694434754,0.0,0.5952800216660852,10.0,0.8461538461538461,0.07692307692307693,N2 P1 O1,de-protonated,0,,C13 H11 O1 N2 P1,13,11,1,,2,,,1,
262,245.046019,245.04565471104513,245.0455468880095,1322534.1,nan,511469.5,8.17,-1,0.4400122221736823,0.9654794928460878,0.0,0.5792876957076527,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,,,
274,247.098081,247.0977053872131,247.0975824618718,2511013.5,nan,513439.1,17.58,-1,0.4974769079592091,0.9560878135773048,0.0,0.5736526881463828,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,,
279,248.05693,248.05654909602546,248.0564459246805,1194826.3,nan,404920.3,7.08,-1,0.4159188227342233,0.9690989757960198,0.0,0.5814593854776119,8.0,0.9166666666666666,0.4166666666666667,N1 O5,de-protonated,0,,C12 H11 O5 N1,12,11,5,,1,,,,
282,249.040948,249.0405616659485,249.04046150758123,3759099.3,nan,451516.9,27.54,-1,0.4021770866802199,0.9710778163905963,0.0,0.5826466898343577,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,,
291,249.150109,249.14972206356865,249.1496180357341,1679403.5,nan,438935.8,10.94,-1,0.4175315834665891,0.96886264587711,0.0,0.5813175875262659,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,
301,251.093002,251.09260434216063,251.0924970814435,7717767.0,nan,432405.3,58.66,-1,0.42717611388734417,0.48371575210560125,0.8759295984134849,0.6406012906287548,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,,
307,252.979185,252.97877693369367,252.97873062959468,4564686.5,nan,455974.1,33.69,-1,0.1830355416514863,0.9939395434899345,0.0,0.5963637260939607,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,
308,253.035896,253.03548762074706,253.03537612715292,4515560.0,nan,442800.6,33.3,-1,0.44062453184916833,0.9653850337978674,0.0,0.5792310202787204,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,
311,253.108673,253.10826421914393,253.10814714592152,7190280.5,nan,418958.9,54.48,-1,0.4625422916355416,0.9619237373041908,0.0,0.5771542423825144,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,,
313,253.145036,253.14462701848308,253.14453265530582,14111512.0,nan,411452.6,109.28,-1,0.37276403430287836,0.487551172679515,0.8676488643339466,0.6395902493412877,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,
