Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
111,186.113674,186.1135481699003,186.1135668789711,1364609.1,nan,621507.5,9.4,-1,-0.10052502420425175,0.9981680901289895,0.0,0.5989008540773937,2.0,1.8888888888888888,0.3333333333333333,N1 O3,de-protonated,0,,C9 H17 O3 N1,9,17,3,,1,,,
219,247.061657,247.06121352434215,247.0611969524875,1357506.8,nan,430468.0,8.53,-1,0.0670759101328463,0.9991839632524318,0.0,0.599510377951459,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
221,247.082866,247.08242241380617,247.0823263205869,2201675.5,nan,450847.5,15.37,-1,0.3889117473544133,0.9729286399651556,0.0,0.5837571839790933,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
223,247.098091,247.09764733445732,247.0975824618718,1991505.8,nan,411209.5,13.66,-1,0.2625383254062243,0.987571282790928,0.0,0.5925427696745568,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,
226,249.0046,249.00414639821193,249.0040759981969,1661797.0,nan,462707.4,10.99,-1,0.28272635598971385,0.985600721465133,0.0,0.5913604328790798,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,
227,249.041019,249.04056520840527,249.04046150758123,2382708.0,nan,441310.9,16.83,-1,0.41640150927240294,0.9690283339850766,0.0,0.5814170003910459,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,
238,251.129459,251.12899432398123,251.12888259082783,2025176.1,nan,485285.2,13.83,-1,0.44492354782362153,0.9647184026470906,0.0,0.5788310415882544,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,,
239,253.035945,253.03547038785572,253.03537612715292,1734389.1,nan,393008.1,11.48,-1,0.37251985968164364,0.9751345436972616,0.0,0.5850807262183569,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,
242,253.145129,253.14465381881618,253.14453265530582,8357923.0,nan,414969.2,64.81,-1,0.4786337239298544,0.47964199171441524,0.8676488643339467,0.6348447407622279,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,
244,255.051637,255.051151882576,255.05102619163094,3422020.3,nan,398706.2,25.06,-1,0.49280705485270315,0.9568904092222754,0.0,0.5741342455333652,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,
246,255.124381,255.12389550345256,255.1237972103995,3044194.8,nan,422102.9,22.02,-1,0.385275909757696,0.9734256858094162,0.0,0.5840554114856498,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,
247,255.152463,255.15197735709626,255.15194051130638,1237102.6,nan,353562.7,7.47,-1,0.14440724928405094,0.9962233179017825,0.0,0.5977339907410695,3.0,1.7857142857142858,0.14285714285714285,P1 O2,de-protonated,0,,C14 H25 O2 P1,14,25,2,,,,,1
248,255.233554,255.23306793447034,255.23295373855242,2359184.8,nan,433708.1,16.5,-1,0.44741839266367084,0.9643287823941149,0.0,0.5785972694364689,1.0,2.0,0.125,O2,de-protonated,0,,C16 H32 O2,16,32,2,,,,,
253,257.140003,257.1395069985376,257.13944727487745,2858166.0,nan,421457.3,20.52,-1,0.2322617583765596,0.9902594053842947,0.0,0.5941556432305768,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,
257,259.08296,259.08245387233444,259.0823263205869,2589166.0,nan,427967.3,18.21,-1,0.4923212993748132,0.9569734985817142,0.0,0.5741840991490285,4.0,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,,C11 H16 O7,11,16,7,,,,,
261,261.077469,261.07695247745517,261.0768470169655,2959679.0,nan,410027.8,21.17,-1,0.4039442443753898,0.9708268431296923,0.0,0.5824961058778153,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,
263,261.098601,261.09808436732044,261.0979763850649,1577031.9,nan,522624.3,10.12,-1,0.41356986767023735,0.9694416519730501,0.0,0.5816649911838301,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,
268,263.056739,263.05621216199773,263.0561115720592,2162572.0,nan,430814.8,14.79,-1,0.38238966560903165,0.9738171112635493,0.0,0.5842902667581296,8.0,0.9230769230769231,0.46153846153846156,O6,de-protonated,0,,C13 H12 O6,13,12,6,,,,,
269,263.093134,263.09260697231616,263.09249708144347,4826267.5,nan,419053.0,36.09,-1,0.4176891166115915,0.96883951542887,0.0,0.581303709257322,7.0,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,,C14 H16 O5,14,16,5,,,,,
277,265.036018,265.03548084649344,265.0353761271529,1965531.4,nan,460070.5,13.11,-1,0.39511457699437974,0.9720704889634096,0.0,0.5832422933780458,8.0,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,,C12 H10 O7,12,10,7,,,,,
278,265.072424,265.0718866567545,265.0717616365372,4054507.0,nan,411754.5,29.69,-1,0.4716466836188475,0.9604403823593493,0.0,0.5762642294156095,7.0,1.0769230769230769,0.46153846153846156,O6,de-protonated,0,,C13 H14 O6,13,14,6,,,,,
279,265.075677,265.0751396398006,265.0751329399072,1199340.3,nan,387902.5,7.03,-1,0.02527545067257354,0.9998840885141073,0.0,0.5999304531084644,2.0,1.8,0.6,S1 O6,de-protonated,0,,C10 H18 O6 S1,10,18,6,1,,,,
284,265.148538,265.1480002600674,265.1479039586758,10223628.0,nan,377611.1,78.64,-1,0.36319876641829946,0.9818957806180756,0.9623826715838271,0.9740905370043762,0.0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,,C12 H26 O4 S1,12,26,4,1,,,,
285,266.151872,266.15132903094303,266.15125879374807,1850297.9,nan,428675.8,12.19,-1,0.2638995407340688,0.987442881911705,0.9623826715838271,0.9774187977805538,0.0,2.3636363636363638,0.36363636363636365,13C1 S1 O4,de-protonated,1,284,C11 H26 O4 S1 13C1,11,26,4,1,,1,,
287,266.994925,266.9943776371628,266.9943806940727,1615651.8,nan,440249.2,10.33,-1,-0.011449341567775733,0.9999762146423014,0.0,0.5999857287853808,12.0,0.5333333333333333,0.06666666666666667,S2 O1,de-protonated,0,,C15 H8 O1 S2,15,8,1,2,,,,
288,267.051687,267.05113934133357,267.0510261916309,2991932.0,nan,378722.0,21.25,-1,0.42370068473396144,0.9679507412880842,0.0,0.5807704447728506,7.0,1.0,0.5833333333333334,O7,de-protonated,0,,C12 H12 O7,12,12,7,,,,,
290,267.124435,267.12388696218926,267.12379721039946,4980571.5,nan,385719.4,37.03,-1,0.3359932388591791,0.9797243655821837,0.0,0.5878346193493101,5.0,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,,C14 H20 O5,14,20,5,,,,,
296,269.067303,269.0667448364499,269.0666762561089,7193246.5,nan,373904.8,54.58,-1,0.2548823286559489,0.9882813899215651,0.0,0.5929688339529391,6.0,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H14 O7,12,14,7,,,,,
304,271.046606,271.0460375208205,271.04594081120257,3440626.0,nan,401102.8,24.61,-1,0.35680157262542755,0.9771650031512036,0.0,0.5862990018907221,6.0,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,,C11 H12 O8,11,12,8,,,,,
305,271.051913,271.05134449316176,271.0513009736804,1247092.3,nan,333537.7,7.33,-1,0.16055809813138547,0.9953333746295024,0.0,0.5972000247777014,15.0,0.47058823529411764,0.11764705882352941,N2 O2,de-protonated,0,,C17 H8 O2 N2,17,8,2,,2,,,
306,271.082987,271.0824183312119,271.0823263205869,7131649.5,nan,384197.4,53.67,-1,0.33941949017954703,0.9793130690780117,0.0,0.587587841446807,5.0,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,,C12 H16 O7,12,16,7,,,,,
310,271.155758,271.1551889519477,271.15509733935545,1660704.9,nan,398516.0,10.59,-1,0.337860483376979,0.9795007124490616,0.0,0.587700427469437,3.0,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,,C14 H24 O5,14,24,5,,,,,
311,271.192167,271.19159776219317,271.1914828487398,1307696.6,nan,409544.8,7.81,-1,0.4237354808507696,0.967945562314481,0.0,0.5807673373886886,2.0,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,,C15 H28 O4,15,28,4,,,,,
315,273.077498,273.07691893632216,273.0768470169655,1565532.4,nan,528757.4,9.83,-1,0.26336673163905805,0.9874932178886648,0.0,0.5924959307331988,9.0,0.9333333333333333,0.3333333333333333,O5,de-protonated,0,,C15 H14 O5,15,14,5,,,,,
317,273.098685,273.09810582590086,273.0979763850649,5360997.5,nan,382991.8,39.72,-1,0.4739721534229115,0.9600572362504661,0.0,0.5760343417502797,4.0,1.5,0.5833333333333334,O7,de-protonated,0,,C12 H18 O7,12,18,7,,,,,
