Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
154,198.023204,198.02297867438858,198.0230377954731,1170192.0,nan,440840.8,7.51,-1,-0.29855659814555524,0.9839564728885233,0.0,0.590373883733114,5.0,1.125,0.375,N1 S1 O3,de-protonated,0,,C8 H9 O3 S1 N1,8,9,3,1,1,,,,
183,210.041174,210.04090021014335,210.0407958602025,1289732.4,nan,555108.9,8.35,-1,0.4968079672985423,0.9562032057220321,0.0,0.5737219234332193,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,,
188,211.061578,211.06130009521297,211.0611969524875,4987625.0,nan,548376.7,39.1,-1,0.488686347627134,0.9575928901523731,0.0,0.5745557340914239,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,,
189,211.097947,211.0976689485496,211.0975824618718,3343094.0,nan,546730.3,25.4,-1,0.4096999917232834,0.9700022354575616,0.0,0.582001341274537,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,,
194,212.020424,212.02014222852435,212.0200604152962,1180987.9,nan,543302.4,7.39,-1,0.3858749402732602,0.9733440977286061,0.0,0.5840064586371636,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,,
195,212.056815,212.05653308177227,212.0564459246805,1211208.9,nan,652398.3,7.64,-1,0.41100892448465237,0.9698131793435661,0.0,0.5818879076061396,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,,,
199,213.077225,213.0769389668177,213.0768470169655,5647285.0,nan,522615.9,44.58,-1,0.4315337563805951,0.9667748682284208,0.0,0.5800649209370525,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,,
204,215.056485,215.05619098515842,215.05611157205922,4048002.3,nan,512303.7,31.07,-1,0.36926687932770397,0.9755615890048631,0.0,0.5853369534029178,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,,
205,215.092862,215.09256783846274,215.0924970814435,4050063.8,nan,512468.7,31.08,-1,0.3289608898717028,0.9805560031489032,0.0,0.5883336018893419,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,
206,215.129198,215.12890369193246,215.12888259082783,1546653.0,nan,522886.2,10.36,-1,0.09808587476456813,0.9982558342614137,0.0,0.5989535005568483,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,,
210,217.050973,217.05067094208994,217.05063226843782,1176418.9,nan,552098.8,7.29,-1,0.17817802099650287,0.9942560346885131,0.0,0.5965536208131078,8.0,0.8333333333333334,0.3333333333333333,O4,de-protonated,0,,C12 H10 O4,12,10,4,,,,,,
211,217.072141,217.07183885672683,217.07176163653722,3188074.8,nan,515633.7,23.94,-1,0.3557357669536861,0.9772996627481457,0.0,0.5863797976488874,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,,
212,217.108557,217.1082547098739,217.10814714592152,2618744.3,nan,567793.6,19.23,-1,0.49543950237399786,0.9564388252036494,0.0,0.5738632951221896,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,,
213,219.030274,219.0299639602653,219.02989682353152,1886539.0,nan,546983.0,13.16,-1,0.3065185837620489,0.9830967259476379,0.0,0.5898580355685827,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,,
216,219.066688,219.06637781342044,219.06628233291582,1986392.8,nan,569281.9,13.99,-1,0.4358521247973902,0.9661180221005208,0.0,0.5796708132603124,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,,
218,220.025528,220.02521394675603,220.0251457957245,1208390.0,nan,547045.4,7.5,-1,0.3097420127448771,0.9827424396812068,0.0,0.5896454638087241,8.0,0.7,0.5,N1 O5,de-protonated,0,,C10 H7 O5 N1,10,7,5,,1,,,,
222,221.04593,221.04561183183372,221.0455468880095,3254605.8,nan,561915.8,24.33,-1,0.29380290681186116,0.9844593443730728,0.0,0.5906756066238437,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,,
223,221.082326,221.08200768506146,221.0819323973938,9953116.0,nan,486692.0,79.42,-1,0.34054192861949184,0.9822479295612596,0.9750088835971946,0.9793523111756337,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,,
225,222.085673,222.085350638916,222.0852872324661,1628640.5,nan,547011.7,10.95,-1,0.2855049548167698,0.9853184001676321,0.9750088835971946,0.981194593539457,6.0,1.2727272727272727,0.36363636363636365,13C1 O4,de-protonated,1,223,C11 H14 O4 13C1,11,14,4,,,1,,,
227,223.025194,223.0248678501583,223.02481144310323,2314063.3,nan,528140.6,16.58,-1,0.25291829507442626,0.988460251015057,0.0,0.5930761506090342,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,,
228,223.061627,223.0613007032368,223.0611969524875,2444893.5,nan,588876.1,17.66,-1,0.46512235530547413,0.9615060785398901,0.0,0.576903647123934,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,,
229,223.097939,223.09761255680328,223.0975824618718,1688427.6,nan,518084.5,11.44,-1,0.13489582066637174,0.9967036445361432,0.0,0.5980221867216859,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,,
230,224.056801,224.05647069005016,224.0564459246805,1694180.9,nan,468208.8,11.41,-1,0.1105318329798598,0.997785644796293,0.0,0.5986713868777758,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,,,
231,225.040849,225.04051472173077,225.04046150758123,2848107.0,nan,530436.8,20.83,-1,0.23646480810171128,0.9899054819818212,0.0,0.5939432891890927,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,,
232,225.077248,225.0769135749464,225.0768470169655,4487545.5,nan,495455.1,34.23,-1,0.295712250144107,0.9842583026166505,0.0,0.5905549815699903,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,,
233,225.113636,225.1133014282064,225.11323252634983,2343815.8,nan,554235.1,16.71,-1,0.306076438918788,0.9831450428160231,0.0,0.5898870256896138,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,,
235,226.036134,226.0357957080965,226.03571047977422,1235704.1,nan,589695.8,7.65,-1,0.37705689106319795,0.9745329929505545,0.0,0.5847197957703327,6.0,1.0,0.6666666666666666,N1 O6,de-protonated,0,,C9 H9 O6 N1,9,9,6,,1,,,,
236,226.07245,226.07211156164684,226.0720959891585,1246214.8,nan,606868.4,7.74,-1,0.0688828414180028,0.9991394244629609,0.0,0.5994836546777765,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,,
238,227.056545,227.0562025931379,227.05611157205922,5736594.5,nan,523406.5,44.42,-1,0.4008748236019888,0.9712621019962064,0.0,0.5827572611977239,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,,
239,227.092925,227.09258244643016,227.0924970814435,6696097.0,nan,514212.9,52.26,-1,0.375904038032935,0.9746865009332731,0.0,0.5848119005599639,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,,
240,227.129304,227.12896129972643,227.12888259082783,2368687.8,nan,554076.3,16.91,-1,0.3465384837934847,0.9784457096639686,0.0,0.5870674257983811,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,,
