Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,17O
205,223.097986,223.09768486079258,223.0975824618718,1802963.3,nan,471270.8,12.37,-1,0.4589871375737316,0.9624957309392425,0.0,0.5774974385635454,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,
209,225.077266,225.07695502396587,225.0768470169655,4619232.0,nan,502099.4,35.27,-1,0.479867217776069,0.9590782125229769,0.0,0.5754469275137861,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
211,227.020114,227.0197933682026,227.0197260626749,2167017.5,nan,472588.8,15.25,-1,0.29647435881076994,0.9841777052938441,0.0,0.5905066231763064,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,
225,229.144966,229.1446348078974,229.14453265530582,9923656.0,nan,473254.8,78.02,-1,0.4457998207357247,0.9756804150139347,0.984449927761085,0.9791882201127948,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,
228,230.148286,230.14794982149579,230.1478874903781,1498339.1,nan,536479.3,9.71,-1,0.27083071826106114,0.9867790447353776,0.984449927761085,0.9858473979456606,2.0,2.0,0.36363636363636365,13C1 O4,de-protonated,1,225,C11 H22 O4 13C1,11,22,4,,,1,,
230,231.051479,231.0511383327155,231.0510261916309,1917271.8,nan,472384.9,13.1,-1,0.48535203001722316,0.9581573664975683,0.0,0.574894419898541,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,
237,232.044211,232.0438653989352,232.0437732403794,2786035.5,nan,489328.7,20.14,-1,0.3971602189562843,0.9717846685818499,0.0,0.5830708011491099,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,,
239,233.04598,233.0456294202419,233.0455468880095,2132885.8,nan,522574.3,14.85,-1,0.3541463610857418,0.9774997627480315,0.0,0.5864998576488188,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,,
240,233.082299,233.08194823974006,233.0819323973938,1814949.0,nan,424675.1,12.27,-1,0.06796900163301191,0.9991620972842011,0.0,0.5994972583705207,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,,
241,233.103494,233.103143134403,233.1030617654932,1921709.9,nan,497078.3,13.13,-1,0.3490683871225718,0.9781333254966219,0.0,0.5868799952979731,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,
