Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
182,221.075677,221.07542718401837,221.07540772195668,1168858.9,nan,387729.1,7.19,-1,0.0880335894762142,0.9985947767417303,0.0,0.5991568660450382,6.0,1.2727272727272727,0.09090909090909091,N2 S1 O1,de-protonated,0,,C11 H14 O1 S1 N2,11,14,1,1,2,,,,
204,229.014609,229.01431437915002,229.0142467590535,1202914.8,nan,371605.2,7.35,-1,0.29526589496987277,0.9843054139399096,0.0,0.5905832483639457,10.0,0.5,0.4166666666666667,O5,de-protonated,0,,C12 H6 O5,12,6,5,,,,,,
234,238.963423,238.96307223113146,238.96308056511668,1874112.9,nan,395245.3,12.7,-1,-0.03487561844839839,0.999779326724887,0.0,0.5998675960349322,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
235,239.020157,239.01980591094238,239.01972606267492,2866138.0,nan,449756.1,20.72,-1,0.33406559691297094,0.979954005792836,0.0,0.5879724034757016,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
267,245.067169,245.06678378348337,245.0666762561089,2782840.8,nan,481486.2,19.74,-1,0.43876783294329397,0.9656710844198668,0.0,0.5794026506519201,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,,
270,246.110058,246.1096668977415,246.1095441269785,1404243.5,nan,484102.4,8.74,-1,0.49884600548460417,0.9558512039724417,0.0,0.573510722383465,3.0,1.8888888888888888,0.5555555555555556,N3 O5,de-protonated,0,,C9 H17 O5 N3,9,17,5,,3,,,,
272,247.061691,247.06129452702018,247.0611969524875,2241542.0,nan,501394.6,15.41,-1,0.39494074293212794,0.9720947131598187,0.0,0.5832568278958912,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,
274,247.082812,247.0824154078198,247.0823263205869,1288975.6,nan,545780.8,7.82,-1,0.3605568809175938,0.9766874767241411,0.0,0.5860124860344846,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,
281,248.114487,248.1140845853663,248.1139608021642,1392616.0,nan,504472.6,8.64,-1,0.49889656228473067,0.9558424553391667,0.0,0.5735054732035,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,,
282,249.004598,249.00419056185606,249.0040759981969,1640576.6,nan,465247.4,10.61,-1,0.4600874853475004,0.9623191297847985,0.0,0.5773914778708791,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,,
292,249.150102,249.14969374067667,249.1496180357341,1629123.5,nan,504640.1,10.52,-1,0.30385333582688007,0.9833869586449664,0.0,0.5900321751869798,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,
294,250.07261,250.07219653432782,250.0720959891585,1762156.3,nan,406146.5,11.58,-1,0.4020647282526691,0.9710937386143972,0.0,0.5826562431686383,7.0,1.0833333333333333,0.4166666666666667,N1 O5,de-protonated,0,,C12 H13 O5 N1,12,13,5,,1,,,,
309,252.979192,252.97876213048107,252.97873062959468,3411116.3,nan,413035.5,24.53,-1,0.12451990060662498,0.9971905547030295,0.0,0.5983143328218177,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,
310,253.035928,253.0354978102807,253.03537612715292,5108934.5,nan,418842.4,37.96,-1,0.4808937376650341,0.9589065989202056,0.0,0.5753439593521233,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,
314,253.145072,253.14464119430582,253.14453265530582,9781497.0,nan,420316.4,74.93,-1,0.4287629634234934,0.48359655405667396,0.8676488643339466,0.637217478167583,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,
318,255.033225,255.03278353815628,255.0328880043464,1351271.1,nan,504578.9,8.22,-1,-0.40961850426716484,0.9700139864003886,0.0,0.5820083918402331,11.0,0.6923076923076923,0.15384615384615385,N2 P1 O2,de-protonated,0,,C13 H9 O2 N2 P1,13,9,2,,2,,,1,
319,255.051583,255.05114143454944,255.05102619163094,6663279.5,nan,416769.2,50.25,-1,0.45184259878403127,0.9636328880348383,0.0,0.578179732820903,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,
322,255.124341,255.12389902392584,255.1237972103995,4139153.5,nan,401721.4,30.28,-1,0.39907498818091003,0.9715158733149873,0.0,0.5829095239889924,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,,
323,255.233496,255.23305340788892,255.23295373855242,1621956.4,nan,382329.4,10.36,-1,0.39050340104052994,0.9727096605158106,0.0,0.5836257963094864,1.0,2.0,0.125,O2,de-protonated,0,,C16 H32 O2,16,32,2,,,,,,
325,256.046848,256.04640081758265,256.04627516382385,1393471.6,nan,465175.4,8.55,-1,0.4907462868584412,0.9572423932142802,0.0,0.5743454359285681,6.0,1.1,0.7,N1 O7,de-protonated,0,,C10 H11 O7 N1,10,11,7,,1,,,,
326,256.08319,256.0827426124797,256.0826606732082,1841488.5,nan,457063.4,12.09,-1,0.31997196260350524,0.9815944008397114,0.0,0.5889566405038268,5.0,1.3636363636363635,0.5454545454545454,N1 O6,de-protonated,0,,C11 H15 O6 N1,11,15,6,,1,,,,
329,257.067247,257.0667940587674,257.0666762561089,7887900.0,nan,382314.0,59.93,-1,0.45825721257881874,0.9626126653418012,0.0,0.5775675992050807,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,
332,257.139975,257.1395216483131,257.13944727487745,2608190.0,nan,436493.3,18.16,-1,0.28923386300419074,0.9849353124726746,0.0,0.5909611874836047,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,
333,258.062422,258.0619634423086,258.06192522830185,1248365.3,nan,411494.3,7.33,-1,0.14808076279390456,0.9960291140188486,0.0,0.5976174684113091,5.0,1.3,0.7,N1 O7,de-protonated,0,,C10 H13 O7 N1,10,13,7,,1,,,,
334,259.02535,259.02488600784176,259.0248114431032,1575344.0,nan,386149.8,9.9,-1,0.28786716661948497,0.9850762791645744,0.0,0.5910457674987446,10.0,0.6153846153846154,0.46153846153846156,O6,de-protonated,0,,C13 H8 O6,13,8,6,,,,,,
336,259.061779,259.0613148022478,259.0611969524875,1748417.1,nan,455690.2,11.26,-1,0.45491089254385775,0.9631465457859171,0.0,0.5778879274715503,9.0,0.8571428571428571,0.35714285714285715,O5,de-protonated,0,,C14 H12 O5,14,12,5,,,,,,
338,259.082909,259.0824446829966,259.0823263205869,5857227.0,nan,432007.8,43.5,-1,0.45685250466452887,0.9628372164721843,0.0,0.5777023298833106,4.0,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,,C11 H16 O7,11,16,7,,,,,,
339,259.101536,259.1010715778716,259.1009537652418,2179283.8,nan,417568.1,14.64,-1,0.45469778516051473,0.9631804229407359,0.0,0.5779082537644415,3.0,1.6666666666666667,0.3333333333333333,S1 O4,de-protonated,0,,C12 H20 O4 S1,12,20,4,1,,,,,
342,260.056998,260.0565281855406,260.0564459246805,1257875.6,nan,423335.1,7.4,-1,0.31631925085088153,0.9820084470438782,0.0,0.5892050682263269,9.0,0.8461538461538461,0.38461538461538464,N1 O5,de-protonated,0,,C13 H11 O5 N1,13,11,5,,1,,,,
349,261.077421,261.07694542658993,261.0768470169655,2688882.5,nan,440713.7,18.63,-1,0.3769373867538438,0.9745489262435206,0.0,0.5847293557461124,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,,
