Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
135,191.00514,191.00496845843725,191.00495917876043,1165955.6,nan,538083.5,7.52,-1,0.04858343394373211,0.9995718092833316,0.0,0.5997430855699989,3.0,1.8,0.4,N2 S1 P1 O2,de-protonated,0,,C5 H9 O2 S1 N2 P1,5,9,2,1,2,,,1
136,191.107904,191.10773219316462,191.1077532227284,1244383.3,nan,504209.0,8.19,-1,-0.1100403485895983,0.9978052718819889,0.0,0.5986831631291933,5.0,1.3333333333333333,0.16666666666666666,O2,de-protonated,0,,C12 H16 O2,12,16,2,,,,,
157,199.007332,199.0071398017643,199.00705337837383,1299972.9,nan,475567.0,8.56,-1,0.4342730019754967,0.9663589215300554,0.0,0.5798153529180332,5.0,1.0,0.5,S1 O4,de-protonated,0,,C8 H8 O4 S1,8,8,4,1,,,,
168,203.092793,203.09259025565,203.0924970814435,1451532.6,nan,533149.5,9.77,-1,0.45877719684858154,0.9625293811742182,0.0,0.5775176287045308,2.0,1.7777777777777777,0.5555555555555556,O5,de-protonated,0,,C9 H16 O5,9,16,5,,,,,
172,207.030202,207.0299890917137,207.02989682353152,1813160.1,nan,638077.7,12.73,-1,0.4456756420299273,0.9646011608304748,0.0,0.5787606964982849,7.0,0.8,0.5,O5,de-protonated,0,,C10 H8 O5,10,8,5,,,,,
173,207.066563,207.06634999785226,207.06628233291582,2275508.5,nan,549833.9,16.6,-1,0.326779114762683,0.9808105831386974,0.0,0.5884863498832185,6.0,1.0909090909090908,0.36363636363636365,O4,de-protonated,0,,C11 H12 O4,11,12,4,,,,,
174,208.098182,208.0979663348549,208.0979168144931,1368341.5,nan,492573.3,9.01,-1,0.2379666388351332,0.9897775102818009,0.0,0.5938665061690805,5.0,1.3636363636363635,0.2727272727272727,N1 O3,de-protonated,0,,C11 H15 O3 N1,11,15,3,,1,,,
178,209.009432,209.0092139825753,209.0091613786252,1309520.8,nan,676690.6,8.51,-1,0.25168250871992626,0.9885720992001229,0.0,0.5931432595200737,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,0,,C9 H6 O6,9,6,6,,,,,
179,209.045857,209.04563888854864,209.0455468880095,3207261.5,nan,524766.7,24.39,-1,0.4400980575577101,0.9654662586564516,0.0,0.579279755193871,6.0,1.0,0.5,O5,de-protonated,0,,C10 H10 O5,10,10,5,,,,,
180,209.082234,209.08201579464588,209.0819323973938,3365482.0,nan,555154.3,25.71,-1,0.39887354738527625,0.9715442089123353,0.0,0.5829265253474012,5.0,1.2727272727272727,0.36363636363636365,O4,de-protonated,0,,C11 H14 O4,11,14,4,,,,,
181,210.041074,210.04085331951853,210.0407958602025,2148025.5,nan,535385.3,15.52,-1,0.27356264667475033,0.986512790032641,0.0,0.5919076740195846,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,
182,210.077467,210.0772462255745,210.0771813695868,1720518.4,nan,584750.6,11.95,-1,0.3087245709652097,0.982854652930921,0.0,0.5897127917585526,5.0,1.3,0.4,N1 O4,de-protonated,0,,C10 H13 O4 N1,10,13,4,,1,,,
186,211.0251,211.02487677937663,211.0248114431032,2168853.5,nan,501028.7,15.6,-1,0.30961417747912956,0.9827565581572247,0.0,0.5896539348943348,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,
187,211.061481,211.06125768546354,211.0611969524875,4754210.5,nan,519114.9,37.1,-1,0.28775055251938036,0.985088277239063,0.0,0.5910529663434377,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,
188,211.097862,211.0976385915505,211.0975824618718,4198191.5,nan,528784.5,32.48,-1,0.26589446467429384,0.987253535294066,0.0,0.5923521211764395,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
191,212.020382,212.02015621017875,212.0200604152962,1235065.1,nan,596778.9,7.83,-1,0.45181990028095337,0.9636364745256897,0.0,0.5781818847154138,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,
192,212.05675,212.05652411629922,212.0564459246805,1635718.3,nan,493209.5,11.17,-1,0.368730214124337,0.9756316993676499,0.0,0.5853790196205899,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,,
194,213.040771,213.04054257617025,213.04046150758123,2133481.5,nan,526741.2,15.3,-1,0.3805314185488899,0.9740676472762264,0.0,0.5844405883657359,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,,
195,213.077135,213.07690648230104,213.0768470169655,6403575.0,nan,509981.7,50.81,-1,0.2790792916816021,0.9859672139688384,0.0,0.591580328381303,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
196,213.113536,213.11330738833635,213.11323252634983,2168068.0,nan,558223.7,15.59,-1,0.3512779832192034,0.9778587152809632,0.0,0.5867152291685779,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
199,215.056426,215.05619237300513,215.05611157205922,4349132.5,nan,504513.1,33.51,-1,0.3757202960593738,0.9747109258690195,0.0,0.5848265555214117,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,
200,215.092789,215.09255527913857,215.0924970814435,4385498.0,nan,546504.1,33.81,-1,0.27057054922000884,0.9868042652637442,0.0,0.5920825591582465,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
201,215.129138,215.1289041853081,215.12888259082783,1184615.4,nan,557386.8,7.36,-1,0.10037927038533298,0.9981733936931496,0.0,0.5989040362158897,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,
203,217.050917,217.0506782244723,217.05063226843782,1374645.6,nan,514752.0,8.92,-1,0.21172955822960055,0.9918987565892138,0.0,0.5951392539535283,8.0,0.8333333333333334,0.3333333333333333,O4,de-protonated,0,,C12 H10 O4,12,10,4,,,,,
204,217.072033,217.07179416996397,217.07176163653722,3397565.5,nan,490934.8,25.64,-1,0.1498740623928945,0.9959325516118266,0.0,0.5975595309670959,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
205,217.108477,217.10823807588827,217.10814714592152,2022347.4,nan,484892.0,14.28,-1,0.41882337416116855,0.9686727321925327,0.0,0.5812036393155195,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,
206,218.046124,218.04588265546803,218.04588124063082,1219374.6,nan,597050.7,7.64,-1,0.006488713322385239,0.9999923604224572,0.0,0.5999954162534743,8.0,0.8181818181818182,0.36363636363636365,N1 O4,de-protonated,0,,C11 H9 O4 N1,11,9,4,,1,,,
208,219.030165,219.02992111528744,219.02989682353152,2495654.5,nan,581661.3,18.18,-1,0.11090611954280115,0.9977706395161731,0.0,0.5986623837097038,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
209,219.066612,219.06636802120397,219.06628233291582,1706932.6,nan,440857.2,11.66,-1,0.39115233635964414,0.9726201376444419,0.0,0.5835720825866652,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,
211,220.06182,220.06157345219714,220.06153130510882,1306932.3,nan,581566.9,8.3,-1,0.19152410724649854,0.9933662938019892,0.0,0.5960197762811935,7.0,1.0,0.36363636363636365,N1 O4,de-protonated,0,,C11 H11 O4 N1,11,11,4,,1,,,
212,221.009464,221.00921500597087,221.0091613786252,1319076.5,nan,647420.0,8.4,-1,0.24264761392735246,0.9893735527160106,0.0,0.5936241316296064,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
213,221.045802,221.0455529121688,221.0455468880095,4604850.5,nan,520108.1,35.37,-1,0.027253022625109303,0.9998652421982626,0.0,0.5999191453189575,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
