Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
161,202.970437,202.97030605326336,202.9702912024164,4164164.8,nan,517230.1,33.01,-1,0.07316758952360879,0.9990290867967248,0.0,0.5994174520780349,5.0,1.0,0.5,N4 S2 O2,de-protonated,0,,C4 H4 O2 S2 N4,4,4,2,2,4,,,,
168,207.012197,207.01204349729602,207.0121387588021,2929942.8,nan,600315.4,22.37,-1,-0.4601735273148435,0.9623053039557451,0.0,0.577383182373447,7.0,0.8,0.3,S1 O3,de-protonated,0,,C10 H8 O3 S1,10,8,3,1,,,,,
249,238.963512,238.96318018566515,238.96308056511668,3048040.8,nan,496715.1,22.47,-1,0.4168867769558715,0.9689572370271241,0.0,0.5813743422162745,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
282,247.061684,247.06130699196166,247.0611969524875,2069622.5,nan,478462.9,14.24,-1,0.44539359279675667,0.9646451502148107,0.0,0.5787870901288864,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,
285,247.098077,247.09769978886217,247.0975824618718,2145669.8,nan,498369.2,14.86,-1,0.4748204704967422,0.9599170360131503,0.0,0.5759502216078901,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,,
310,252.979217,252.9788069678135,252.97873062959468,4882759.0,nan,448312.3,36.67,-1,0.30175745859138586,0.9836134688290253,0.0,0.5901680812974152,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,
320,257.067215,257.0667821538044,257.0666762561089,3832875.5,nan,446156.5,28.24,-1,0.4119464142429754,0.9696774248197252,0.0,0.5818064548918351,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,
323,257.139986,257.1395527476892,257.13944727487745,2095435.1,nan,446281.9,14.31,-1,0.41017748490772055,0.9699333341805256,0.0,0.5819600005083153,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,
333,261.004564,261.0041091805266,261.00407599819687,1348321.4,nan,516594.9,8.25,-1,0.12713337752772028,0.9970715600813899,0.0,0.5982429360488339,10.0,0.5,0.5833333333333334,O7,de-protonated,0,,C12 H6 O7,12,6,7,,,,,,
335,261.077413,261.07695777397606,261.0768470169655,3098369.3,nan,423153.4,22.17,-1,0.42423145466252765,0.9678716994995903,0.0,0.5807230196997542,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,,
