Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
243,231.030368,231.0299739134992,231.02989682353152,1228658.6,nan,582582.3,7.52,-1,0.3336796178118727,0.9799998352011916,0.0,0.587999901120715,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,,
249,233.155165,233.15476004313464,233.15470341616242,4666890.0,nan,486152.3,35.41,-1,0.24287295685868926,0.9893539118158119,0.0,0.5936123470894871,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,
250,235.025334,235.02491947543533,235.02481144310323,3088699.8,nan,496003.8,22.44,-1,0.4596635199071199,0.962387220679266,0.0,0.5774323324075595,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,,
251,235.061664,235.06124928957271,235.0611969524875,3666763.5,nan,495776.5,27.09,-1,0.22265301924114891,0.9910451320490757,0.0,0.5946270792294455,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,,
253,235.098096,235.09768110318825,235.0975824618718,2322523.5,nan,493202.0,16.27,-1,0.41957605607116216,0.9685618227577667,0.0,0.58113709365466,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,,
254,236.056913,236.05649319792423,236.0564459246805,1657857.5,nan,431727.4,10.91,-1,0.20026245645583962,0.9927494044175511,0.0,0.5956496426505307,7.0,1.0,0.45454545454545453,N1 O5,de-protonated,0,,C11 H11 O5 N1,11,11,5,,1,,,,
258,237.040961,237.04053616357956,237.04046150758123,5261492.5,nan,458375.1,39.93,-1,0.31495044288160745,0.9821624257135856,0.0,0.5892974554281514,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,,
261,237.077354,237.07692897739463,237.0768470169655,4860100.5,nan,446003.1,36.7,-1,0.34571249853908237,0.9785472290460878,0.0,0.5871283374276527,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,,
262,237.11373,237.11330479129666,237.11323252634983,2626772.8,nan,502439.0,18.71,-1,0.3047697762501163,0.9832874389642653,0.0,0.5899724633785591,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,,
263,238.036202,238.035772071972,238.03571047977422,1325166.1,nan,507265.2,8.22,-1,0.25875192273785586,0.987925040939145,0.0,0.5927550245634869,7.0,0.9,0.6,N1 O6,de-protonated,0,,C10 H9 O6 N1,10,9,6,,1,,,,
264,238.072643,238.0722128855415,238.0720959891585,1850750.4,nan,531697.7,12.45,-1,0.49101253343228884,0.9571969933773741,0.0,0.5743181960264244,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,,,
265,238.963446,238.963011328234,238.96308056511668,3284491.3,nan,460933.2,24.0,-1,-0.28973882714824156,0.9848830645969979,0.0,0.5909298387581987,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
266,239.020196,239.01976103790355,239.01972606267492,3827236.8,nan,471729.6,28.37,-1,0.14632779145829927,0.9961223903456168,0.0,0.5976734342073701,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
267,239.056594,239.05615885169306,239.05611157205922,6421557.0,nan,441079.0,49.27,-1,0.19777630248384026,0.9929276775271972,0.0,0.5957566065163183,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
270,239.093004,239.09256866542117,239.0924970814435,6053957.0,nan,463527.6,46.31,-1,0.299398678526175,0.9838665785941787,0.0,0.5903199471565072,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,,
