Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
86,143.014085,143.01384902401207,143.0138528358604,1303969.9,nan,650402.2,9.19,-1,-0.02665370000688005,0.9998711035821973,0.0,0.5999226621493183,8.0,0.4444444444444444,0.2222222222222222,O2,de-protonated,0,,C9 H4 O2,9,4,2,,,,,
100,152.035556,152.03527466833125,152.0353165565811,1093878.6,nan,706330.5,7.3,-1,-0.27551657603211344,0.9863207648682596,0.0,0.5917924589209558,5.0,1.0,0.42857142857142855,N1 O3,de-protonated,0,,C7 H7 O3 N1,7,7,3,,1,,,
180,211.098237,211.09765872916162,211.0975824618718,1725123.1,nan,377133.9,12.04,-1,0.3612892621692342,0.9765937916346344,0.0,0.5859562749807806,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
184,213.077526,213.07693777823454,213.0768470169655,2211392.3,nan,513863.4,16.12,-1,0.42595556629521697,0.9676143082852569,0.0,0.580568584971154,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
194,219.030614,219.0299958489293,219.02989682353152,1298957.3,nan,531162.8,8.39,-1,0.45210904640695226,0.9635907753430709,0.0,0.5781544652058426,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
195,220.147711,220.14708723269496,220.1471894834994,1271057.0,nan,539583.7,8.11,-1,-0.46446563631177595,0.9616125908976114,0.0,0.5769675545385669,0.0,2.4,0.2,N1 P1 O2,de-protonated,0,,C10 H24 O2 N1 P1,10,24,2,,1,,,1
197,221.046194,221.04556571554826,221.0455468880095,1744331.6,nan,572360.2,12.04,-1,0.08517492895918403,0.998684497814566,0.0,0.5992106986887396,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
198,221.082646,221.08201753228488,221.0819323973938,3367384.5,nan,516629.8,25.52,-1,0.3850829877528565,0.9734519362958339,0.0,0.5840711617775003,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,
200,223.025454,223.02481576476697,223.02481144310323,1546889.9,nan,503788.6,10.39,-1,0.019377502036742378,0.9999318705918556,0.0,0.5999591223551134,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
202,223.098223,223.0975843989189,223.0975824618718,1254307.9,nan,441461.1,7.96,-1,0.008682510500108109,0.9999863214049579,0.0,0.5999917928429748,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,
203,225.004763,225.00411481373933,225.0040759981969,1254932.0,nan,309173.6,7.91,-1,0.1725103968303579,0.9946146698319461,0.0,0.5967688018991677,7.0,0.6666666666666666,0.7777777777777778,O7,de-protonated,0,,C9 H6 O7,9,6,7,,,,,
204,225.041172,225.04052363069212,225.04046150758123,2173793.3,nan,498686.1,15.5,-1,0.27605307275649776,0.9862678073310265,0.0,0.5917606843986158,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
205,225.077558,225.07690944776058,225.0768470169655,2434926.5,nan,489264.6,17.66,-1,0.27737546491505777,0.986136846426596,0.0,0.5916821078559577,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
206,225.113897,225.1132482650653,225.11323252634983,1767291.8,nan,412876.7,12.14,-1,0.06991466154582451,0.9991134611606723,0.0,0.5994680766964033,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,
210,227.056795,227.0561364970949,227.05611157205922,2854468.8,nan,521704.9,21.11,-1,0.10977478437451542,0.9978158407643377,0.0,0.5986895044586026,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
212,227.129579,227.12892013117147,227.12888259082783,2053983.6,nan,472529.4,14.5,-1,0.1652821218180953,0.9950554170609842,0.0,0.5970332502365905,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,
215,228.161182,228.16051794476044,228.1605170724051,1684190.9,nan,522522.4,11.45,-1,0.003823428149229903,0.9999973474772419,0.0,0.5999984084863451,2.0,1.9166666666666667,0.25,N1 O3,de-protonated,0,,C12 H23 O3 N1,12,23,3,,1,,,
216,229.072491,229.0718223631307,229.07176163653722,4804404.0,nan,438488.9,36.98,-1,0.26509855712915653,0.9873292448350635,0.0,0.5923975469010381,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,,
217,229.108897,229.10822818009856,229.10814714592152,2844225.5,nan,429470.1,20.9,-1,0.353694000203239,0.9775565568805492,0.0,0.5865339341283295,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,
218,229.145225,229.1445559974586,229.14453265530582,3688271.3,nan,482355.8,27.82,-1,0.10186650545909712,0.9981189174631164,0.0,0.5988713504778699,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,
221,231.088161,231.0874822292972,231.0874117010152,4431918.5,nan,467635.0,33.92,-1,0.3052017479519498,0.9832404291217643,0.0,0.5899442574730586,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,,
222,231.124504,231.1238250465818,231.12379721039952,2522940.3,nan,422490.6,18.25,-1,0.12043840841839298,0.9973714730133956,0.0,0.5984228838080373,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,,
225,233.082632,233.08194320204217,233.0819323973938,1314859.6,nan,506600.8,8.33,-1,0.0463555808189252,0.9996101718306929,0.0,0.5997661030984157,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,,
226,233.103796,233.10310709563961,233.1030617654932,1231667.8,nan,550649.6,7.65,-1,0.19446396826777504,0.9931617815992133,0.0,0.595897068959528,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,
227,233.155341,233.1546518364958,233.15470341616242,3552583.8,nan,466078.3,26.7,-1,-0.22122507449478981,0.9911591169562963,0.0,0.5946954701737778,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,
229,235.025551,235.02485243396623,235.02481144310323,1683487.1,nan,522485.0,11.28,-1,0.17441078985376618,0.9944956944896234,0.0,0.596697416693774,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,
230,235.061847,235.06114825148714,235.0611969524875,2300973.3,nan,442854.3,16.31,-1,-0.20718434602600466,0.9922415047534714,0.0,0.5953449028520829,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,
231,235.098257,235.0975580684349,235.0975824618718,1681211.6,nan,406983.4,11.26,-1,-0.10375877395753981,0.998048451393377,0.0,0.5988290708360261,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,
234,237.041138,237.04042930055,237.04046150758123,3668281.0,nan,509223.1,27.46,-1,-0.13587145010796048,0.996655870654301,0.0,0.5979935223925805,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,
235,237.077548,237.07683911749777,237.0768470169655,3924807.5,nan,482130.6,29.55,-1,-0.03332028340929033,0.9997985684671362,0.0,0.5998791410802817,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,
237,237.113963,237.1132539344204,237.11323252634983,2162774.0,nan,476187.8,15.18,-1,0.09028627526253881,0.9985219941299668,0.0,0.59911319647798,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,
239,239.0204,239.01968134975863,239.01972606267492,2169422.3,nan,410537.2,15.23,-1,-0.18706789196315582,0.993670429443802,0.0,0.5962022576662812,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
240,239.056763,239.0560441669427,239.05611157205922,5575773.0,nan,426895.9,43.01,-1,-0.2819635777865535,0.9856777550542499,0.0,0.5914066530325499,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,
241,239.068095,239.06737610997078,239.0673449613515,1700705.4,nan,469276.9,11.41,-1,0.1302922374893767,0.9969244541277064,0.0,0.5981546724766238,6.0,1.2,0.5,N2 O5,de-protonated,0,,C10 H12 O5 N2,10,12,5,,2,,,
243,239.093184,239.09246498383519,239.0924970814435,6539371.5,nan,468502.8,50.87,-1,-0.13424766022981438,0.9967351940833938,0.0,0.5980411164500363,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,
245,239.129589,239.1288698008081,239.12888259082783,8995962.0,nan,442248.5,70.9,-1,-0.053485884204510545,0.4997405286085805,0.8759295984134849,0.6502161565305422,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,
250,241.036121,241.03539221566874,241.03537612715292,2275963.5,nan,411307.9,15.98,-1,0.06674752926070095,0.9991919305503018,0.0,0.599515158330181,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,
