Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
179,237.113756,237.11329733581348,237.11323252634983,1192530.0,nan,419029.0,7.34,-1,0.2733270638724265,0.9865358524570894,0.0,0.5919215114742536,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,
203,245.049523,245.04901767623434,245.0489181913795,1386670.4,nan,496845.9,8.86,-1,0.40597957165971477,0.9705365016545978,0.0,0.5823219009927587,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,,
204,245.06727,245.06676457188811,245.0666762561089,1286325.3,nan,527004.2,8.04,-1,0.36037449300766805,0.9767107793359588,0.0,0.5860264676015753,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,
206,247.06183,247.06131284456163,247.0611969524875,1622082.5,nan,333162.7,10.71,-1,0.46908246033765316,0.9608608569207494,0.0,0.5765165141524496,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
217,249.113883,249.11335377919616,249.11323252634983,2557421.0,nan,405968.9,18.31,-1,0.48673787858378476,0.9579231811040896,0.0,0.5747539086624537,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,
227,251.12954,251.12899892782661,251.12888259082783,1239055.3,nan,536601.0,7.54,-1,0.46325614794371794,0.9618083931266014,0.0,0.5770850358759608,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,,
231,253.145212,253.14465907636887,253.14453265530582,5223479.5,nan,408955.2,39.73,-1,0.4994026997848569,0.9557548260069193,0.0,0.5734528956041516,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,
232,255.051717,255.05115286677554,255.05102619163094,3249465.0,nan,435769.5,23.77,-1,0.4966658887482932,0.9562276960468326,0.0,0.5737366176280995,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,
235,255.233627,255.23306179720737,255.23295373855242,1758338.6,nan,425173.4,11.72,-1,0.42337266157091863,0.9679995439556985,0.0,0.5807997263734191,1.0,2.0,0.125,O2,de-protonated,0,,C16 H32 O2,16,32,2,,,,,
248,261.098643,261.0980433129315,261.0979763850649,1812702.4,nan,505632.6,12.06,-1,0.2563323834943372,0.9881484691024577,0.0,0.5928890814614746,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,
253,263.09321,263.09259858556396,263.09249708144347,4680213.5,nan,374326.9,35.06,-1,0.3858115363216868,0.9733527390343386,0.0,0.5840116434206032,7.0,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,,C14 H16 O5,14,16,5,,,,,
258,265.036125,265.03550216189234,265.0353761271529,1864506.5,nan,475441.0,12.37,-1,0.47553930824375806,0.9597980544876248,0.0,0.5758788326925749,8.0,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,,C12 H10 O7,12,10,7,,,,,
261,265.121774,265.1211506583057,265.12103430554345,1584734.0,nan,370164.3,10.14,-1,0.4388665823466144,0.9656558989663703,0.0,0.5793935393798222,1.0,2.090909090909091,0.45454545454545453,P1 O5,de-protonated,0,,C11 H23 O5 P1,11,23,5,,,,,1
262,265.148655,265.14803150025466,265.1479039586758,3690345.3,nan,419066.9,26.92,-1,0.4810205058106811,0.9588853825138821,0.0,0.5753312295083293,0.0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,,C12 H26 O4 S1,12,26,4,1,,,,
266,267.124522,267.12388688283664,267.12379721039946,3716767.3,nan,379318.2,27.12,-1,0.33569617578299304,0.9797598373454476,0.0,0.5878559024072685,5.0,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,,C14 H20 O5,14,20,5,,,,,
267,268.059755,268.0591143839884,268.0591623234459,1194789.3,nan,434133.7,7.02,-1,-0.17883909310404597,0.9942134571418788,0.0,0.5965280742851272,2.0,2.0,0.875,N1 P1 O7,de-protonated,0,,C8 H16 O7 N1 P1,8,16,7,,1,,,1
271,269.067414,269.06676745930025,269.0666762561089,5481930.0,nan,386606.5,41.18,-1,0.33896130362498406,0.9793683026982869,0.0,0.5876209816189721,6.0,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H14 O7,12,14,7,,,,,
278,271.046699,271.04604082178554,271.04594081120257,2755846.8,nan,412159.5,19.31,-1,0.36898019084741474,0.9755990542720697,0.0,0.5853594325632419,6.0,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,,C11 H12 O8,11,12,8,,,,,
279,271.083059,271.08240060800125,271.0823263205869,5580054.0,nan,362203.1,41.65,-1,0.2740400503348539,0.9864659952353102,0.0,0.5918795971411861,5.0,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,,C12 H16 O7,12,16,7,,,,,
280,271.119495,271.1188363937701,271.1187118299712,4906277.5,nan,378801.3,36.32,-1,0.4594437546535938,0.9624224932299502,0.0,0.5774534959379701,4.0,1.5384615384615385,0.46153846153846156,O6,de-protonated,0,,C13 H20 O6,13,20,6,,,,,
283,273.077592,273.07692188083354,273.0768470169655,1402971.1,nan,479666.4,8.6,-1,0.2741494523705125,0.986455260540486,0.0,0.5918731563242916,9.0,0.9333333333333333,0.3333333333333333,O5,de-protonated,0,,C15 H14 O5,15,14,5,,,,,
285,273.113975,273.113304666914,273.1132325263498,1375338.5,nan,387150.8,8.38,-1,0.26414159265218345,0.9874199818285769,0.0,0.5924519890971461,8.0,1.125,0.25,O4,de-protonated,0,,C16 H18 O4,16,18,4,,,,,
286,273.135142,273.1344715424593,273.13436189444917,6097011.5,nan,380991.5,45.73,-1,0.4014434851471155,0.9711816988841955,0.0,0.5827090193305172,3.0,1.6923076923076923,0.46153846153846156,O6,de-protonated,0,,C13 H22 O6,13,22,6,,,,,
294,275.077948,275.07726611942866,275.07724094015856,1673380.5,nan,453197.4,10.73,-1,0.09153527209459186,0.9984808498750423,0.0,0.5990885099250254,4.0,1.4545454545454546,0.7272727272727273,O8,de-protonated,0,,C11 H16 O8,11,16,8,,,,,
295,275.093277,275.0925950292994,275.09249708144347,3636651.0,nan,413450.9,26.26,-1,0.35605426160064413,0.97725946268993,0.0,0.586355677613958,8.0,1.0666666666666667,0.3333333333333333,O5,de-protonated,0,,C15 H16 O5,15,16,5,,,,,
297,275.114425,275.11374290495644,275.1136264495429,2645939.8,nan,370642.7,18.43,-1,0.4232993292626282,0.9680104493651411,0.0,0.5808062696190847,3.0,1.6666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H20 O7,12,20,7,,,,,
302,277.072538,277.0718443919258,277.0717616365372,3858156.8,nan,390023.7,28.01,-1,0.2986785378042531,0.9839434706786827,0.0,0.5903660824072096,8.0,1.0,0.42857142857142855,O6,de-protonated,0,,C14 H14 O6,14,14,6,,,,,
304,277.108975,277.1082811776888,277.10814714592146,6408956.0,nan,384874.4,48.18,-1,0.4836803563003797,0.9584390389045497,0.0,0.5750634233427299,7.0,1.2,0.3333333333333333,O5,de-protonated,0,,C15 H18 O5,15,18,5,,,,,
305,277.111696,277.11100216169024,277.11113832673635,1216125.3,nan,324119.4,7.11,-1,-0.4913734140645099,0.9571354208611407,0.0,0.5742812525166844,7.0,1.3571428571428572,0.14285714285714285,N2 P1 O2,de-protonated,0,,C14 H19 O2 N2 P1,14,19,2,,2,,,1
313,279.088233,279.08752754033287,279.0874117010152,8407615.0,nan,366313.1,63.32,-1,0.4150646458058389,0.9690017682497771,0.9650410805884398,0.9674174931852422,7.0,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,,C14 H16 O6,14,16,6,,,,,
315,279.124576,279.1238703266485,279.12379721039946,9085518.0,nan,356013.3,68.63,-1,0.26194917728901407,0.49381332764309055,0.859523230357577,0.6400972887288852,6.0,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,,C15 H20 O5,15,20,5,,,,,
317,280.091595,280.09088364090957,280.0907665360875,1689318.5,nan,322759.5,10.73,-1,0.4180959748999178,0.9687797389868487,0.9650410805884398,0.9672842756274851,7.0,1.2307692307692308,0.46153846153846156,13C1 O6,de-protonated,1,313,C13 H16 O6 13C1,13,16,6,,,1,,
320,281.031085,281.0303681170317,281.0302907467246,3524979.3,nan,381463.6,25.1,-1,0.275309493879942,0.9863411791289083,0.0,0.5918047074773449,8.0,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,,C12 H10 O8,12,10,8,,,,,
321,281.067487,281.0667699030005,281.0666762561089,7324034.5,nan,382142.2,54.83,-1,0.33318390076867793,0.9800586198145638,0.0,0.5880351718887382,7.0,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,,C13 H14 O7,13,14,7,,,,,
323,281.103912,281.1031946888339,281.1030617654932,16502162.0,nan,371113.7,126.68,-1,0.47286336871744256,0.9694672472819683,0.9954952042273681,0.9798784300601282,6.0,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,,C14 H18 O6,14,18,6,,,,,
326,282.107237,282.1065137896282,282.10641660056547,2419001.5,nan,368999.1,16.44,-1,0.3445120600216109,0.9786943581521538,0.9954952042273681,0.9854146965822396,6.0,1.3846153846153846,0.46153846153846156,13C1 O6,de-protonated,1,323,C13 H18 O6 13C1,13,18,6,,,1,,
330,283.046768,283.04603926550925,283.04594081120257,4533446.5,nan,392889.3,32.98,-1,0.3478386102216599,0.9782854456691382,0.0,0.5869712674014829,7.0,1.0,0.6666666666666666,O8,de-protonated,0,,C12 H12 O8,12,12,8,,,,,
331,283.083131,283.0824020517073,283.0823263205869,13324502.0,nan,360800.3,101.8,-1,0.26752330800707497,0.9728898195168114,0.9933863324847394,0.9810884247039826,6.0,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,,C13 H16 O7,13,16,7,,,,,
336,284.086553,284.0858181519312,284.0856811556592,2003069.4,nan,376141.9,13.17,-1,0.48223575181941397,0.9586817343742772,0.9933863324847394,0.972563573618462,6.0,1.3333333333333333,0.5833333333333334,13C1 O7,de-protonated,1,331,C12 H16 O7 13C1,12,16,7,,,1,,
339,285.062446,285.0617054140163,285.06159087568057,6291481.5,nan,371658.4,46.74,-1,0.40180206444702926,0.9711309441552718,0.0,0.5826785664931631,6.0,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,,C12 H14 O8,12,14,8,,,,,
341,285.098811,285.0980702002026,285.0979763850649,12948521.0,nan,352825.0,98.85,-1,0.32906279756215917,0.9897319168621072,0.9963354279752775,0.9923733213073753,5.0,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,,C13 H18 O7,13,18,7,,,,,
342,285.126994,285.12625303449624,285.1261196859718,29422644.0,nan,359511.1,227.8,-1,0.46768259815725943,0.9739136354380493,0.9712841908324357,0.9728618575958039,4.0,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,,C14 H23 O4 P1,14,23,4,,,,,1
343,285.1352,285.13445898624775,285.13436189444917,7269432.0,nan,373033.4,54.39,-1,0.3405124445000488,0.9831238562859618,0.984090556853936,0.9835105365131515,4.0,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,,C14 H22 O6,14,22,6,,,,,
347,286.1021,286.10135330120846,286.1013312201372,1772496.3,nan,314513.8,11.09,-1,0.07717919796045908,0.9989197614442717,0.9963354279752775,0.997886028056674,5.0,1.5,0.5833333333333334,13C1 O7,de-protonated,1,341,C12 H18 O7 13C1,12,18,7,,,1,,
348,286.130299,286.12955213540806,286.1294745210441,5648860.0,nan,356560.4,40.7,-1,0.2712560952280494,0.9867377582917976,0.9712841908324357,0.9805563313080528,4.0,1.7692307692307692,0.3076923076923077,13C1 P1 O4,de-protonated,1,342,C13 H23 O4 13C1 P1,13,23,4,,,1,,1
348,286.130299,286.12955213540806,286.12961086664217,5648860.0,nan,356560.4,40.7,-1,-0.20526094425352376,0.9923843411335961,0.0,0.5954306046801576,4.0,1.6153846153846154,0.46153846153846156,N1 O6,de-protonated,0,,C13 H21 O6 N1,13,21,6,,1,,,
349,286.138387,286.1376400878534,286.13771672952146,1265375.5,nan,361057.8,7.22,-1,-0.2678488838202793,0.9870666859363728,0.984090556853936,0.9858762343033981,4.0,1.6923076923076923,0.46153846153846156,13C1 O6,de-protonated,1,343,C13 H22 O6 13C1,13,22,6,,,1,,
351,287.041674,287.0409217768367,287.0408554307743,1715804.6,nan,357073.1,10.65,-1,0.2311380458272814,0.9903529749036398,0.0,0.5942117849421839,6.0,1.0909090909090908,0.8181818181818182,O9,de-protonated,0,,C11 H12 O9,11,12,9,,,,,
352,287.056971,287.0562186868956,287.0561115720592,1826147.1,nan,491700.4,11.5,-1,0.3731494717518336,0.975051478481347,0.0,0.5850308870888081,10.0,0.8,0.4,O6,de-protonated,0,,C15 H12 O6,15,12,6,,,,,
354,287.078088,287.07733556273485,287.07724094015856,5274476.0,nan,349792.8,37.84,-1,0.32960667998160265,0.9804803370742672,0.0,0.5882882022445602,5.0,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,,C12 H16 O8,12,16,8,,,,,
355,287.093318,287.09256547318773,287.09249708144347,2006386.5,nan,448190.1,12.87,-1,0.23822198406291403,0.9897556732614128,0.0,0.5938534039568476,9.0,1.0,0.3125,O5,de-protonated,0,,C16 H16 O5,16,16,5,,,,,
357,287.114476,287.113723348786,287.1136264495429,7334779.5,nan,369203.4,53.58,-1,0.33749440696397665,0.9795446536702154,0.0,0.5877267922021292,4.0,1.5384615384615385,0.5384615384615384,O7,de-protonated,0,,C13 H20 O7,13,20,7,,,,,
359,287.142612,287.14185918335596,287.1417697504498,1602695.3,nan,315900.0,9.79,-1,0.31145906169304055,0.9825522590046918,0.0,0.5895313554028151,3.0,1.7857142857142858,0.2857142857142857,P1 O4,de-protonated,0,,C14 H25 O4 P1,14,25,4,,,,,1
360,287.150892,287.15013913467243,287.15001195892717,3949450.8,nan,390319.3,27.72,-1,0.44288956979380534,0.965034552772556,0.0,0.5790207316635336,3.0,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,,C14 H24 O6,14,24,6,,,,,
369,289.093708,289.0929437115829,289.0928910046366,3103421.8,nan,388569.7,21.25,-1,0.18231837562220204,0.9939867995597199,0.0,0.596392079735832,4.0,1.5,0.6666666666666666,O8,de-protonated,0,,C12 H18 O8,12,18,8,,,,,
370,289.109027,289.1082626215125,289.10814714592146,3965636.3,nan,363855.1,27.84,-1,0.3994200515295783,0.9714673037819433,0.0,0.5828803822691659,8.0,1.125,0.3125,O5,de-protonated,0,,C16 H18 O5,16,18,5,,,,,
372,289.130137,289.1293724973929,289.1292765140209,3560653.3,nan,389600.4,24.74,-1,0.3319738948323706,0.9802017561121663,0.0,0.5881210536672997,3.0,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,,C13 H22 O7,13,22,7,,,,,
373,289.145278,289.14451340836905,289.1445326553058,1346771.6,nan,386714.2,7.83,-1,-0.06656510696595377,0.999196339680624,0.0,0.5995178038083744,7.0,1.2941176470588236,0.23529411764705882,O4,de-protonated,0,,C17 H22 O4,17,22,4,,,,,
