Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,17O
175,213.113507,213.11325177535073,213.11323252634983,1273102.4,nan,434039.4,8.15,-1,0.09032287986861745,0.9985207963233668,0.0,0.59911247779402,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,,
190,220.040121,220.03983144894457,220.03975048838683,1189712.4,nan,430293.4,7.34,-1,0.36793605500400606,0.9757352710651648,0.0,0.5854411626390988,3.0,1.8333333333333333,0.6666666666666666,N3 S1 O4,de-protonated,0,,C6 H11 O4 S1 N3,6,11,4,1,3,,,,
202,223.097991,223.09768629497646,223.0975824618718,1866379.9,nan,470848.3,12.9,-1,0.4654156423395853,0.961458465919381,0.0,0.5768750795516285,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,,
208,225.077265,225.0769504862354,225.0768470169655,4156332.0,nan,470286.1,31.5,-1,0.4597064126033151,0.9623803345405861,0.0,0.5774282007243516,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,,
212,227.02012,227.01979585797693,227.0197260626749,2110153.3,nan,456227.3,14.79,-1,0.3074415745702279,0.9829956459284117,0.0,0.589797387557047,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,,
218,228.051767,228.05143774541634,228.05136054425222,1768565.1,nan,529984.3,11.99,-1,0.33852533891148645,0.9794207911287114,0.0,0.5876524746772268,5.0,1.2222222222222223,0.6666666666666666,N1 O6,de-protonated,0,,C9 H11 O6 N1,9,11,6,,1,,,,
220,229.035792,229.0354578688573,229.03537612715292,2709008.3,nan,470590.1,19.53,-1,0.3568955405924325,0.9771531123022773,0.0,0.5862918673813664,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,,,
226,229.144969,229.14463432780593,229.14453265530582,8285246.0,nan,477130.9,64.75,-1,0.4437046737697843,0.4824540095465643,0.8843699161556753,0.6432203721902088,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,
230,231.030356,231.0300119843432,231.02989682353152,1863257.8,nan,425677.8,12.67,-1,0.4984671389186055,0.9559167395048688,0.0,0.5735500437029213,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,,
231,231.051475,231.0511308796832,231.0510261916309,1457250.8,nan,526710.8,9.38,-1,0.4530949462324437,0.9634347516512382,0.0,0.5780608509907429,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,,
237,232.044172,232.04382296014813,232.0437732403794,2763017.8,nan,511022.3,19.96,-1,0.21426892017372906,0.9917040811304604,0.0,0.5950224486782763,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,,,
239,232.094285,232.0939357118018,232.0938940625005,1534239.3,nan,497369.4,10.0,-1,0.1794502240704991,0.9941739575154904,0.0,0.5965043745092943,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,,,
241,233.06708,233.0667258908956,233.0666762561089,1300672.5,nan,520702.7,8.1,-1,0.21296389300660135,0.9918044137267266,0.0,0.595082648236036,3.0,1.5555555555555556,0.7777777777777778,O7,de-protonated,0,,C9 H14 O7,9,14,7,,,,,,
242,233.082357,233.08200281518697,233.0819323973938,1382599.1,nan,519417.5,8.76,-1,0.3021160517658921,0.9835748216533539,0.0,0.5901448929920123,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,,,
243,233.103517,233.1031627103238,233.1030617654932,1265104.1,nan,593000.4,7.81,-1,0.433048068213495,0.9665452274485036,0.0,0.5799271364691021,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,,
244,233.155135,233.15478045451908,233.15470341616242,7759590.5,nan,438072.6,60.47,-1,0.330417338942156,0.4901925759222015,0.859523230357577,0.6379248376963518,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,
246,235.025277,235.02491318660637,235.02481144310323,3419152.0,nan,477009.6,25.09,-1,0.43290537076685187,0.9665668990806897,0.0,0.5799401394484138,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,,
251,235.098045,235.09768082598808,235.0975824618718,1939759.8,nan,521604.3,13.18,-1,0.4183969704793545,0.9687354810305799,0.0,0.5812412886183479,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,,
253,236.056915,236.0565460740904,236.0564459246805,1451730.5,nan,610979.6,9.25,-1,0.42426043269594704,0.9678673814536951,0.0,0.5807204288722171,7.0,1.0,0.45454545454545453,N1 O5,de-protonated,0,,C11 H11 O5 N1,11,11,5,,1,,,,
256,237.004564,237.00419037780088,237.0040759981969,1996146.6,nan,509411.5,13.63,-1,0.4826060628020432,0.9586195849782001,0.0,0.5751717509869201,8.0,0.6,0.7,O7,de-protonated,0,,C10 H6 O7,10,6,7,,,,,,
257,237.040922,237.04054819762058,237.04046150758123,6000002.5,nan,472646.6,45.85,-1,0.3657183199943722,0.9760233762710199,0.0,0.5856140257626119,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,,
260,237.077328,237.07695401720238,237.0768470169655,5739922.5,nan,455763.3,43.76,-1,0.4513314489665766,0.9637136121497182,0.0,0.5782281672898308,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,,
264,238.072552,238.07217308514421,238.0720959891585,1741386.1,nan,533948.3,11.57,-1,0.32383461571187133,0.9811515789927003,0.0,0.5886909473956202,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,,,
265,238.963366,238.96298267051347,238.96308056511668,1529301.5,nan,563743.1,9.86,-1,-0.4096641329838324,0.9700074067569835,0.0,0.58200444405419,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
267,239.020184,239.019800388939,239.01972606267492,5637359.0,nan,456541.4,42.93,-1,0.3109628870136806,0.9826073196315775,0.0,0.5895643917789465,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
268,239.035437,239.03505331334927,239.03498220395983,1640693.6,nan,628080.3,10.76,-1,0.29748528346127795,0.9840704844017238,0.0,0.5904422906410343,11.0,0.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H8 O4,14,8,4,,,,,,
269,239.038377,239.03799329877944,239.0379733847747,1186295.0,nan,407244.4,7.1,-1,0.08330895911968064,0.9987414692969562,0.0,0.5992448815781737,11.0,0.6923076923076923,0.07692307692307693,N2 P1 O1,de-protonated,0,,C13 H9 O1 N2 P1,13,9,1,,2,,,1,
270,239.056534,239.0561502087983,239.05611157205922,7559423.0,nan,443074.6,58.4,-1,0.16162205108820377,0.995271469007281,0.0,0.5971628814043686,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
274,239.092947,239.09256302834544,239.0924970814435,7926031.0,nan,448810.4,61.35,-1,0.2758217122915275,0.9862906571843628,0.0,0.5917743943106176,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,,
277,239.129336,239.1289518480115,239.12888259082783,13749535.0,nan,434003.1,108.23,-1,0.2896228298215238,0.9786073484252119,0.9977985946682669,0.986283846922434,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,,
280,240.051828,240.05143927639324,240.05136054425222,2532539.3,nan,525284.1,17.8,-1,0.32798039903440124,0.9806706129366809,0.0,0.5884023677620085,6.0,1.1,0.6,N1 O6,de-protonated,0,,C10 H11 O6 N1,10,11,6,,1,,,,
281,240.088233,240.08784409598,240.0877460536365,1483851.5,nan,392665.8,9.42,-1,0.4083604644837023,0.970195124114839,0.0,0.5821170744689034,5.0,1.3636363636363635,0.45454545454545453,N1 O5,de-protonated,0,,C11 H15 O5 N1,11,15,5,,1,,,,
282,240.132721,240.13233187550964,240.13223742590012,1908191.4,nan,468737.4,12.81,-1,0.3933233227348024,0.9723196223676762,0.9977985946682669,0.9825112112879124,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,277,C12 H20 O4 13C1,12,20,4,,,1,,,
283,241.035865,241.03547139977476,241.03537612715292,5224564.5,nan,431967.1,39.3,-1,0.3952640619788058,0.9720496498280059,0.0,0.5832297898968035,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,,
