Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
120,187.015051,187.01485988113404,187.0149154642961,1183068.3,nan,387746.3,7.79,-1,-0.29721245456755063,0.9840994560414432,0.0,0.590459673624866,9.0,0.4444444444444444,0.3333333333333333,N2 O3,de-protonated,0,,C9 H4 O3 N2,9,4,3,,2,,,
128,194.082402,194.0821723225298,194.0822667500151,5704428.5,nan,568529.4,46.63,-1,-0.4865332978397079,0.9579577902572053,0.0,0.5747746741543232,5.0,1.3,0.3,N1 O3,de-protonated,0,,C10 H13 O3 N1,10,13,3,,1,,,
148,203.001798,203.00151965939412,203.0015878753904,1244153.4,nan,422122.6,8.1,-1,-0.33603676211315225,0.9797191660220682,0.0,0.5878314996132409,9.0,0.5555555555555556,0.2222222222222222,N2 P1 O2,de-protonated,0,,C9 H5 O2 N2 P1,9,5,2,,2,,,1
180,220.147542,220.147170114308,220.1471894834994,2105045.0,nan,504264.4,15.02,-1,-0.08798291469247874,0.9985963929181462,0.0,0.5991578357508877,0.0,2.4,0.2,N1 P1 O2,de-protonated,0,,C10 H24 O2 N1 P1,10,24,2,,1,,,1
189,223.13445,223.1340618181026,223.1339679712561,1352784.6,nan,372634.5,8.77,-1,0.4205852086782322,0.9684128292755675,0.0,0.5810476975653405,4.0,1.5384615384615385,0.23076923076923078,O3,de-protonated,0,,C13 H20 O3,13,20,3,,,,,
221,238.963562,238.96308745639996,238.96308056511668,1280904.5,nan,482832.6,7.97,-1,0.02883827602597814,0.9998491102810378,0.0,0.5999094661686227,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,
222,239.020285,239.0198101469262,239.01972606267492,1691935.5,nan,540934.4,11.32,-1,0.35178791587401537,0.977795105387089,0.0,0.5866770632322534,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
223,239.056701,239.05622594824496,239.05611157205922,3765038.3,nan,477289.7,28.21,-1,0.4784491180033182,0.9593147375380976,0.0,0.5755888425228586,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,
253,245.048973,245.04846525514046,245.0485380688244,1999571.1,nan,615611.3,13.71,-1,-0.2971398422392963,0.9841071623931917,0.0,0.590464297435915,9.0,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,,C12 H11 O2 N2 P1,12,11,2,,2,,,1
256,245.103686,245.10317795663303,245.1030617654932,5370090.0,nan,425045.4,40.7,-1,0.4740501362458029,0.9600443577427848,0.0,0.5760266146456708,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,
258,247.061823,247.06130427327662,247.0611969524875,1578270.9,nan,524404.8,10.22,-1,0.4343894971621255,0.9663411777005403,0.0,0.5798047066203241,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
260,247.082929,247.08241015812484,247.0823263205869,2729255.8,nan,381931.4,19.47,-1,0.3393101367933378,0.9793262579406646,0.0,0.5875957547643987,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
261,247.098221,247.09770207469356,247.0975824618718,1524014.3,nan,508215.1,9.79,-1,0.4840711938859905,0.9583732634863592,0.0,0.5750239580918155,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,
263,247.119319,247.11879995958543,247.1187118299712,1626167.1,nan,487481.0,10.61,-1,0.35662865662479676,0.9771868763994921,0.0,0.5863121258396953,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,
