Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
189,220.147518,220.14711717949797,220.1471894834994,2045405.9,nan,468891.2,14.53,-1,-0.3284348149282444,0.9806175370341147,0.0,0.5883705222204688,0.0,2.4,0.2,N1 P1 O2,de-protonated,0,,C10 H24 O2 N1 P1,10,24,2,,1,,,1
211,229.069642,229.0691937996608,229.0692597130927,1202893.8,nan,411744.9,7.42,-1,-0.28774455361183005,0.9850888943211208,0.0,0.5910533365926725,8.0,1.0,0.07142857142857142,S1 O1,de-protonated,0,,C14 H14 O1 S1,14,14,1,1,,,,
213,229.108704,229.1082555922269,229.10814714592152,3079644.8,nan,485599.8,22.82,-1,0.47334111303642923,0.9601613780988999,0.0,0.5760968268593399,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,
214,229.145082,229.14463339904603,229.14453265530582,4684778.5,nan,501291.3,36.0,-1,0.43965151181125706,0.9655350813122101,0.0,0.579321048787326,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,
220,231.124368,231.12390888829228,231.12379721039952,1971941.4,nan,469238.3,13.73,-1,0.4831951279311341,0.9585206320247783,0.0,0.575112379214867,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,,
223,233.046124,233.04565468304446,233.0455468880095,1471954.8,nan,483793.2,9.62,-1,0.462549215761383,0.9619226192988863,0.0,0.5771535715793318,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,,
224,233.082444,233.0819744901716,233.0819323973938,1311713.0,nan,460089.5,8.3,-1,0.1805921950131353,0.9940997908531394,0.0,0.5964598745118836,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,,
225,233.155238,233.15476810360803,233.15470341616242,2631165.5,nan,500033.9,19.13,-1,0.2774443091534023,0.986130011890521,0.0,0.5916780071343125,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,
226,235.025391,235.02491117239163,235.02481144310323,1270495.3,nan,623797.1,7.91,-1,0.4243351490482505,0.9678562466231712,0.0,0.5807137479739026,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,
232,237.041055,237.04056446845698,237.04046150758123,2376706.5,nan,521387.1,16.92,-1,0.4343599193814237,0.9663456832258879,0.0,0.5798074099355327,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,
237,239.020287,239.01978595798997,239.01972606267492,2443807.5,nan,468984.3,17.46,-1,0.2505873303174024,0.9886707739016947,0.0,0.5932024643410168,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
241,239.093112,239.09261057126182,239.0924970814435,6191933.0,nan,467513.4,48.03,-1,0.4746690912659585,0.9599420711332752,0.0,0.5759652426799651,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,
243,239.129495,239.1289933780544,239.12888259082783,13125452.0,nan,457448.9,104.58,-1,0.46329504558521956,0.9670104184974343,0.9787461026250122,0.9717046921484654,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,
245,240.132839,240.13233204992002,240.13223742590012,2231778.8,nan,493925.1,15.63,-1,0.39404963249738767,0.9722187336222671,0.9787461026250122,0.9748296812233651,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,243,C12 H20 O4 13C1,12,20,4,,,1,,
246,241.036002,241.03549025378453,241.03537612715292,1759314.6,nan,474261.8,11.79,-1,0.4734849856859115,0.9601376457264389,0.0,0.5760825874358633,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,
258,242.176766,242.17624819589824,242.1761671368831,3645477.5,nan,489021.6,27.07,-1,0.334710950721796,0.979877265857642,0.0,0.5879263595145852,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,
261,243.051655,243.05113254990832,243.0510261916309,1533325.1,nan,514738.5,9.96,-1,0.4375964959831676,0.9658509673864368,0.0,0.5795105804318621,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,,
263,243.088049,243.08752635664248,243.0874117010152,4332444.0,nan,440466.3,32.64,-1,0.47166419054456005,0.9604375043757195,0.0,0.5762625026254317,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,,
266,243.16078,243.16025697041346,243.16018271978382,5748154.0,nan,449622.2,44.11,-1,0.3053568590347034,0.983223533273067,0.0,0.5899341199638402,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,,
270,245.049551,245.04901794032844,245.0489181913795,6615239.0,nan,455349.2,51.13,-1,0.4070572915682573,0.9703822082646941,0.0,0.5822293249588164,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,,
271,245.067246,245.06671284636136,245.0666762561089,2436046.5,nan,399439.8,17.15,-1,0.14930733549039432,0.9959631923237918,0.0,0.5975779153942751,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,
272,245.103705,245.10317165275032,245.1030617654932,5061853.5,nan,459672.7,38.28,-1,0.4483308218145492,0.9641857836105335,0.0,0.5785114701663201,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,
274,246.110191,246.10965230793076,246.1095441269785,2226304.3,nan,480560.0,15.45,-1,0.4395642299729882,0.9655485257996412,0.0,0.5793291154797847,3.0,1.8888888888888888,0.5555555555555556,N3 O5,de-protonated,0,,C9 H17 O5 N3,9,17,5,,3,,,
277,247.061772,247.06122825467742,247.0611969524875,1654029.5,nan,493422.6,10.85,-1,0.12669812296076696,0.9970915482665534,0.0,0.598254928959932,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
279,247.082951,247.08240714220898,247.0823263205869,3814422.3,nan,455861.6,28.23,-1,0.3271040194623211,0.9807727748753062,0.0,0.5884636649251838,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
280,247.098162,247.09761806143285,247.0975824618718,2426908.8,nan,474383.3,17.07,-1,0.14407085933474134,0.9962408595431566,0.0,0.5977445157258939,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,
283,247.119347,247.1188029489325,247.1187118299712,1973797.6,nan,547043.6,13.42,-1,0.3687254624831919,0.9756323196928528,0.0,0.5853793918157116,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,
285,248.114525,248.1139756641627,248.1139608021642,1671878.5,nan,450611.2,10.99,-1,0.0598998881241842,0.9993491746097116,0.0,0.599609504765827,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,
288,249.041108,249.04055374365817,249.04046150758123,2253644.0,nan,443177.9,15.66,-1,0.3703658288280657,0.9754177189731409,0.0,0.5852506313838846,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,
293,249.150265,249.1497101639934,249.1496180357341,1771898.0,nan,551856.6,11.79,-1,0.36977082294273667,0.9754956651813301,0.0,0.5852973991087981,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,
298,251.020368,251.01980323304247,251.01972606267492,2470032.0,nan,476403.7,17.28,-1,0.30742750283925335,0.9829971891771809,0.0,0.5897983135063085,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,
