Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
165,202.06411,202.06389790185702,202.0638537806811,1174173.9,nan,528505.5,7.42,-1,0.21835264005318436,0.9913862251230053,0.0,0.5948317350738032,3.0,1.75,0.375,N1 P1 O3,de-protonated,0,,C8 H14 O3 N1 P1,8,14,3,,1,,,1
186,212.056786,212.05653577540411,212.0564459246805,1465428.6,nan,552013.2,9.72,-1,0.4237113529832322,0.9679491534927827,0.0,0.5807694920956695,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,,
190,213.077185,213.07693088213324,213.0768470169655,4441054.0,nan,493220.5,34.42,-1,0.3935911804238288,0.9722824357874967,0.0,0.583369461472498,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
191,213.113556,213.1133017433619,213.11323252634983,1709036.4,nan,545878.8,11.74,-1,0.32478983699834385,0.9810412822130193,0.0,0.5886247693278116,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
196,215.092847,215.09258519149643,215.0924970814435,6824178.5,nan,467825.6,53.85,-1,0.4096379656378793,0.9700111801623859,0.0,0.5820067080974315,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
197,215.129246,215.12898405261822,215.12888259082783,5403905.0,nan,500681.9,42.14,-1,0.4716325821594383,0.9604427004430552,0.0,0.5762656202658332,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,
199,217.050975,217.05070572037707,217.05063226843782,1234174.3,nan,623245.1,7.73,-1,0.33840923878514284,0.9794347582091574,0.0,0.5876608549254944,8.0,0.8333333333333334,0.3333333333333333,O4,de-protonated,0,,C12 H10 O4,12,10,4,,,,,
200,217.072114,217.07184463972249,217.07176163653722,5235207.0,nan,462845.1,40.74,-1,0.38237670640088184,0.9738188624761308,0.0,0.5842913174856784,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
201,217.108519,217.10824950082142,217.10814714592152,3484181.5,nan,454793.1,26.29,-1,0.471446609627292,0.9604732657784609,0.0,0.5762839594670766,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,
206,219.030197,219.02992016877482,219.02989682353152,2011167.5,nan,500912.6,14.13,-1,0.10658473407081435,0.9979408105298635,0.0,0.5987644863179181,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
207,219.066655,219.06637802967154,219.06628233291582,1591726.4,nan,438678.9,10.67,-1,0.4368392739512905,0.9659670163304663,0.0,0.5795802097982797,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,
208,219.087739,219.08746194922682,219.0874117010152,1149111.0,nan,451092.9,7.02,-1,0.22935234488126663,0.9905007514590795,0.0,0.5943004508754477,2.0,1.7777777777777777,0.6666666666666666,O6,de-protonated,0,,C9 H16 O6,9,16,6,,,,,
210,221.009547,221.00926261668423,221.0091613786252,1900365.4,nan,611076.5,13.13,-1,0.4580717757822398,0.962642345037025,0.0,0.577585407022215,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
211,221.045898,221.04561347798918,221.0455468880095,3161692.5,nan,445326.9,23.47,-1,0.3012500392101504,0.9836680798272168,0.0,0.5902008478963301,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
213,221.082313,221.08202833904994,221.0819323973938,4054123.5,nan,505287.0,30.78,-1,0.4339642551829935,0.9664059264939433,0.0,0.5798435558963659,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,
215,223.025152,223.02485992626487,223.02481144310323,2850198.8,nan,485302.7,20.91,-1,0.2173890937112974,0.9914617543457519,0.0,0.5948770526074512,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
216,223.061573,223.06128078730276,223.0611969524875,3248038.0,nan,520259.7,24.17,-1,0.375837736021989,0.9746953158076754,0.0,0.5848171894846053,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
218,223.097878,223.09758564878322,223.0975824618718,1628853.4,nan,549451.0,10.9,-1,0.014284831680871414,0.9999629749168013,0.0,0.5999777849500808,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,
219,224.05684,224.0565439899215,224.0564459246805,1595978.1,nan,620683.6,10.55,-1,0.4376809628754413,0.9658380107195179,0.0,0.5795028064317107,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,,
221,225.040814,225.04051423562802,225.04046150758123,4456684.5,nan,467073.2,33.84,-1,0.2343047398814997,0.9900881503944697,0.0,0.5940528902366818,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
222,225.077206,225.07690609677653,225.0768470169655,4879612.0,nan,469367.8,37.28,-1,0.26248728737242294,0.9875760845212194,0.0,0.5925456507127316,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
223,225.113644,225.11334395774955,225.11323252634983,1381131.3,nan,549218.2,8.8,-1,0.4950015530665132,0.9565141053742566,0.0,0.5739084632245539,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,
225,226.036062,226.03575843831925,226.03571047977422,1676694.0,nan,517883.4,11.2,-1,0.21217242586689003,0.991864969313811,0.0,0.5951189815882866,6.0,1.0,0.6666666666666666,N1 O6,de-protonated,0,,C9 H9 O6 N1,9,9,6,,1,,,
226,226.072454,226.07215029946778,226.0720959891585,1629093.6,nan,614676.4,10.81,-1,0.24023446610385987,0.9895827639755326,0.0,0.5937496583853196,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,
228,227.020058,227.01975068394185,227.0197260626749,1810237.6,nan,577317.0,12.28,-1,0.1084543065330791,0.9978680153895402,0.0,0.5987208092337241,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,
229,227.056484,227.05617654496066,227.05611157205922,6743117.5,nan,462370.6,52.44,-1,0.2861535018432281,0.985252118424938,0.0,0.5911512710549628,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
231,227.092885,227.0925774060748,227.0924970814435,8211549.0,nan,469726.7,64.39,-1,0.35370887345419866,0.977554690638234,0.0,0.5865328143829404,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,
232,227.129223,227.12891526742936,227.12888259082783,2223724.8,nan,514414.8,15.65,-1,0.1438681032640751,0.9962514130010116,0.0,0.5977508478006069,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,
