Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
218,231.030428,231.0300010135796,231.02989682353152,1564930.4,nan,496503.5,10.39,-1,0.4509808017226105,0.9637689397165484,0.0,0.578261363829929,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,,
224,233.082422,233.08198321228684,233.0819323973938,1594980.4,nan,511032.1,10.63,-1,0.21801300730056494,0.9914128852777924,0.0,0.5948477311666754,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,,,
225,233.118819,233.1183800029628,233.11831790677812,1190003.9,nan,451241.3,7.31,-1,0.26637196611300296,0.9872080075351375,0.0,0.5923248045210825,6.0,1.2857142857142858,0.21428571428571427,O3,de-protonated,0,,C14 H18 O3,14,18,3,,,,,,
227,233.155236,233.15479679352376,233.15470341616242,7452547.5,nan,473348.0,58.73,-1,0.4004952933401782,0.9807185044653417,0.987364645004686,0.9833769606810794,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,
228,234.158558,234.15811302328433,234.1580582512347,1347374.8,nan,572818.2,8.54,-1,0.23391059027373362,0.9901213048339714,0.987364645004686,0.9890186409022572,5.0,1.5714285714285714,0.14285714285714285,13C1 O2,de-protonated,1,227,C14 H22 O2 13C1,14,22,2,,,1,,,
244,237.11381,237.1133480272336,237.11323252634983,2486311.5,nan,500758.0,17.82,-1,0.4871127711222402,0.9578597256024887,0.0,0.5747158353614932,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,,
246,238.963482,238.96300938952177,238.96308056511668,1626446.0,nan,482243.3,10.8,-1,-0.2978518470003368,0.9840315185951337,0.0,0.5904189111570802,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
247,239.020264,239.01979106296085,239.01972606267492,3670886.8,nan,463004.5,27.47,-1,0.27194527832306925,0.9866707333723641,0.0,0.5920024400234184,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
249,239.056659,239.05618585364834,239.05611157205922,6119799.0,nan,463625.2,47.44,-1,0.3107286763471526,0.9826332806188429,0.0,0.5895799683713058,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
251,239.093072,239.09259864423228,239.0924970814435,5544327.0,nan,447867.7,42.74,-1,0.42478450819250463,0.9677892408642226,0.0,0.5806735445185335,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,,
253,239.12946,239.12898643496,239.12888259082783,15652247.0,nan,425848.8,125.17,-1,0.43426009881701194,0.9767298234857715,0.9816575432860619,0.9787009114058877,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,,
256,240.132781,240.13230166472633,240.13223742590012,2599247.5,nan,460983.6,18.59,-1,0.26751437833092606,0.9870987603845597,0.9816575432860619,0.9849222735451606,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,253,C12 H20 O4 13C1,12,20,4,,,1,,,
257,241.035974,241.03548947034224,241.03537612715292,4206814.0,nan,434588.0,31.6,-1,0.47023466491802723,0.9606721822829061,0.0,0.5764033093697436,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,,
267,242.176767,242.17627590948865,242.1761671368831,2931928.0,nan,481205.1,21.28,-1,0.4491466143975478,0.9640577013464969,0.0,0.5784346208078981,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,,
268,243.051628,243.05113187804565,243.0510261916309,3781725.8,nan,437104.2,28.16,-1,0.43483220950560947,0.9662737060481167,0.0,0.57976422362887,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,,,
270,243.124406,243.1239094594896,243.12379721039952,2171006.0,nan,503879.6,15.11,-1,0.46169519959679317,0.9620603967010961,0.0,0.5772362380206576,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,,,
273,243.160773,243.16027625033811,243.16018271978382,1241230.4,nan,503919.7,7.59,-1,0.3846458464092728,0.9735113711549636,0.0,0.5841068226929781,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,,,
275,245.046177,245.04566940712675,245.0455468880095,1499355.1,nan,472905.7,9.67,-1,0.499985079495937,0.9556538966126386,0.0,0.5733923379675832,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,,,
276,245.049488,245.04898038808474,245.0489181913795,2465244.8,nan,514072.4,17.49,-1,0.2538134251027502,0.9883789006729958,0.0,0.5930273404037975,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,,,
277,245.067251,245.06674328592737,245.0666762561089,2251236.8,nan,450610.8,15.64,-1,0.2735166587775488,0.9865172935452035,0.0,0.591910376127122,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,,
278,245.103678,245.1031700764308,245.1030617654932,4375541.0,nan,406333.8,32.71,-1,0.44189957002277896,0.9651879459637538,0.0,0.5791127675782523,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,,
280,247.025446,247.0249270240852,247.02481144310323,2887512.8,nan,418249.8,20.75,-1,0.46789219792971776,0.9610553162731081,0.0,0.5766331897638649,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,,,
281,247.061808,247.06128881496247,247.0611969524875,1681257.3,nan,451161.5,11.05,-1,0.3718207314354044,0.9752266241456895,0.0,0.5851359744874137,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,
283,247.082945,247.08242569340075,247.0823263205869,1915506.9,nan,480166.3,12.93,-1,0.4021850341521617,0.9710766900020562,0.0,0.5826460140012337,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,
284,247.098162,247.09764260588574,247.0975824618718,2165625.8,nan,466341.1,14.94,-1,0.24340187115531903,0.9893077415404363,0.0,0.5935846449242618,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,,
287,247.119227,247.11870748473808,247.1187118299712,1289859.3,nan,419613.0,7.91,-1,-0.01758358600395555,0.9999439008157508,0.0,0.5999663404894504,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,,
290,249.041069,249.04053843196692,249.04046150758123,4884717.5,nan,405521.4,36.79,-1,0.3088830836137986,0.9828371940717598,0.0,0.5897023164430559,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,,
292,249.077474,249.07694322259687,249.0768470169655,4301054.0,nan,421714.3,32.1,-1,0.38624879236090476,0.973293118229254,0.0,0.5839758709375524,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,,
295,249.113832,249.11330101349714,249.11323252634983,3038990.8,nan,427072.6,21.96,-1,0.27492376301380067,0.9863791648683177,0.0,0.5918274989209906,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,,
