Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
78,162.095857,162.09586945431434,162.0958088142417,1160442.1,nan,529836.0,7.85,-1,0.3741001885009565,0.974925797300166,0.0,0.5849554783800996,0.0,2.4285714285714284,0.14285714285714285,N1 S1 O1,de-protonated,0,,C7 H17 O1 S1 N1,7,17,1,1,1,,,,,
132,199.120158,199.11999071023155,199.1200492404564,1183539.3,nan,479924.4,7.59,-1,-0.29394440733424704,0.9844444885392285,0.0,0.590666693123537,3.0,2.0,0.25,N4 O2,de-protonated,0,,C8 H16 O2 N4,8,16,2,,4,,,,,
143,208.038143,208.03793241555772,208.0380329553465,1155694.8,nan,441779.2,7.25,-1,-0.48327600173379054,0.9585070379716363,0.0,0.5751042227829818,2.0,2.0,0.8333333333333334,N1 P1 O5,de-protonated,0,,C6 H12 O5 N1 P1,6,12,5,,1,,,1,,
164,219.04544,219.04517597777635,219.04515296481642,1216336.0,nan,833238.8,7.64,-1,0.10506034768314843,0.997999232280449,0.0,0.5987995393682694,12.0,0.5333333333333333,0.13333333333333333,O2,de-protonated,0,,C15 H8 O2,15,8,2,,,,,,,
167,220.147404,220.14713462800594,220.1471894834994,1767401.8,nan,572763.4,12.14,-1,-0.24917644230810576,0.9887972739294351,0.0,0.593278364357661,0.0,2.4,0.2,N1 P1 O2,de-protonated,0,,C10 H24 O2 N1 P1,10,24,2,,1,,,1,,
198,233.045983,233.04565100850502,233.0455468880095,1210787.1,nan,628127.1,7.41,-1,0.44678174244310703,0.9644284002095359,0.0,0.5786570401257215,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,,,,
200,233.155132,233.15479947861286,233.15470341616242,16292560.0,nan,469914.7,130.33,-1,0.41201163446928396,0.9640180809761585,0.9913480442572079,0.9749500662885782,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,,
201,234.158509,234.15817160745868,234.1580582512347,2855530.3,nan,476847.7,20.67,-1,0.48410131525608874,0.9583681922384962,0.9913480442572079,0.9715601330459809,5.0,1.5714285714285714,0.14285714285714285,13C1 O2,de-protonated,1,200,C14 H22 O2 13C1,14,22,2,,,1,,,,
202,235.025232,235.0248903997268,235.02481144310323,1793999.0,nan,488092.6,12.07,-1,0.3359501623217517,0.9797295111387595,0.0,0.5878377066832556,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,,,
203,235.061648,235.06130622293588,235.0611969524875,3095518.0,nan,472138.0,22.61,-1,0.46485957611628226,0.9615487149833166,0.0,0.57692922898999,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,,,
