Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
35,126.067089,126.0672551406802,126.0672853907797,1063528.1,nan,887509.2,7.04,-1,-0.23995201772860184,0.9896071174150577,0.0,0.5937642704490346,3.0,1.8,0.2,N3 O1,de-protonated,0,,C5 H9 O1 N3,5,9,1,,3,,,,,
78,153.012765,153.01280803174365,153.0128074640447,1228894.5,nan,719681.5,8.53,-1,0.0037101400648453836,0.9999975023366762,0.0,0.5999985014020057,5.0,1.0,0.16666666666666666,N2 S1 O1,de-protonated,0,,C6 H6 O1 S1 N2,6,6,1,1,2,,,,,
161,206.041285,206.04108575596237,206.0410103355234,1188950.8,nan,393839.4,7.53,-1,0.3660457636671398,0.9759809424344575,0.0,0.5855885654606745,2.0,2.0,0.2857142857142857,N1 S1 P1 O2,de-protonated,0,,C7 H14 O2 S1 N1 P1,7,14,2,1,1,,,1,,
209,221.067047,221.06677910652192,221.0666762561089,1189471.5,nan,298568.4,7.36,-1,0.46524611830490237,0.9614859900571084,0.0,0.576891594034265,2.0,1.75,0.875,O7,de-protonated,0,,C8 H14 O7,8,14,7,,,,,,,
217,223.097963,223.09768582770815,223.0975824618718,1769951.6,nan,546325.4,12.13,-1,0.4633211852753444,0.96179787630752,0.0,0.577078725784512,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,,,
224,226.072486,226.07219523775913,226.0720959891585,1282522.8,nan,493878.0,8.06,-1,0.43901305112280314,0.9656333694854161,0.0,0.5793800216912497,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,,,
229,227.129285,227.12898940947423,227.12888259082783,2823416.5,nan,537242.0,20.67,-1,0.4702997046548495,0.9606615192664629,0.0,0.5763969115598777,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,,,
230,228.160907,228.16060669621754,228.1605170724051,1457807.3,nan,541396.9,9.48,-1,0.3928103494530337,0.9723907715497613,0.0,0.5834344629298568,2.0,1.9166666666666667,0.25,N1 O3,de-protonated,0,,C12 H23 O3 N1,12,23,3,,1,,,,,
231,229.035775,229.0354706991358,229.03537612715292,1824490.6,nan,555565.9,12.4,-1,0.4129143038251396,0.9695369637104196,0.0,0.5817221782262517,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,,,,
237,229.144939,229.14463420038922,229.14453265530582,12294678.0,nan,470868.6,97.52,-1,0.4431486198662866,0.97750436197744,0.9746693889157987,0.9763703727527834,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,,
