Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
51,137.006683,137.00669447492393,137.0066594551807,1160852.6,nan,599192.6,7.9,-1,0.2556061388685684,0.9882151331105775,0.0,0.5929290798663465,5.0,0.8571428571428571,0.14285714285714285,S1 O1,de-protonated,0,,C7 H6 O1 S1,7,6,1,1,,,,
164,210.041071,210.040845999603,210.0407958602025,1145615.0,nan,647229.2,7.13,-1,0.23871267617494743,0.9897136450828421,0.0,0.5938281870497052,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,
175,213.077173,213.07693816912158,213.0768470169655,4591589.5,nan,546823.4,35.75,-1,0.42779005485540206,0.9673393683037897,0.0,0.5804036209822738,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
178,215.056459,215.05621776046527,215.05611157205922,3512011.0,nan,507673.8,26.6,-1,0.49377069674626456,0.9567253554093813,0.0,0.5740352132456288,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,
179,215.092796,215.09255464281105,215.0924970814435,7514329.0,nan,514489.9,59.69,-1,0.26761215912280734,0.9870893885975097,0.0,0.5922536331585058,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
183,217.072089,217.07184123413208,217.07176163653722,4491724.0,nan,495496.5,34.69,-1,0.3666879296592121,0.9758976184381914,0.0,0.5855385710629148,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
188,218.078434,218.07818297572513,218.07824399802251,1463632.6,nan,535175.7,9.65,-1,-0.2798183636701239,0.9858933182876355,0.0,0.5915359909725812,3.0,1.8571428571428572,0.7142857142857143,N3 O5,de-protonated,0,,C7 H13 O5 N3,7,13,5,,3,,,
190,219.030251,219.02999689387235,219.02989682353152,1777091.3,nan,500184.1,12.24,-1,0.45687982456463666,0.9628328552941945,0.0,0.5776997131765167,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
195,221.009521,221.00926048526787,221.0091613786252,2571983.3,nan,501296.9,18.69,-1,0.448427757685602,0.9641705756427275,0.0,0.5785023453856365,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
196,221.04585,221.04558936763954,221.0455468880095,3992541.5,nan,496518.7,30.36,-1,0.19217591407371445,0.9933212158556439,0.0,0.5959927295133863,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
