Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
340,251.092957,251.09258729674116,251.0924970814435,4148127.8,nan,387229.6,30.52,-1,0.35929109276201143,0.9768489672925583,0.0,0.586109380375535,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,,,
345,252.979117,252.97873844343096,252.97873062959468,6460122.0,nan,429919.9,48.89,-1,0.03088732502228824,0.9998269080640381,0.0,0.5998961448384228,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,,
346,253.035827,253.035448177244,253.03537612715292,2651378.8,nan,459822.3,18.61,-1,0.28474315407725037,0.985396070073973,0.0,0.5912376420443838,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,,
347,253.072225,253.07184600639806,253.07176163653722,4145922.8,nan,430328.4,30.5,-1,0.33338314910318995,0.9800350020282196,0.0,0.5880210012169317,6.0,1.1666666666666667,0.5,O6,de-protonated,0,,C12 H14 O6,12,14,6,,,,,,,
349,253.144976,253.1445966649174,253.14453265530582,8142626.5,nan,412338.9,62.27,-1,0.2528579657872149,0.49423286185270193,0.8676488643339466,0.6435992628451999,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,,
351,255.051493,255.05110471605494,255.05102619163094,3707498.3,nan,420914.8,27.0,-1,0.3078773105535625,0.9829478249421705,0.0,0.5897686949653023,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,,
353,255.087918,255.08752954508228,255.0874117010152,4852346.5,nan,437500.5,36.11,-1,0.4619752353791449,0.9620152447475805,0.0,0.5772091468485483,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,,,
354,255.100619,255.10023048546597,255.1002988606372,1204223.9,nan,421421.6,7.1,-1,-0.26803250145089874,0.9870490629503756,0.0,0.5922294377702254,0.0,2.3333333333333335,0.6666666666666666,P1 O6,de-protonated,0,,C9 H21 O6 P1,9,21,6,,,,,1,,
355,255.124301,255.12391237430674,255.1237972103995,3013258.3,nan,464953.1,21.48,-1,0.4514040184115617,0.9637021566629602,0.0,0.5782212939977761,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,,,
358,256.046767,256.0463740444102,256.04627516382385,1452321.9,nan,500307.9,9.07,-1,0.3861824831176131,0.973302163746808,0.0,0.5839812982480848,6.0,1.1,0.7,N1 O7,de-protonated,0,,C10 H11 O7 N1,10,11,7,,1,,,,,
361,257.067144,257.06674625493633,257.0666762561089,3504101.5,nan,443775.2,25.38,-1,0.2722983330519859,0.9866363337340364,0.0,0.5919818002404218,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,,
362,257.10356,257.10316208400593,257.1030617654932,5499381.5,nan,449315.4,41.24,-1,0.3901879349910874,0.9727531294255906,0.0,0.5836518776553543,4.0,1.5,0.5,O6,de-protonated,0,,C12 H18 O6,12,18,6,,,,,,,
364,257.139913,257.13951491337116,257.13944727487745,2798597.8,nan,417149.5,19.77,-1,0.2630420747207301,0.9875238405189884,0.0,0.5925143043113931,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,,
366,259.082813,259.0824057937332,259.0823263205869,4066148.5,nan,424587.9,29.61,-1,0.306748620852475,0.9830715612262656,0.0,0.5898429367357594,4.0,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,,C11 H16 O7,11,16,7,,,,,,,
367,259.10139,259.10098270653594,259.1009537652418,1469804.9,nan,438193.2,9.13,-1,0.11169891012138584,0.9977386895025092,0.0,0.5986432137015055,3.0,1.6666666666666667,0.3333333333333333,S1 O4,de-protonated,0,,C12 H20 O4 S1,12,20,4,1,,,,,,
369,259.11924,259.11883262275114,259.1187118299712,6744437.0,nan,433645.3,50.74,-1,0.4661677233335701,0.9613362456913015,0.0,0.5768017474147809,3.0,1.6666666666666667,0.5,O6,de-protonated,0,,C12 H20 O6,12,20,6,,,,,,,
371,259.155558,259.1551504522807,259.15509733935545,2416005.0,nan,426544.6,16.59,-1,0.20494648098671475,0.9924075691568883,0.0,0.595444541494133,2.0,1.8461538461538463,0.38461538461538464,O5,de-protonated,0,,C13 H24 O5,13,24,5,,,,,,,
376,261.040987,261.0405706024017,261.0404615075812,1794252.9,nan,471532.6,11.68,-1,0.4179230295792743,0.9688051551235893,0.0,0.5812830930741536,9.0,0.7692307692307693,0.46153846153846156,O6,de-protonated,0,,C13 H10 O6,13,10,6,,,,,,,
377,261.077315,261.07689843188433,261.0768470169655,2432221.3,nan,447367.7,16.71,-1,0.1969340423901182,0.9929875751073037,0.0,0.5957925450643822,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,,,
379,261.098448,261.0980313326897,261.0979763850649,2760422.5,nan,456104.1,19.3,-1,0.21044829818485877,0.9919961153910918,0.0,0.595197669234655,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,,,
380,261.113762,261.1133452608084,261.1132325263498,2567405.3,nan,480571.7,17.78,-1,0.4317454825700268,0.9667428056934041,0.0,0.5800456834160425,7.0,1.2,0.26666666666666666,O4,de-protonated,0,,C15 H18 O4,15,18,4,,,,,,,
382,261.134879,261.1344621616889,261.13436189444917,1491190.9,nan,435214.3,9.29,-1,0.38396800396059094,0.9736034060144217,0.0,0.584162043608653,2.0,1.8333333333333333,0.5,O6,de-protonated,0,,C12 H22 O6,12,22,6,,,,,,,
383,262.104958,262.1045366083051,262.10445874655016,1574056.0,nan,521609.7,9.94,-1,0.29706383223045846,0.9841152273884537,0.0,0.5904691364330722,3.0,1.8888888888888888,0.6666666666666666,N3 O6,de-protonated,0,,C9 H17 O6 N3,9,17,6,,3,,,,,
387,263.02027,263.0198443119882,263.0197260626749,1832001.3,nan,505510.7,11.97,-1,0.44958344021910124,0.9639890294635148,0.0,0.5783934176781089,9.0,0.6666666666666666,0.5833333333333334,O7,de-protonated,0,,C12 H8 O7,12,8,7,,,,,,,
388,263.056621,263.0561951413629,263.0561115720592,2925649.5,nan,481329.2,20.6,-1,0.3176862274133843,0.9818540322224938,0.0,0.5891124193334962,8.0,0.9230769230769231,0.46153846153846156,O6,de-protonated,0,,C13 H12 O6,13,12,6,,,,,,,
390,263.092997,263.0925709706202,263.09249708144347,4538465.5,nan,450109.5,33.32,-1,0.2808486656463459,0.9857899873091474,0.0,0.5914739923854884,7.0,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,,C14 H16 O5,14,16,5,,,,,,,
392,263.129356,263.1289297999573,263.1288825908278,3157618.0,nan,469298.7,22.43,-1,0.17941447182131437,0.9941762719815725,0.0,0.5965057631889435,6.0,1.3333333333333333,0.26666666666666666,O4,de-protonated,0,,C15 H20 O4,15,20,4,,,,,,,
393,263.142246,263.14181973945387,263.1417697504498,1875319.8,nan,388020.5,12.31,-1,0.18996985590780482,0.9934731735769371,0.0,0.5960839041461622,1.0,2.0833333333333335,0.3333333333333333,P1 O4,de-protonated,0,,C12 H25 O4 P1,12,25,4,,,,,1,,
400,265.035881,265.0354458510574,265.0353761271529,2517959.8,nan,459669.2,17.24,-1,0.26307395442318515,0.9875208351586595,0.0,0.5925125010951957,8.0,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,,C12 H10 O7,12,10,7,,,,,,,
401,265.072253,265.0718176803334,265.0717616365372,5446616.0,nan,431633.4,40.15,-1,0.21142876890735515,0.9919216648171584,0.0,0.595152998890295,7.0,1.0769230769230769,0.46153846153846156,O6,de-protonated,0,,C13 H14 O6,13,14,6,,,,,,,
402,265.075556,265.07512066482974,265.0751329399072,1257433.6,nan,456409.2,7.37,-1,-0.046307917690810975,0.9996109729107195,0.0,0.5997665837464317,2.0,1.8,0.6,S1 O6,de-protonated,0,,C10 H18 O6 S1,10,18,6,1,,,,,,
405,265.108715,265.1082795091871,265.10814714592146,6274024.5,nan,433026.4,46.63,-1,0.4992802638793112,0.9557760311684329,0.0,0.5734656187010597,6.0,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,,C14 H18 O5,14,18,5,,,,,,,
407,265.148408,265.147972322875,265.1479039586758,64131068.0,nan,411088.1,499.35,-1,0.25783420563923404,0.9877668430164163,0.9916299832841277,0.9893120991235008,0.0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,,C12 H26 O4 S1,12,26,4,1,,,,,,
409,266.151781,266.151340613215,266.15125879374807,7938492.5,nan,417684.4,59.65,-1,0.30741717053858747,0.9860962747521684,0.9916299832841277,0.9883097581649521,0.0,2.3636363636363638,0.36363636363636365,13C1 S1 O4,de-protonated,1,407,C11 H26 O4 S1 13C1,11,26,4,1,,1,,,,
414,266.99483,266.9943856560881,266.9943806940727,3892022.8,nan,412170.8,27.98,-1,0.018584718674034603,0.9999373310811773,0.0,0.5999623986487064,12.0,0.5333333333333333,0.06666666666666667,S2 O1,de-protonated,0,,C15 H8 O1 S2,15,8,1,2,,,,,,
415,267.015211,267.01476656042325,267.0146406822466,1338943.9,nan,517626.6,8.0,-1,0.47142799493487336,0.9604763245680541,0.0,0.5762857947408324,8.0,0.7272727272727273,0.7272727272727273,O8,de-protonated,0,,C11 H8 O8,11,8,8,,,,,,,
417,267.051602,267.0511573896101,267.0510261916309,3580752.3,nan,439774.3,25.54,-1,0.49128431029041586,0.9571506273531656,0.0,0.5742903764118993,7.0,1.0,0.5833333333333334,O7,de-protonated,0,,C12 H12 O7,12,12,7,,,,,,,
419,267.087968,267.0875232189144,267.0874117010152,7621472.5,nan,429041.8,57.16,-1,0.4175333404493589,0.979911508682814,0.9822697418735833,0.9808548019591217,6.0,1.2307692307692308,0.46153846153846156,O6,de-protonated,0,,C13 H16 O6,13,16,6,,,,,,,
420,267.124286,267.123841048444,267.12379721039946,4861809.0,nan,418264.9,35.57,-1,0.16411134079670892,0.9951250487518091,0.0,0.5970750292510855,5.0,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,,C14 H20 O5,14,20,5,,,,,,,
421,267.1442,267.1437549549711,267.1436997887318,2582905.8,nan,434953.8,17.74,-1,0.20650398768855785,0.9891942272256804,0.9916299832841277,0.9901685296490593,0.0,2.1666666666666665,0.3333333333333333,34S1 O4,de-protonated,1,407,C12 H26 O4 34S1,12,26,4,,,,1,,,
422,267.160731,267.1602858773774,267.1601827197838,1306753.3,nan,508063.6,7.75,-1,0.38612637773313085,0.9733098161665752,0.0,0.5839858896999451,4.0,1.6,0.26666666666666666,O4,de-protonated,0,,C15 H24 O4,15,24,4,,,,,,,
424,268.091276,268.09082650955946,268.0907665360875,1259299.3,nan,421712.8,7.38,-1,0.22370584696432416,0.9909606294196278,0.9822697418735833,0.98748427440121,6.0,1.3333333333333333,0.5,13C1 O6,de-protonated,1,419,C12 H16 O6 13C1,12,16,6,,,1,,,,
431,269.03086,269.030406099314,269.0302907467246,1761993.4,nan,479522.2,11.31,-1,0.4287717532186817,0.9671917853041949,0.0,0.5803150711825169,7.0,0.9090909090909091,0.7272727272727273,O8,de-protonated,0,,C11 H10 O8,11,10,8,,,,,,,
432,269.067179,269.0667249288389,269.0666762561089,6566618.0,nan,407537.5,48.9,-1,0.1808946787899995,0.9940800678010624,0.0,0.5964480406806374,6.0,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H14 O7,12,14,7,,,,,,,
433,269.103612,269.1031577578286,269.1030617654932,7913194.0,nan,424136.1,59.44,-1,0.35671216379330123,0.48858815715379417,0.8759295984134849,0.6435247336576705,5.0,1.3846153846153846,0.46153846153846156,O6,de-protonated,0,,C13 H18 O6,13,18,6,,,,,,,
434,269.131756,269.13130162572554,269.13120506640007,3422966.8,nan,431786.9,24.3,-1,0.3587816041125994,0.9769138155920241,0.0,0.5861482893552145,4.0,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,,C14 H23 O3 P1,14,23,3,,,,,1,,
435,269.139974,269.13951958715165,269.13944727487745,6395642.5,nan,412833.6,47.56,-1,0.2686795820195753,0.98698686463579,0.0,0.5921921187814739,4.0,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,,C14 H22 O5,14,22,5,,,,,,,
437,270.207993,270.2075335740544,270.20746726583906,15010011.0,nan,400383.0,114.97,-1,0.2453974201283845,0.9796608278422826,0.9716830894639104,0.9764697324909337,2.0,1.9333333333333333,0.2,N1 O3,de-protonated,0,,C15 H29 O3 N1,15,29,3,,1,,,,,
443,271.046477,271.0460136383549,271.04594081120257,3251283.8,nan,438493.6,22.76,-1,0.26868933037395415,0.9869859264932239,0.0,0.5921915558959343,6.0,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,,C11 H12 O8,11,12,8,,,,,,,
445,271.08283,271.08236646772025,271.0823263205869,7703140.0,nan,399120.9,57.3,-1,0.14809941279634317,0.9960281157201089,0.0,0.5976168694320653,5.0,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,,C12 H16 O7,12,16,7,,,,,,,
447,271.119263,271.11879929671,271.1187118299712,9370229.0,nan,397126.8,70.23,-1,0.32261417232510736,0.9856649009537645,0.9627938409295133,0.976516476944064,4.0,1.5384615384615385,0.46153846153846156,O6,de-protonated,0,,C13 H20 O6,13,20,6,,,,,,,
449,271.211397,271.21093286424883,271.21082210091134,3048094.0,nan,404179.0,21.18,-1,0.4084030888981039,0.9701889954436776,0.9716830894639104,0.9707866330517707,2.0,2.0714285714285716,0.21428571428571427,13C1 N1 O3,de-protonated,1,437,C14 H29 O3 N1 13C1,14,29,3,,1,1,,,,
451,272.122599,272.1221305872236,272.12206666504346,1801783.8,nan,416139.0,11.51,-1,0.23490259684324788,0.9900377564070272,0.9627938409295133,0.9791401902160216,4.0,1.6666666666666667,0.5,13C1 O6,de-protonated,1,447,C12 H20 O6 13C1,12,20,6,,,1,,,,
455,273.025744,273.02527134801653,273.0252053662963,1399758.0,nan,398622.7,8.39,-1,0.241668970276547,0.9894586443226625,0.0,0.5936751865935975,6.0,1.0,0.9,O9,de-protonated,0,,C10 H10 O9,10,10,9,,,,,,,
456,273.062129,273.06165617723167,273.06159087568057,2972126.5,nan,443493.1,20.59,-1,0.23914586776553726,0.9896764714844556,0.0,0.5938058828906734,5.0,1.2727272727272727,0.7272727272727273,O8,de-protonated,0,,C11 H14 O8,11,14,8,,,,,,,
457,273.077362,273.0768891057305,273.0768470169655,1542885.3,nan,476819.9,9.5,-1,0.15412791491424416,0.9956988877009056,0.0,0.5974193326205434,9.0,0.9333333333333333,0.3333333333333333,O5,de-protonated,0,,C15 H14 O5,15,14,5,,,,,,,
459,273.098523,273.09805000640443,273.0979763850649,7755247.0,nan,409583.7,57.7,-1,0.26957848795873685,0.9869002181532472,0.0,0.5921401308919483,4.0,1.5,0.5833333333333334,O7,de-protonated,0,,C12 H18 O7,12,18,7,,,,,,,
461,273.134865,273.13439183582136,273.13436189444917,10284543.0,nan,412334.9,77.32,-1,0.1096214038497619,0.9966426094381738,0.9963435936839842,0.996523003136498,3.0,1.6923076923076923,0.46153846153846156,O6,de-protonated,0,,C13 H22 O6,13,22,6,,,,,,,
462,273.171245,273.17077166505993,273.17074740383345,1398543.5,nan,442657.2,8.38,-1,0.08881341328144521,0.9985697887198941,0.0,0.5991418732319365,2.0,1.8571428571428572,0.35714285714285715,O5,de-protonated,0,,C14 H26 O5,14,26,5,,,,,,,
464,274.093599,274.0931213356891,274.0932253572579,1310382.3,nan,318709.3,7.69,-1,-0.3795116375700209,0.9742046466522614,0.0,0.5845227879913568,4.0,1.5454545454545454,0.6363636363636364,N1 O7,de-protonated,0,,C11 H17 O7 N1,11,17,7,,1,,,,,
465,274.138238,274.1377601261613,274.13771672952146,1407938.4,nan,549390.9,8.45,-1,0.15830233202101368,0.995463285481435,0.9963435936839842,0.9958154087624547,3.0,1.8333333333333333,0.5,13C1 O6,de-protonated,1,461,C12 H22 O6 13C1,12,22,6,,,1,,,,
471,275.056714,275.05623181499317,275.0561115720592,2823519.5,nan,428193.2,19.43,-1,0.43715783403949987,0.9659182178258006,0.0,0.5795509306954804,9.0,0.8571428571428571,0.42857142857142855,O6,de-protonated,0,,C14 H12 O6,14,12,6,,,,,,,
474,275.093028,275.09254564454153,275.09249708144347,4618607.5,nan,386479.9,33.35,-1,0.17653370621601108,0.9943612637150313,0.0,0.5966167582290187,8.0,1.0666666666666667,0.3333333333333333,O5,de-protonated,0,,C15 H16 O5,15,16,5,,,,,,,
477,275.129368,275.1288854739678,275.1288825908278,1555840.0,nan,506665.5,9.59,-1,0.010479234158853677,0.9999800745292312,0.0,0.5999880447175387,7.0,1.25,0.25,O4,de-protonated,0,,C16 H20 O4,16,20,4,,,,,,,
478,275.150554,275.1500713745244,275.15001195892717,2672521.5,nan,442724.3,18.25,-1,0.21593892285764946,0.9915748095334205,0.0,0.5949448857200522,2.0,1.8461538461538463,0.46153846153846156,O6,de-protonated,0,,C13 H24 O6,13,24,6,,,,,,,
479,275.971792,275.97130551977466,275.9712166969317,1851386.8,nan,411379.6,11.88,-1,0.3218554601578658,0.9813791119590037,0.0,0.5888274671754022,10.0,0.6666666666666666,0.08333333333333333,N1 S2 P1 O1,de-protonated,0,,C12 H8 O1 S2 N1 P1,12,8,1,2,1,,,1,,
480,276.040323,276.03983619810197,276.0399649637077,1580569.5,nan,384112.4,9.78,-1,-0.46647450393596585,0.9612863387627073,0.0,0.5767718032576243,4.0,1.7777777777777777,0.1111111111111111,N3 S2 P1 O1,de-protonated,0,,C9 H16 O1 S2 N3 P1,9,16,1,2,3,,,1,,
481,276.088343,276.08785597270435,276.08774605363647,1439535.1,nan,344550.9,8.68,-1,0.3981309183499138,0.9716485540933176,0.0,0.5829891324559906,8.0,1.0714285714285714,0.35714285714285715,N1 O5,de-protonated,0,,C14 H15 O5 N1,14,15,5,,1,,,,,
482,276.109421,276.10893387376785,276.1088754217359,2111288.5,nan,405033.6,13.9,-1,0.2116992142160612,0.9919010690536868,0.0,0.595140641432212,3.0,1.7272727272727273,0.6363636363636364,N1 O7,de-protonated,0,,C11 H19 O7 N1,11,19,7,,1,,,,,
485,277.03597,277.03547852470643,277.0353761271529,3078872.8,nan,412068.6,21.4,-1,0.3696190535321456,0.9755155280211867,0.0,0.585309316812712,9.0,0.7692307692307693,0.5384615384615384,O7,de-protonated,0,,C13 H10 O7,13,10,7,,,,,,,
487,277.072298,277.071806354189,277.0717616365372,5513449.0,nan,370720.3,40.29,-1,0.16139375423741179,0.9952847864851018,0.0,0.597170871891061,8.0,1.0,0.42857142857142855,O6,de-protonated,0,,C14 H14 O6,14,14,6,,,,,,,
490,277.108722,277.10823018322105,277.10814714592146,8281337.5,nan,387013.4,61.76,-1,0.2996566519046587,0.9811166230286346,0.994269896000317,0.9863779322173075,7.0,1.2,0.3333333333333333,O5,de-protonated,0,,C15 H18 O5,15,18,5,,,,,,,
492,277.145102,277.1446100124596,277.1445326553058,3882249.8,nan,411465.0,27.63,-1,0.27912206344592827,0.9859629426360164,0.0,0.5915777655816098,6.0,1.375,0.25,O4,de-protonated,0,,C16 H22 O4,16,22,4,,,,,,,
493,278.067583,278.0670866824927,278.0670106087302,1263528.0,nan,431622.6,7.23,-1,0.27358068234536737,0.9865110236305774,0.0,0.5919066141783464,8.0,1.0,0.46153846153846156,N1 O6,de-protonated,0,,C13 H13 O6 N1,13,13,6,,1,,,,,
494,278.08871,278.08821358332614,278.0881399768296,1508273.6,nan,428784.9,9.11,-1,0.26468765095208,0.9873682451150408,0.0,0.5924209470690245,3.0,1.7,0.8,N1 O8,de-protonated,0,,C10 H17 O8 N1,10,17,8,,1,,,,,
495,278.112095,278.111598473561,278.1115019809938,1289660.0,nan,378062.2,7.43,-1,0.34695640600194266,0.9783942558161706,0.994269896000317,0.9847445118898291,7.0,1.2857142857142858,0.35714285714285715,13C1 O5,de-protonated,1,490,C14 H18 O5 13C1,14,18,5,,,1,,,,
