Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
114,180.991793,180.99170147276766,180.9916177892167,1126955.0,nan,659734.5,7.3,-1,0.46236147281820394,0.9619529277838282,0.0,0.577171756670297,1.0,2.2,0.2,S2 P1 O1,de-protonated,0,,C5 H11 O1 S2 P1,5,11,1,2,,,1
176,215.092824,215.09260002899774,215.0924970814435,7729573.0,nan,501204.0,61.4,-1,0.47861992229595324,0.9592862830647031,0.0,0.5755717698388219,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,
180,217.01458,217.01434856515857,217.0142467590535,1168004.6,nan,691322.4,7.2,-1,0.4691217585895538,0.9608544288079229,0.0,0.5765126572847538,9.0,0.5454545454545454,0.45454545454545453,O5,de-protonated,0,,C11 H6 O5,11,6,5,,,,
182,217.072084,217.07185234182086,217.07176163653722,4708507.0,nan,463041.2,36.44,-1,0.4178585134970806,0.9688146339191532,0.0,0.5812887803514919,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,
185,219.030204,219.0299647367489,219.02989682353152,2446229.5,nan,585527.2,17.75,-1,0.31006368702881737,0.9827068882087638,0.0,0.5896241329252583,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,
191,221.045868,221.04562090818388,221.0455468880095,4160692.0,nan,547625.1,31.7,-1,0.33486390207287375,0.9798590573678523,0.0,0.5879154344207114,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,
200,223.025167,223.02491222085555,223.02481144310323,2308816.5,nan,402573.8,16.5,-1,0.4518678960904124,0.963628890721915,0.0,0.578177334433149,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,
201,223.06155,223.06129507954893,223.0611969524875,3312095.3,nan,547071.3,24.73,-1,0.4399109426518902,0.9654951051424382,0.0,0.5792970630854629,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,
203,223.097902,223.0976469383627,223.0975824618718,2000366.1,nan,583564.7,13.97,-1,0.289005780186168,0.9849588828842533,0.0,0.5909753297305519,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,
205,224.056801,224.0565422141293,224.0564459246805,1752692.6,nan,475373.9,11.85,-1,0.4297553163805578,0.967043605367604,0.0,0.5802261632205624,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,
