Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,18O
57,141.128521,141.12852677309687,141.1284886676347,1059076.6,nan,746332.8,7.01,-1,0.2700054575268034,0.9868589634053696,0.0,0.5921153780432218,1.0,2.0,0.1111111111111111,O1,de-protonated,0,,C9 H18 O1,9,18,1,,,,,
185,210.041132,210.04088319696626,210.0407958602025,1660976.9,nan,571183.4,11.46,-1,0.41580857374680513,0.9691151001079912,0.0,0.5814690600647947,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,
191,211.025168,211.0249155617524,211.0248114431032,4014726.3,nan,531103.6,30.97,-1,0.493395295522574,0.9567896895617263,0.0,0.5740738137370357,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,
193,211.097904,211.09765129305197,211.0975824618718,4246687.5,nan,517780.9,32.9,-1,0.326063327469159,0.9808937498922778,0.0,0.5885362499353667,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
194,211.134322,211.13406915851704,211.1339679712561,1487276.5,nan,467844.5,9.94,-1,0.47925618931096337,0.9591802047035988,0.0,0.5755081228221592,3.0,1.6666666666666667,0.25,O3,de-protonated,0,,C12 H20 O3,12,20,3,,,,,
199,212.020387,212.02013088522645,212.0200604152962,1751011.3,nan,611740.6,12.13,-1,0.3323738806236048,0.9801544955499519,0.0,0.5880926973299712,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,
200,212.05679,212.05653375074695,212.0564459246805,1569264.1,nan,489510.8,10.62,-1,0.4141636254672253,0.9693552037653981,0.0,0.5816131222592388,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,,
210,213.077192,213.07693198119026,213.0768470169655,7809370.0,nan,525436.3,62.53,-1,0.398749211582303,0.9715616918353044,0.0,0.5829370151011826,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
211,213.113575,213.11331484678462,213.11323252634983,2062694.8,nan,522973.3,14.72,-1,0.38627556726262713,0.9732894653380796,0.0,0.5839736792028477,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
215,215.002335,215.00206786935036,215.0019679979455,1532174.3,nan,517261.0,10.24,-1,0.46451391013819815,0.9616047661546684,0.0,0.576962859692801,5.0,1.0,0.625,S1 O5,de-protonated,0,,C8 H8 O5 S1,8,8,5,1,,,,
217,215.09284,215.0925725350079,215.0924970814435,4098607.3,nan,532879.1,31.45,-1,0.3507958920739187,0.9779187711205198,0.0,0.5867512626723119,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
218,215.129237,215.12896940055055,215.12888259082783,1841468.4,nan,559459.2,12.79,-1,0.4035242579771041,0.9708865837574882,0.0,0.5825319502544929,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,
221,217.072124,217.071849223161,217.07176163653722,2730757.3,nan,528330.3,20.14,-1,0.4034915601983214,0.9708912323734209,0.0,0.5825347394240525,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
222,217.10851,217.10823508874427,217.10814714592152,2346002.5,nan,516175.8,16.96,-1,0.4050645906246329,0.9706671944167237,0.0,0.5824003166500342,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,
223,219.030245,219.02996298949418,219.02989682353152,2146528.5,nan,522521.5,15.3,-1,0.30208644401503,0.9835780142927505,0.0,0.5901468085756503,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
225,219.066655,219.0663728549888,219.06628233291582,3069422.0,nan,516806.9,22.93,-1,0.4132177349090222,0.9694928658157,0.0,0.58169571948942,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,
227,219.103023,219.10274072063856,219.1026678423001,1516155.9,nan,486793.7,10.03,-1,0.33262186713325176,0.98012516712157,0.0,0.588075100272942,6.0,1.2307692307692308,0.23076923076923078,O3,de-protonated,0,,C13 H16 O3,13,16,3,,,,,
