Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
76,155.082678,155.08258304552342,155.0826011026364,1178012.0,nan,457762.0,8.07,-1,-0.11643545345103103,0.9975430843508563,0.0,0.5985258506105138,3.0,1.7142857142857142,0.2857142857142857,N2 O2,de-protonated,0,,C7 H12 O2 N2,7,12,2,,2,,,,
106,165.0194,165.019269122115,165.0193321394818,3561192.0,nan,778684.0,29.22,-1,-0.3818786926100014,0.9738861178346178,0.0,0.5843316707007706,6.0,0.75,0.5,O4,de-protonated,0,,C8 H6 O4,8,6,4,,,,,,
145,185.023531,185.02332780283623,185.0233859487324,1118006.8,nan,533782.1,7.2,-1,-0.3142624153362071,0.9822395795659878,0.0,0.5893437477395926,5.0,1.4,0.4,N4 P1 O2,de-protonated,0,,C5 H7 O2 N4 P1,5,7,2,,4,,,1,
191,207.066653,207.06637011216213,207.06628233291582,1128662.9,nan,564871.9,7.01,-1,0.4239185893779806,0.9679183023135053,0.0,0.5807509813881031,6.0,1.0909090909090908,0.36363636363636365,O4,de-protonated,0,,C11 H12 O4,11,12,4,,,,,,
201,209.155076,209.15478556205937,209.15470341616242,2280874.0,nan,554121.5,16.65,-1,0.3927518512004984,0.9723988796654839,0.0,0.5834393277992903,3.0,1.6923076923076923,0.15384615384615385,O2,de-protonated,0,,C13 H22 O2,13,22,2,,,,,,
203,210.041116,210.0408223588323,210.0407958602025,1536737.8,nan,550636.2,10.42,-1,0.1261594428396781,0.9971161916952416,0.0,0.5982697150171449,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,,
205,210.077563,210.07726922706848,210.0771813695868,1202542.6,nan,531271.9,7.62,-1,0.4182152535608787,0.96876220399259,0.0,0.581257322395554,5.0,1.3,0.4,N1 O4,de-protonated,0,,C10 H13 O4 N1,10,13,4,,1,,,,
212,211.061574,211.06127666965497,211.0611969524875,4281420.5,nan,543788.0,33.2,-1,0.377696936325949,0.9744475753528692,0.0,0.5846685452117215,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,,
213,211.097931,211.0976335382165,211.0975824618718,2687065.5,nan,512038.0,19.93,-1,0.24195608546649583,0.9894337149719938,0.0,0.5936602289831963,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,,
220,213.040842,213.0405375141712,213.04046150758123,1710614.6,nan,560971.9,11.8,-1,0.3567706783981081,0.977168911901185,0.0,0.586301347140711,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,,,
