Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
52,131.037701,131.03792352292294,131.0379733847747,1167971.1,nan,693733.8,7.97,-1,-0.3805145215677164,0.9740699200878802,0.0,0.5844419520527281,2.0,2.25,0.25,N2 P1 O1,de-protonated,0,,C4 H9 O1 N2 P1,4,9,1,,2,,,1,
176,202.97038,202.970197318202,202.9702912024164,2642258.8,nan,610816.5,19.86,-1,-0.4625515086560495,0.9619222490728078,0.0,0.5771533494436847,5.0,1.0,0.5,N4 S2 O2,de-protonated,0,,C4 H4 O2 S2 N4,4,4,2,2,4,,,,
253,237.113712,237.11333698504396,237.11323252634983,2512008.0,nan,520655.9,17.87,-1,0.4405435032529401,0.9653975408296304,0.0,0.5792385244977782,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,,
255,238.036191,238.03581078861794,238.03571047977422,1202070.0,nan,410962.2,7.27,-1,0.4214025009560927,0.9682919169994453,0.0,0.5809751501996672,7.0,0.9,0.6,N1 O6,de-protonated,0,,C10 H9 O6 N1,10,9,6,,1,,,,
258,238.963435,238.96304956535013,238.96308056511668,2419111.8,nan,451224.1,17.11,-1,-0.1297261755990338,0.996951079144939,0.0,0.5981706474869634,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
261,239.0566,239.05621404054142,239.05611157205922,6920656.0,nan,455423.2,53.54,-1,0.42863778517620105,0.9672119439092133,0.0,0.580327166345528,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
263,239.092984,239.09259783558633,239.0924970814435,7022048.0,nan,447239.3,54.36,-1,0.42140236128253455,0.968291937681866,0.0,0.5809751626091196,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,,
267,240.051849,240.05145743419394,240.05136054425222,1897601.4,nan,386322.0,12.8,-1,0.4036217145210086,0.9708727263394447,0.0,0.5825236358036667,6.0,1.1,0.6,N1 O6,de-protonated,0,,C10 H11 O6 N1,10,11,6,,1,,,,
285,243.124288,243.12387912680592,243.12379721039952,2389190.3,nan,428148.0,16.74,-1,0.3369329014317556,0.979611964070695,0.0,0.587767178442417,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,,,
290,245.046026,245.04560630144363,245.0455468880095,1605402.1,nan,417807.9,10.43,-1,0.2424587382638443,0.9893900013826811,0.0,0.5936340008296086,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,,,
292,245.067177,245.0667571822977,245.0666762561089,3085859.5,nan,415377.3,22.16,-1,0.3302211056311124,0.9804082135931412,0.0,0.5882449281558847,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,,
293,245.103568,245.10314797730317,245.1030617654932,4086835.8,nan,457725.9,30.14,-1,0.35173697683176397,0.977801463574766,0.0,0.5866808781448596,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,,
298,247.061723,247.0612919467999,247.0611969524875,2572189.8,nan,444391.1,18.06,-1,0.38449709455519715,0.9735315812711846,0.0,0.5841189487627108,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,
300,247.082827,247.08239582791876,247.0823263205869,1795495.3,nan,417650.3,11.86,-1,0.2813124390288894,0.9857433541785257,0.0,0.5914460125071154,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,
304,247.119259,247.1188276226933,247.1187118299712,1490359.6,nan,462664.4,9.43,-1,0.4685712434604198,0.9609444327844289,0.0,0.5765666596706573,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,,
310,249.077404,249.07696159224636,249.0768470169655,4929319.5,nan,425617.1,36.85,-1,0.4599997239137753,0.9623332294510206,0.0,0.5773999376706124,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,,
315,249.150106,249.14966318270794,249.1496180357341,1587784.0,nan,456139.9,10.2,-1,0.1812042666901192,0.9940598477608137,0.0,0.5964359086564882,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,
316,250.036212,250.03576419117505,250.03571047977422,1906903.9,nan,333007.3,12.74,-1,0.21481491872030306,0.9916619250386162,0.0,0.5949971550231696,8.0,0.8181818181818182,0.5454545454545454,N1 O6,de-protonated,0,,C11 H9 O6 N1,11,9,6,,1,,,,
320,251.020273,251.01981964785082,251.01972606267492,4795029.0,nan,419461.3,35.77,-1,0.372820006506133,0.9750949617041188,0.0,0.5850569770224713,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,,
326,251.093036,251.09258223796883,251.0924970814435,7612086.0,nan,431449.1,57.79,-1,0.33914404579878893,0.4896731410035407,0.8759295984134849,0.6441757239675184,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,,
330,252.979205,252.97874061297063,252.97873062959468,3514382.8,nan,407077.5,25.35,-1,0.03946330160456748,0.9997174604158162,0.0,0.5998304762494897,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,
331,253.035914,253.03544929352256,253.03537612715292,5382696.5,nan,420146.1,40.14,-1,0.2891547054228435,0.984943494775661,0.0,0.5909660968653966,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,
334,253.108707,253.10824188347158,253.10814714592152,6567498.0,nan,420911.3,49.52,-1,0.3742967230630903,0.9748997783051842,0.0,0.5849398669831105,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,,
336,253.145083,253.14461767856153,253.14453265530582,9756250.0,nan,417755.0,74.75,-1,0.33586842589565385,0.48986963646866677,0.8676488643339467,0.6409813276147788,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,
337,254.067532,254.0670614823045,254.06701060873021,1949951.0,nan,396006.0,12.97,-1,0.20023683578340334,0.9927512527757772,0.0,0.5956507516654663,6.0,1.1818181818181819,0.5454545454545454,N1 O6,de-protonated,0,,C11 H13 O6 N1,11,13,6,,1,,,,
341,255.05159,255.05111393899716,255.05102619163094,6990272.5,nan,426859.7,52.86,-1,0.3440384754889334,0.9787522672889739,0.0,0.5872513603733843,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,
343,255.088012,255.08753573382802,255.0874117010152,7948753.0,nan,413829.7,60.44,-1,0.48623650998364515,0.9580079745474734,0.0,0.5748047847284841,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,,
344,255.124346,255.12386952915458,255.1237972103995,3866081.8,nan,408998.6,28.13,-1,0.2834653445827604,0.9855258976946666,0.0,0.5913155386168,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,,
345,256.083202,256.08272012781293,256.0826606732082,1438745.0,nan,352156.1,8.92,-1,0.23216958382117578,0.9902670973451038,0.0,0.5941602584070622,5.0,1.3636363636363635,0.5454545454545454,N1 O6,de-protonated,0,,C11 H15 O6 N1,11,15,6,,1,,,,
348,257.067253,257.066765584545,257.0666762561089,7521628.5,nan,411822.9,57.05,-1,0.3474913100564668,0.9783283128420843,0.0,0.5869969877052506,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,
349,257.103673,257.1031853793871,257.1030617654932,7596397.0,nan,418275.1,57.65,-1,0.4807951064398418,0.9589231026794268,0.0,0.5753538616076561,4.0,1.5,0.5,O6,de-protonated,0,,C12 H18 O6,12,18,6,,,,,,
350,257.140008,257.1395201747081,257.13944727487745,2698621.8,nan,400476.0,18.73,-1,0.2835031007485393,0.9855220697310688,0.0,0.5913132418386413,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,
353,259.046567,259.0460684348508,259.04594081120257,2770666.8,nan,432764.1,19.29,-1,0.4926680102055644,0.9569142006959303,0.0,0.5741485204175582,5.0,1.2,0.8,O8,de-protonated,0,,C10 H12 O8,10,12,8,,,,,,
354,259.061762,259.0612633492556,259.0611969524875,1650417.9,nan,466361.5,10.5,-1,0.2562976197463761,0.9881516643708707,0.0,0.5928909986225224,9.0,0.8571428571428571,0.35714285714285715,O5,de-protonated,0,,C14 H12 O5,14,12,5,,,,,,
355,259.082927,259.08242823003087,259.0823263205869,5350651.5,nan,414661.6,39.55,-1,0.393347726250205,0.9723162354262805,0.0,0.5833897412557683,4.0,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,,C11 H16 O7,11,16,7,,,,,,
356,259.098173,259.09767414414847,259.09758246187175,1980674.6,nan,360177.2,13.09,-1,0.35385230478391855,0.9775366895436157,0.0,0.5865220137261694,8.0,1.0666666666666667,0.26666666666666666,O4,de-protonated,0,,C15 H16 O4,15,16,4,,,,,,
