Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
198,221.118585,221.11828707483465,221.11831790677812,1171788.3,nan,465805.1,7.33,-1,-0.139436405604875,0.9964783973219167,0.0,0.5978870383931499,5.0,1.3846153846153846,0.23076923076923078,O3,de-protonated,0,,C13 H18 O3,13,18,3,,,,,
247,243.1607,243.160294811736,243.16018271978382,2879866.3,nan,455389.4,21.07,-1,0.46097988139244117,0.962175617329639,0.0,0.5773053703977834,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,,
252,245.049413,245.04899862073012,245.0489181913795,1910884.3,nan,418337.7,13.14,-1,0.32821752983619146,0.9806429248029667,0.0,0.58838575488178,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,,
253,245.067213,245.06679853411035,245.0666762561089,2001259.3,nan,472704.0,13.88,-1,0.498958092995935,0.9558318066304319,0.0,0.5734990839782591,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,
260,247.061711,247.06128682832505,247.0611969524875,1837444.1,nan,450280.1,12.45,-1,0.3637796572437457,0.9762738695799699,0.0,0.5857643217479819,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
262,247.082861,247.08243672540323,247.0823263205869,2815884.5,nan,467363.6,20.41,-1,0.4468341300234377,0.9644202079974233,0.0,0.578652124798454,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
265,247.119215,247.11879054849447,247.1187118299712,1643675.0,nan,460685.9,10.88,-1,0.31854537718590026,0.9817566536649144,0.0,0.5890539921989486,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,
271,249.150126,249.14969166551333,249.1496180357341,1630407.4,nan,402051.1,10.76,-1,0.2955243512049981,0.9842781431312537,0.0,0.5905668858787522,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,
272,250.145388,250.14494882229,250.1448670079271,1906519.1,nan,453220.9,13.01,-1,0.32706792613754393,0.9807769767390495,0.0,0.5884661860434297,5.0,1.5,0.21428571428571427,N1 O3,de-protonated,0,,C14 H21 O3 N1,14,21,3,,1,,,
276,251.093033,251.09258921078427,251.0924970814435,3627476.5,nan,479087.5,26.82,-1,0.3669139533927399,0.9758682577632314,0.0,0.5855209546579389,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,
277,251.129449,251.12900503357383,251.12888259082783,1652451.3,nan,499598.9,10.87,-1,0.4875693498146153,0.9577823833445148,0.0,0.5746694300067089,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,,
278,252.979235,252.9787820319976,252.97873062959468,2309326.5,nan,432423.5,16.16,-1,0.20318863488451253,0.9925367675099994,0.0,0.5955220605059997,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,
