Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
171,200.020167,200.02002781126853,200.0200604152962,1167475.9,nan,441034.6,7.45,-1,-0.16300378871221186,0.9951904687535764,0.0,0.5971142812521458,5.0,1.0,0.8571428571428571,N1 O6,de-protonated,0,,C7 H7 O6 N1,7,7,6,,1,,,,,
222,227.016396,227.01611939407155,227.0161925680527,20070468.0,nan,653496.1,162.16,-1,-0.3223293471807551,0.49066237695227294,0.9291348935051276,0.6660513835734148,6.0,1.2857142857142858,0.14285714285714285,N4 S1 P1 O1,de-protonated,0,,C7 H9 O1 S1 N4 P1,7,9,1,1,4,,,1,,
223,227.016944,227.0166673912821,227.01657269060783,69742656.0,nan,484695.7,569.57,-1,0.41715313185980757,0.3229727267256623,0.8741184266473166,0.5434310066943241,1.0,2.4,0.8,N2 S2 O4,de-protonated,0,,C5 H12 O4 S2 N2,5,12,4,2,2,,,,,
229,229.013445,229.01315822861932,229.0132151878758,7510863.5,nan,718252.7,58.76,-1,-0.24871602468984746,0.988838403825344,0.0,0.5933030422952064,6.0,1.1666666666666667,0.6666666666666666,N4 P1 O4,de-protonated,0,,C6 H7 O4 N4 P1,6,7,4,,4,,,1,,
239,232.961642,232.9613351313619,232.9613802886964,2078578.1,nan,766915.6,14.48,-1,-0.19384043164473427,0.993205414857536,0.0,0.5959232489145215,5.0,1.1666666666666667,0.3333333333333333,N2 S2 P1 O2,de-protonated,0,,C6 H7 O2 S2 N2 P1,6,7,2,2,2,,,1,,
241,233.155114,233.1548061465436,233.15470341616242,7321024.0,nan,462171.0,57.2,-1,0.44061037443071566,0.4826936095981867,0.859523230357577,0.6334254579019429,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,,
247,237.07728,237.07695218179006,237.0768470169655,2164988.3,nan,466983.1,15.07,-1,0.44358960347217163,0.9649258952716737,0.0,0.5789555371630042,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,,,
252,238.963344,238.9630065812778,238.96308056511668,1295111.0,nan,496320.4,8.02,-1,-0.3096036371524971,0.9827577220086634,0.0,0.5896546332051981,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,,
253,239.020173,239.01983529200473,239.01972606267492,2836254.5,nan,515040.1,20.5,-1,0.4569887666090438,0.962815462070625,0.0,0.577689277242375,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,,
254,239.056512,239.05617410703059,239.05611157205922,2634029.5,nan,433532.5,18.86,-1,0.2615911843949782,0.9876602428566468,0.0,0.592596145713988,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,,
266,241.035817,241.03546903189957,241.03537612715292,1908326.4,nan,536681.6,12.89,-1,0.3854402957113929,0.9734033083470968,0.0,0.584041985008258,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,,,
280,242.176623,242.17626922492693,242.1761671368831,4288581.0,nan,484958.8,32.01,-1,0.42154455179780315,0.9682708792380655,0.0,0.5809625275428393,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,,,
282,243.087881,243.08752258640797,243.0874117010152,2270148.8,nan,479068.1,15.79,-1,0.45615440133935214,0.9629485755381385,0.0,0.577769145322883,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,,,,
288,245.103548,245.1031793261857,245.1030617654932,4459802.5,nan,460430.4,33.13,-1,0.4796377966675993,0.9591165211995881,0.0,0.5754699127197529,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,,,
291,247.00181,247.00143166358274,247.0013130933409,1314244.3,nan,410980.3,8.03,-1,0.48003891290747114,0.9590495319313617,0.0,0.575429719158817,5.0,1.125,0.875,P1 O7,de-protonated,0,,C8 H9 O7 P1,8,9,7,,,,,1,,
292,247.082793,247.0824142513601,247.0823263205869,2127975.0,nan,505142.8,14.52,-1,0.35587641779203044,0.9772819141795068,0.0,0.586369148507704,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,,
293,247.098065,247.09768617362198,247.0975824618718,1387885.5,nan,531202.7,8.62,-1,0.41971980922553287,0.9685406191926664,0.0,0.5811243715155998,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,,,
302,249.11368,249.11329091366443,249.11323252634983,1892303.3,nan,485986.1,12.64,-1,0.2343806228336125,0.9900817611148,0.0,0.59404905666888,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,,,
303,249.15006,249.14967072848162,249.1496180357341,1667550.9,nan,548011.1,10.84,-1,0.2114903804863371,0.9919169750652739,0.0,0.5951501850391643,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,,
304,249.153453,249.15306371121045,249.1529893391041,1805792.4,nan,487102.1,11.95,-1,0.2984997553173283,0.9839625321829375,0.0,0.5903775193097625,0.0,2.1666666666666665,0.25,S1 O3,de-protonated,0,,C12 H26 O3 S1,12,26,3,1,,,,,,
307,250.145325,250.14493066234715,250.1448670079271,1665420.4,nan,510372.2,10.82,-1,0.25447022282516135,0.9883190316850442,0.0,0.5929914190110265,5.0,1.5,0.21428571428571427,N1 O3,de-protonated,0,,C14 H21 O3 N1,14,21,3,,1,,,,,
310,251.020214,251.019815208955,251.01972606267492,2357511.0,nan,482191.4,16.34,-1,0.3551365523645037,0.977375201941511,0.0,0.5864251211649065,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,,,
312,251.056636,251.0562370235584,251.05611157205922,2775830.8,nan,457078.4,19.53,-1,0.49969506174264444,0.9557041715496707,0.0,0.5734225029298023,7.0,1.0,0.5,O6,de-protonated,0,,C12 H12 O6,12,12,6,,,,,,,
313,251.060001,251.05960200642974,251.0594828754292,3668760.3,nan,461857.9,26.6,-1,0.47451304832879065,0.9599678698654461,0.0,0.5759807219192676,2.0,1.7777777777777777,0.6666666666666666,S1 O6,de-protonated,0,,C9 H16 O6 S1,9,16,6,1,,,,,,
314,251.093009,251.09260983841122,251.0924970814435,3566374.5,nan,460225.7,25.79,-1,0.44906546007686027,0.9640704525232063,0.0,0.5784422715139238,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,,,
315,251.096361,251.09596182134874,251.0958683848135,1397800.0,nan,546533.3,8.62,-1,0.37211498470556514,0.9751878887978724,0.0,0.5851127332787235,1.0,2.0,0.5,S1 O5,de-protonated,0,,C10 H20 O5 S1,10,20,5,1,,,,,,
316,251.129324,251.12892465355927,251.12888259082783,1996086.3,nan,507205.4,13.36,-1,0.1674945988068518,0.9949224929429149,0.0,0.596953495765749,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,,,,
318,252.979152,252.9787432374968,252.97873062959468,1761881.9,nan,477588.9,11.5,-1,0.04983779496340447,0.9995494182417644,0.0,0.5997296509450586,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,,
319,253.035866,253.0354569488091,253.03537612715292,2385522.5,nan,493274.9,16.43,-1,0.31940852469182973,0.9816585669242397,0.0,0.5889951401545438,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,,
321,253.083478,253.08306870645276,253.0829950258295,2296967.3,nan,490447.3,15.73,-1,0.2911322559076362,0.9847384303517072,0.0,0.5908430582110242,6.0,1.2727272727272727,0.45454545454545453,N2 O5,de-protonated,0,,C11 H14 O5 N2,11,14,5,,2,,,,,
322,253.108652,253.10824257831115,253.10814714592152,2653842.3,nan,448305.8,18.56,-1,0.37704195105596466,0.9745349851366318,0.0,0.5847209910819791,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,,,
323,253.144992,253.14458239333194,253.14453265530582,4202146.0,nan,443410.3,30.81,-1,0.19648074402055077,0.9930197072365324,0.0,0.5958118243419195,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,,
325,255.051525,255.0511056886276,255.05102619163094,3716066.5,nan,443726.6,26.96,-1,0.31169055790446804,0.9825265408369234,0.0,0.589515924502154,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,,
326,255.087947,255.087527503231,255.0874117010152,3500018.5,nan,437638.8,25.25,-1,0.453970719354188,0.9632958922855671,0.0,0.5779775353713402,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,,,
