Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
135,186.113549,186.11347596845673,186.1135668789711,1328317.6,nan,795691.2,9.03,-1,-0.4884679602465865,0.9576299696498306,0.0,0.5745779817898984,2.0,1.8888888888888888,0.3333333333333333,N1 O3,de-protonated,0,,C9 H17 O3 N1,9,17,3,,1,,,,
139,190.957534,190.95743533991518,190.95734028008383,1466970.0,nan,525599.1,10.13,-1,0.4978066368794499,0.9560308833988899,0.0,0.5736185300393339,4.0,1.0,0.8,S1 P1 O4,de-protonated,0,,C5 H5 O4 S1 P1,5,5,4,1,,,,1,
165,202.970356,202.97019378251196,202.9702912024164,3398028.3,nan,554968.3,26.29,-1,-0.47997125033471605,0.9590608356610426,0.0,0.5754365013966255,5.0,1.0,0.5,N4 S2 O2,de-protonated,0,,C4 H4 O2 S2 N4,4,4,2,2,4,,,,
244,233.155139,233.1548170809511,233.15470341616242,7984559.0,nan,470601.5,62.79,-1,0.4875080236667933,0.47889638777581295,0.859523230357577,0.6311471248085185,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,
258,238.963436,238.96308335043045,238.96308056511668,3775209.8,nan,481243.6,28.19,-1,0.011655833032807088,0.99997534896771,0.0,0.5999852093806259,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
259,239.020192,239.01983905014598,239.01972606267492,1738497.1,nan,522697.4,11.65,-1,0.4727119092508545,0.960265089934147,0.0,0.5761590539604882,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
260,239.056552,239.0561988577726,239.05611157205922,3077904.3,nan,497010.1,22.52,-1,0.36512646682545813,0.9760999835825671,0.0,0.5856599901495403,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
292,245.067148,245.066763056929,245.0666762561089,1468900.9,nan,503507.0,9.37,-1,0.35419266881020345,0.9774939448807561,0.0,0.5864963669284536,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,,
300,247.082783,247.0823873926133,247.0823263205869,1583167.0,nan,520695.0,10.22,-1,0.2471727836922798,0.9889757217924267,0.0,0.593385433075456,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,
305,248.114446,248.11404493429373,248.1139608021642,2407416.8,nan,493791.0,16.81,-1,0.33908664090376717,0.9793532006035987,0.0,0.5876119203621591,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,,
307,249.04094,249.040534032402,249.04046150758123,2152838.5,nan,462558.2,14.77,-1,0.29121701887711116,0.9847296104758538,0.0,0.5908377662855123,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,,
311,249.113747,249.11334064719495,249.11323252634983,2629030.0,nan,507655.5,18.58,-1,0.4340228899769262,0.9663970020718204,0.0,0.5798382012430923,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,,
312,249.150116,249.14970945477396,249.1496180357341,2947509.5,nan,424624.4,21.13,-1,0.36692426249049864,0.9758669181923314,0.0,0.5855201509153988,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,
313,250.072593,250.07218157413539,250.0720959891585,1191235.3,nan,532215.9,7.07,-1,0.34224121067282737,0.978971340071837,0.0,0.5873828040431022,7.0,1.0833333333333333,0.4166666666666667,N1 O5,de-protonated,0,,C12 H13 O5 N1,12,13,5,,1,,,,
315,250.145392,250.1449801889706,250.1448670079271,1515106.6,nan,456611.9,9.66,-1,0.4524619867537676,0.9635349568808902,0.0,0.5781209741285341,5.0,1.5,0.21428571428571427,N1 O3,de-protonated,0,,C14 H21 O3 N1,14,21,3,,1,,,,
318,251.020163,251.0197465607348,251.01972606267492,1455068.9,nan,539468.6,9.18,-1,0.08165915963607887,0.9987907922215279,0.0,0.5992744753329167,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,,
322,251.093013,251.09259617530026,251.0924970814435,4162812.5,nan,456214.7,30.63,-1,0.3946508076223373,0.9721350939702647,0.0,0.5832810563821588,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,,
326,252.979159,252.97873219608456,252.97873062959468,5003823.5,nan,422899.7,37.31,-1,0.006192180194217651,0.999993042719884,0.0,0.5999958256319303,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,
329,253.108666,253.1082385108893,253.10814714592152,3500136.3,nan,452821.0,25.36,-1,0.36097205405268884,0.9766343906462416,0.0,0.585980634387745,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,,
332,253.145039,253.14461131844712,253.14453265530582,13023864.0,nan,423031.2,101.05,-1,0.31074398672525033,0.4913157920613661,0.8676488643339467,0.6418490209703984,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,
334,255.05153,255.0510922315902,255.05102619163094,3369401.0,nan,428114.6,24.31,-1,0.2589284200756592,0.9879086624417733,0.0,0.5927451974650639,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,
336,255.087954,255.08751603887816,255.0874117010152,3961800.8,nan,432869.0,29.02,-1,0.4090278789322651,0.9700990922271819,0.0,0.5820594553363091,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,,
337,255.124312,255.12387384651538,255.1237972103995,3334616.8,nan,473065.8,24.03,-1,0.3003879556918346,0.9837606577517558,0.0,0.5902563946510535,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,,
338,255.233425,255.23298626922065,255.23295373855242,1865992.5,nan,447071.1,12.36,-1,0.1274548123386938,0.9970567550922034,0.0,0.598234053055322,1.0,2.0,0.125,O2,de-protonated,0,,C16 H32 O2,16,32,2,,,,,,
339,257.067204,257.0667555670681,257.0666762561089,3104558.0,nan,420316.2,22.2,-1,0.30852291077703253,0.9828768516300782,0.0,0.589726110978047,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,
341,257.139979,257.1395301820304,257.13944727487745,2575182.0,nan,442933.9,17.99,-1,0.32242098138743935,0.9813142339599903,0.0,0.5887885403759942,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,
342,257.176373,257.17592398947716,257.1758327842618,1323870.0,nan,409841.8,8.05,-1,0.354641469931342,0.9774375221724481,0.0,0.5864625133034688,2.0,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,,C14 H26 O4,14,26,4,,,,,,
343,258.171607,258.171152723896,258.1710817564548,1531156.8,nan,487691.2,9.61,-1,0.2748853230772159,0.9863829474919048,0.0,0.5918297684951429,2.0,1.9230769230769231,0.3076923076923077,N1 O4,de-protonated,0,,C13 H25 O4 N1,13,25,4,,1,,,,
351,261.077395,261.07692534996147,261.0768470169655,2787354.8,nan,435117.0,19.51,-1,0.30003808032871304,0.9837981571617024,0.0,0.5902788942970214,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,,
353,261.098509,261.09803923825154,261.0979763850649,1473572.1,nan,410993.0,9.15,-1,0.24072644115606223,0.9895402776193015,0.0,0.5937241665715809,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,,
354,261.113815,261.1133451572706,261.1132325263498,2665002.8,nan,446882.2,18.55,-1,0.4313489580992339,0.9668028409781938,0.0,0.5800817045869162,7.0,1.2,0.26666666666666666,O4,de-protonated,0,,C15 H18 O4,15,18,4,,,,,,
362,263.020244,263.01976407074164,263.0197260626749,1283706.4,nan,445132.1,7.65,-1,0.14450652539689393,0.9962181332163322,0.0,0.5977308799297993,9.0,0.6666666666666666,0.5833333333333334,O7,de-protonated,0,,C12 H8 O7,12,8,7,,,,,,
363,263.056681,263.0562008779609,263.0561115720592,3003786.8,nan,448358.5,21.21,-1,0.33949373459030124,0.9793041123079363,0.0,0.5875824673847618,8.0,0.9230769230769231,0.46153846153846156,O6,de-protonated,0,,C13 H12 O6,13,12,6,,,,,,
