Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
238,223.025269,223.02490745095832,223.02481144310323,1251679.9,nan,487477.0,7.97,-1,0.43048060200367966,0.9669341336470355,0.0,0.5801604801882213,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
250,228.160987,228.16060265688634,228.1605170724051,1632953.4,nan,477239.0,11.07,-1,0.37510644847228636,0.9747924428541712,0.0,0.5848754657125027,2.0,1.9166666666666667,0.25,N1 O3,de-protonated,0,,C12 H23 O3 N1,12,23,3,,1,,,
259,233.103472,233.10306572044848,233.1030617654932,1531915.8,nan,459699.2,10.15,-1,0.01696655224226432,0.9999477688385122,0.0,0.5999686613031073,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,
260,233.155203,233.1547964908486,233.15470341616242,11176992.0,nan,467895.7,89.63,-1,0.3991971203128568,0.9739948915982914,0.9942347058654908,0.9820908173051712,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,
262,234.158554,234.15814303763392,234.1580582512347,1914531.4,nan,437712.9,13.22,-1,0.3620904608054499,0.976491096117994,0.9942347058654908,0.9835885400169928,5.0,1.5714285714285714,0.14285714285714285,13C1 O2,de-protonated,1,260,C14 H22 O2 13C1,14,22,2,,,1,,
263,235.025273,235.0248581908387,235.02481144310323,1489140.1,nan,486373.3,9.73,-1,0.19890553333706618,0.9928469765403396,0.0,0.5957081859242037,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,
264,235.06172,235.06130502907448,235.0611969524875,1549314.4,nan,461603.5,10.22,-1,0.4597806374252795,0.9623684168347716,0.0,0.577421050100863,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,
268,237.041002,237.04057824434437,237.04046150758123,2356745.8,nan,507503.4,16.83,-1,0.49247610473026804,0.9569470269563072,0.0,0.5741682161737843,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,
276,238.963537,238.96310471147692,238.96308056511668,2012418.6,nan,387288.2,14.0,-1,0.10104640505586501,0.9981490558065587,0.0,0.5988894334839352,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,
277,239.020253,239.0198204597519,239.01972606267492,1906201.3,nan,529723.5,13.13,-1,0.3949342531155098,0.9720956173367089,0.0,0.5832573704020253,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
278,239.056652,239.05621929820072,239.05611157205922,2771239.8,nan,462057.9,20.22,-1,0.45063119610303765,0.9638240632769688,0.0,0.5782944379661813,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,
279,239.093038,239.09260513670722,239.0924970814435,5458230.0,nan,461495.1,42.22,-1,0.4519391659812928,0.9636176280112664,0.0,0.5781705768067598,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,
280,239.129423,239.12898997521813,239.12888259082783,17397060.0,nan,442575.9,140.0,-1,0.44906491069118326,0.9609212015165304,0.99089327919207,0.9729100325867461,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,
284,240.132792,240.13235452192353,240.13223742590012,2672853.3,nan,445300.8,19.28,-1,0.4876314178865117,0.9577718641962336,0.99089327919207,0.9710204301945682,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,280,C12 H20 O4 13C1,12,20,4,,,1,,
289,241.145074,241.14463202907,241.14453265530582,3776107.3,nan,487936.8,28.26,-1,0.4120921303589528,0.9696562981280054,0.0,0.5817937788768032,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,,
295,242.176706,242.17625945033456,242.1761671368831,11702795.0,nan,460674.2,92.75,-1,0.38118305592222324,0.9715748735248599,0.9599205368815463,0.9669131388675345,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,
302,243.160735,243.1602840828775,243.16018271978382,4853657.5,nan,453631.1,37.02,-1,0.41685728536246275,0.9689615600785283,0.0,0.5813769360471169,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,,
303,243.180074,243.1796229970444,243.17952197195538,2298273.5,nan,486411.6,16.23,-1,0.415434195238898,0.9691698244111194,0.9599205368815463,0.9654701093992902,2.0,2.0833333333333335,0.25,13C1 N1 O3,de-protonated,1,295,C12 H25 O3 N1 13C1,12,25,3,,1,1,,
