Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
38,126.067153,126.06732437152634,126.0672853907797,1087579.0,nan,504039.7,7.25,-1,0.3092058857048519,0.9828016133394175,0.0,0.5896809680036504,3.0,1.8,0.2,N3 O1,de-protonated,0,,C5 H9 O1 N3,5,9,1,,3,,,,,
218,225.004473,225.00416150362574,225.0040759981969,1183635.4,nan,413897.4,7.26,-1,0.3800172439672179,0.9741367660405761,0.0,0.5844820596243456,7.0,0.6666666666666666,0.7777777777777778,O7,de-protonated,0,,C9 H6 O7,9,6,7,,,,,,,
225,227.038327,227.0380055773127,227.0379733847747,1402946.0,nan,485223.2,9.05,-1,0.1417936283299105,0.9963585418364567,0.0,0.597815125101874,10.0,0.75,0.08333333333333333,N2 P1 O1,de-protonated,0,,C12 H9 O1 N2 P1,12,9,1,,2,,,1,,
226,227.056514,227.05619248855024,227.05611157205922,2708937.5,nan,504532.2,19.75,-1,0.35637222206846214,0.9772192958218279,0.0,0.5863315774930967,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,,,
233,229.108593,229.1082614732893,229.10814714592152,8603402.0,nan,474649.5,67.61,-1,0.49901048568906176,0.9558227384357169,0.0,0.5734936430614301,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,,,
235,229.144956,229.1446242958181,229.14453265530582,11948825.0,nan,464193.3,94.85,-1,0.3999244983273225,0.9643325777278767,0.9758451105141528,0.9689375908423872,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,,
236,229.18128,229.1809481185372,229.1809181646901,1531176.1,nan,464765.7,10.03,-1,0.1306995684627641,0.9969052238216478,0.0,0.5981431342929887,1.0,2.0,0.23076923076923078,O3,de-protonated,0,,C13 H26 O3,13,26,3,,,,,,,
240,230.148337,230.1480003987734,230.1478874903781,1941684.5,nan,414881.8,13.37,-1,0.4905906220815232,0.9572689264526095,0.9758451105141528,0.9646994000772269,2.0,2.0,0.36363636363636365,13C1 O4,de-protonated,1,235,C11 H22 O4 13C1,11,22,4,,,1,,,,
246,232.04422,232.04387414583383,232.0437732403794,4268484.0,nan,473615.1,32.3,-1,0.4348552560057634,0.9662701918892274,0.0,0.5797621151335364,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,,,,
247,232.094308,232.09396190137718,232.0938940625005,1990360.9,nan,515863.8,13.76,-1,0.2922906565397113,0.9846176794580551,0.0,0.590770607674833,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,,,,
249,233.103481,233.10312997606437,233.1030617654932,1977725.5,nan,510367.8,13.65,-1,0.2926197993323657,0.9845832850684146,0.0,0.5907499710410488,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,,,
250,233.155124,233.15477272401844,233.15470341616242,4540307.0,nan,490936.1,34.51,-1,0.29726123903023416,0.9840942775192181,0.0,0.5904565665115308,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,,
