Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
240,230.111888,230.11161505278807,230.11150198099378,1983168.5,nan,559647.8,13.51,-1,0.49137828102952985,0.9571345901901293,0.9755593405928336,0.964504490351211,3.0,1.8,0.5,13C1 O5,de-protonated,1,235,C10 H18 O5 13C1,10,18,5,,,1,
242,231.030213,231.02993651949487,231.02989682353152,1464142.5,nan,507385.4,9.33,-1,0.17182175942484684,0.9946574641611072,0.0,0.5967944784966643,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,
243,231.033607,231.0333305064363,231.0332681269015,1794639.9,nan,543118.4,11.99,-1,0.27000239100630485,0.9868592599260089,0.0,0.5921155559556053,4.0,1.3333333333333333,0.5555555555555556,S1 O5,de-protonated,0,,C9 H12 O5 S1,9,12,5,1,,,
244,231.051382,231.05110543804625,231.0510261916309,2616919.8,nan,517838.2,18.6,-1,0.34298231280504565,0.9788811384961671,0.0,0.5873286830977003,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,
246,231.087773,231.0874962980304,231.0874117010152,13207143.0,nan,460737.9,103.71,-1,0.36608231736155855,0.9829371279102067,0.9958116482815705,0.9880869360587523,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,
247,231.124166,231.12388915800685,231.12379721039952,7122551.5,nan,468562.3,54.81,-1,0.3978283865203373,0.9716910096424748,0.0,0.5830146057854848,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,
248,232.044056,232.04377561869225,232.0437732403794,3863048.3,nan,425464.7,28.61,-1,0.010249414623171188,0.9999809389064223,0.0,0.5999885633438533,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,
249,232.091102,232.09082143768083,232.0907665360875,1507356.8,nan,474914.6,9.68,-1,0.23655225130069016,0.9898980526668834,0.9958116482815705,0.9922634909127581,3.0,1.7777777777777777,0.6666666666666666,13C1 O6,de-protonated,1,246,C9 H16 O6 13C1,9,16,6,,,1,
252,233.009466,233.00918190423758,233.00916137862518,1357103.1,nan,456019.7,8.47,-1,0.08808929347510305,0.9985929990973218,0.0,0.599155799458393,9.0,0.5454545454545454,0.5454545454545454,O6,de-protonated,0,,C11 H6 O6,11,6,6,,,,
253,233.045905,233.045620764037,233.0455468880095,2267839.3,nan,505391.0,15.79,-1,0.3170025279880815,0.9819313436821442,0.0,0.5891588062092865,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,
255,233.06695,233.0666656830655,233.0666762561089,2015432.5,nan,420714.8,13.76,-1,-0.04536488685163044,0.9996266532213738,0.0,0.5997759919328243,3.0,1.5555555555555556,0.7777777777777778,O7,de-protonated,0,,C9 H14 O7,9,14,7,,,,
256,233.082286,233.08200162405964,233.0819323973938,1886159.3,nan,422763.0,12.72,-1,0.2970057143299449,0.9841213926051738,0.0,0.5904728355631043,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,
257,233.103414,233.10312954276876,233.1030617654932,2430936.5,nan,453595.2,17.1,-1,0.29076098371808423,0.9847770331651884,0.0,0.590866219899113,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,
258,233.118674,233.11838948405529,233.11831790677812,1279711.3,nan,573515.6,7.85,-1,0.3070426975072259,0.9830393643943824,0.0,0.5898236186366295,6.0,1.2857142857142858,0.21428571428571427,O3,de-protonated,0,,C14 H18 O3,14,18,3,,,,
259,233.155035,233.15475034415485,233.15470341616242,12966383.0,nan,465814.6,101.77,-1,0.20127405427086123,0.9886936856732464,0.9930843530049394,0.9904499526059236,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,
261,234.158415,234.15812648360904,234.1580582512347,1998761.5,nan,496865.2,13.52,-1,0.2913945171972143,0.984711133109161,0.9930843530049394,0.9880604210674724,5.0,1.5714285714285714,0.14285714285714285,13C1 O2,de-protonated,1,259,C14 H22 O2 13C1,14,22,2,,,1,
262,235.025184,235.02489214867967,235.02481144310323,3629865.5,nan,463342.7,26.53,-1,0.3433917293300343,0.9788312271900519,0.0,0.5872987363140311,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,
263,235.043717,235.04342507737317,235.0434388877581,1216049.8,nan,514674.1,7.27,-1,-0.05875673447190907,0.9993737710932181,0.0,0.5996242626559308,7.0,1.0,0.25,S1 O3,de-protonated,0,,C12 H12 O3 S1,12,12,3,1,,,
264,235.061574,235.06128200866766,235.0611969524875,4528441.5,nan,507904.6,33.69,-1,0.3618469626502812,0.9765223299855506,0.0,0.5859133979913304,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,
266,235.097981,235.09768886859024,235.0975824618718,2544969.8,nan,527582.6,17.87,-1,0.4526066041000852,0.9635120736138765,0.0,0.5781072441683258,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,
267,235.134359,235.13406672862436,235.1339679712561,1203290.0,nan,530628.5,7.17,-1,0.42000468542024044,0.9684985799171327,0.0,0.5810991479502796,5.0,1.4285714285714286,0.21428571428571427,O3,de-protonated,0,,C14 H20 O3,14,20,3,,,,
268,236.056807,236.05651117946775,236.0564459246805,1615348.8,nan,471584.5,10.45,-1,0.27643721817984407,0.986229826834557,0.0,0.5917378961007341,7.0,1.0,0.45454545454545453,N1 O5,de-protonated,0,,C11 H11 O5 N1,11,11,5,,1,,
270,237.040847,237.0405473933334,237.04046150758123,6028461.0,nan,463030.0,45.65,-1,0.36232528252175766,0.9764609562357323,0.0,0.5858765737414393,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,
274,237.077232,237.07693225334063,237.0768470169655,7801021.0,nan,474406.8,59.79,-1,0.35953057500257135,0.9768184554145207,0.0,0.5860910732487125,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,
276,237.113619,237.11331911334014,237.11323252634983,2749645.5,nan,481825.2,19.5,-1,0.36517148108548475,0.9760941612496552,0.0,0.5856564967497931,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,
279,238.036093,238.03578956408347,238.03571047977422,1825132.3,nan,555642.7,12.12,-1,0.3322371634468499,0.9801706555954769,0.0,0.5881023933572861,7.0,0.9,0.6,N1 O6,de-protonated,0,,C10 H9 O6 N1,10,9,6,,1,,
280,238.072441,238.07213742423306,238.0720959891585,2140796.5,nan,469634.8,14.64,-1,0.17404422972031197,0.9945187435764113,0.0,0.5967112461458468,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,
282,239.020055,239.01974777824924,239.01972606267492,3831336.5,nan,488125.9,28.12,-1,0.09085264500041736,0.9985034067046623,0.0,0.5991020440227973,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,
283,239.035341,239.03503371943572,239.03498220395983,1907503.4,nan,547462.5,12.77,-1,0.21551437958443886,0.9916077661251627,0.0,0.5949646596750976,11.0,0.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H8 O4,14,8,4,,,,
285,239.056455,239.05614763819872,239.05611157205922,9233465.0,nan,454007.0,71.21,-1,0.15086892890340745,0.9956267676507552,0.9612324318744496,0.981869033340233,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,
286,239.067722,239.0674145948485,239.0673449613515,2168638.0,nan,497064.4,14.86,-1,0.29127146998217224,0.984723943340036,0.0,0.5908343660040216,6.0,1.2,0.5,N2 O5,de-protonated,0,,C10 H12 O5 N2,10,12,5,,2,,
289,239.092852,239.09254449815978,239.0924970814435,11308105.0,nan,456816.6,87.76,-1,0.1983195493951061,0.9908626447982907,0.9730388548210738,0.9837331288074039,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,
291,239.129245,239.1289373581362,239.12888259082783,17253466.0,nan,457822.5,135.18,-1,0.2290284125313541,0.987597915462141,0.9923730551667521,0.9895079713439854,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,
293,240.051751,240.05143980875644,240.05136054425222,1613564.4,nan,532834.3,10.34,-1,0.3301981044504553,0.980410915878413,0.0,0.5882465495270478,6.0,1.1,0.6,N1 O6,de-protonated,0,,C10 H11 O6 N1,10,11,6,,1,,
294,240.059816,240.05950477772603,240.05946640713148,1575936.0,nan,521065.7,10.05,-1,0.15983787320132817,0.9953750506923,0.9612324318744496,0.9817180031651599,6.0,1.2,0.6,13C1 O6,de-protonated,1,285,C10 H12 O6 13C1,10,12,6,,,1,
296,240.096223,240.0959116376486,240.09585191651578,1880592.6,nan,463422.0,12.46,-1,0.24873871144236906,0.9888363789205338,0.9730388548210738,0.9825173692807498,5.0,1.4545454545454546,0.45454545454545453,13C1 O5,de-protonated,1,289,C11 H16 O5 13C1,11,16,5,,,1,
297,240.132619,240.13230749761348,240.13223742590012,2273825.3,nan,434974.4,15.57,-1,0.2918046911066559,0.9846683927459087,0.9923730551667521,0.9877502577142461,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,291,C12 H20 O4 13C1,12,20,4,,,1,
298,241.035758,241.03544302274904,241.03537612715292,4856764.5,nan,457100.7,36.01,-1,0.27753434867164983,0.9861210706972902,0.0,0.591672642418374,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,
299,241.053898,241.05358295295466,241.05362344925268,1213892.9,nan,487184.9,7.18,-1,-0.167997051641345,0.9948920621371118,0.0,0.596935237282267,10.0,0.8461538461538461,0.07692307692307693,N2 P1 O1,de-protonated,0,,C13 H11 O1 N2 P1,13,11,1,,2,,1
301,241.072168,241.0718528826601,241.07176163653722,13690829.0,nan,456855.4,105.93,-1,0.3785019127022048,0.9695788176402549,0.9989234917627772,0.9813166872892638,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,
302,241.108539,241.10822374272118,241.10814714592152,10088414.0,nan,441209.6,77.41,-1,0.3176864845308966,0.4909270015589693,0.8843699161556753,0.6483041673976517,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,
305,241.144931,241.14461560270146,241.14453265530582,3747310.5,nan,431997.8,27.23,-1,0.34397377675007,0.9787601726252904,0.0,0.5872561035751742,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,
308,242.067422,242.06710305337938,242.06701060873021,4175252.5,nan,465562.3,30.61,-1,0.38189693398118585,0.9738836558534283,0.0,0.584330193512057,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,
309,242.075543,242.0752240221335,242.07511647160948,1622424.1,nan,471311.2,10.41,-1,0.4442857473445372,0.9648176835166592,0.9989234917627772,0.9784600068151064,5.0,1.4,0.6,13C1 O6,de-protonated,1,301,C10 H14 O6 13C1,10,14,6,,,1,
312,242.176538,242.1762186335511,242.1761671368831,3806150.5,nan,460080.9,27.69,-1,0.2126413536137578,0.9918291181665602,0.0,0.595097470899936,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,
313,243.051436,243.05111326734504,243.0510261916309,5447512.5,nan,445615.7,40.68,-1,0.3582610429531364,0.9769799826057829,0.0,0.5861879895634697,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,
315,243.087831,243.08750812731378,243.0874117010152,12632937.0,nan,459345.8,97.55,-1,0.3966733525781457,0.9840930059688401,0.9930927205290206,0.9876928917929123,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,
317,243.12418,243.12385698745953,243.12379721039952,10218362.0,nan,459046.2,78.44,-1,0.24587087196920823,0.9853502183963467,0.9845145967382909,0.9850159697331244,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,
320,243.160534,243.16021084758603,243.16018271978382,16579467.0,nan,432253.8,128.78,-1,0.11567602020796039,0.9878027759835442,0.9931221327126826,0.9899305186751995,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,
321,244.091128,244.09080126708733,244.09076653608747,1624375.6,nan,486314.4,10.41,-1,0.14228723335287297,0.9963331913966258,0.9930927205290206,0.9950370030495838,4.0,1.6,0.6,13C1 O6,de-protonated,1,315,C10 H16 O6 13C1,10,16,6,,,1,
322,244.127557,244.12723012692527,244.1271520454718,1541960.4,nan,469937.4,9.76,-1,0.31983928380033294,0.9816095205218286,0.9845145967382909,0.9827715510084135,3.0,1.8181818181818181,0.45454545454545453,13C1 O5,de-protonated,1,317,C11 H20 O5 13C1,11,20,5,,,1,
324,244.16395,244.1636229869017,244.1635375548561,2200921.3,nan,481709.5,14.98,-1,0.3498968209407503,0.9780305611543002,0.9931221327126826,0.9840671897776532,2.0,2.0,0.3333333333333333,13C1 O4,de-protonated,1,320,C12 H24 O4 13C1,12,24,4,,,1,
327,245.045906,245.04557559353972,245.0455468880095,2444529.3,nan,498024.6,16.9,-1,0.11714365176981047,0.9975131432437695,0.0,0.5985078859462617,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,
328,245.049296,245.04896558049654,245.0489181913795,4169459.0,nan,477398.1,30.55,-1,0.19338635482540473,0.9932371028377747,0.0,0.5959422617026647,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,
329,245.067031,245.0667005122604,245.0666762561089,5441275.0,nan,456316.4,40.62,-1,0.09897776342220006,0.9982239991849242,0.0,0.5989343995109545,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,
330,245.103442,245.1031113721676,245.1030617654932,18704140.0,nan,439720.2,144.41,-1,0.202391084132481,0.9962259693041073,0.9911174250145388,0.99418255158828,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,
331,245.139833,245.13950223215173,245.1394472748775,6714141.0,nan,447636.3,50.28,-1,0.22418780341896655,0.990921815774569,0.0,0.5945530894647414,2.0,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H22 O5,12,22,5,,,,
332,246.106758,246.10642351186803,246.1064166005655,2452190.0,nan,431559.3,16.82,-1,0.028082577570234524,0.9998569141492484,0.9911174250145388,0.9963611184953646,3.0,1.8,0.6,13C1 O6,de-protonated,1,330,C10 H18 O6 13C1,10,18,6,,,1,
333,246.109931,246.10959649965977,246.1095441269785,1253087.4,nan,520343.8,7.41,-1,0.21280231716784517,0.9918167939987241,0.0,0.5950900763992345,3.0,1.8888888888888888,0.5555555555555556,N3 O5,de-protonated,0,,C9 H17 O5 N3,9,17,5,,3,,
334,247.025189,247.024850978167,247.02481144310323,3475593.8,nan,495454.2,24.85,-1,0.16004491019438513,0.9953630894362452,0.0,0.5972178536617471,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,
336,247.06152,247.06118183838197,247.0611969524875,3976346.8,nan,435405.8,28.78,-1,-0.061175553762907973,0.9993211681688393,0.0,0.5995927009013036,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,
338,247.082684,247.0823457569526,247.0823263205869,4953764.5,nan,461219.1,36.46,-1,0.07866352075393694,0.9988778347915388,0.0,0.5993267008749232,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,
339,247.097979,247.09764069810447,247.0975824618718,2100907.8,nan,460429.4,14.06,-1,0.2356811105996474,0.9899719460375932,0.0,0.5939831676225559,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,
341,247.119085,247.11874661689828,247.1187118299712,4824757.5,nan,455429.6,35.44,-1,0.14077010525197498,0.9964108289817778,0.0,0.5978464973890667,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,
342,247.170788,247.17044941796883,247.17035348064042,1328333.6,nan,529886.2,7.99,-1,0.3881425383724859,0.9730341646524513,0.0,0.5838204987914708,5.0,1.5,0.125,O2,de-protonated,0,,C16 H24 O2,16,24,2,,,,
343,248.020454,248.02011214884396,248.02006041529623,1351130.8,nan,402673.2,8.17,-1,0.20858614278555254,0.9921365778236327,0.0,0.5952819466941797,9.0,0.6363636363636364,0.5454545454545454,N1 O6,de-protonated,0,,C11 H7 O6 N1,11,7,6,,1,,
344,248.056901,248.05655900861265,248.0564459246805,1541483.9,nan,447326.9,9.66,-1,0.45587983705682494,0.9629923299622756,0.0,0.5777953979773653,8.0,0.9166666666666666,0.4166666666666667,N1 O5,de-protonated,0,,C12 H11 O5 N1,12,11,5,,1,,
345,249.004484,249.00413836274808,249.0040759981969,1473320.0,nan,491570.7,9.13,-1,0.25045594508317537,0.988682583358325,0.0,0.593209550014995,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,
346,249.040847,249.04050122283996,249.04046150758123,6899257.0,nan,446259.3,51.72,-1,0.1594731173255414,0.9953960866036423,0.0,0.5972376519621854,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,
349,249.077247,249.07690108278945,249.0768470169655,5990986.0,nan,451862.2,44.59,-1,0.21706483197197934,0.9914870983235017,0.0,0.594892258994101,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,
352,249.113643,249.11329694275435,249.11323252634983,4073563.3,nan,447055.8,29.54,-1,0.2585828294203483,0.9879407221417743,0.0,0.5927644332850646,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,
354,249.150006,249.1496598028462,249.1496180357341,3463276.3,nan,432276.9,24.75,-1,0.16763867600334126,0.9949137762052727,0.0,0.5969482657231636,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,
355,250.072485,250.0721352535703,250.0720959891585,1724958.1,nan,514495.0,11.1,-1,0.157012367395414,0.9955367566791656,0.0,0.5973220540074994,7.0,1.0833333333333333,0.4166666666666667,N1 O5,de-protonated,0,,C12 H13 O5 N1,12,13,5,,1,,
356,250.145289,250.14493897345392,250.1448670079271,1457728.4,nan,503454.0,9.0,-1,0.2876953969714275,0.9850939503851974,0.0,0.5910563702311185,5.0,1.5,0.21428571428571427,N1 O3,de-protonated,0,,C14 H21 O3 N1,14,21,3,,1,,
359,251.020139,251.0197856074326,251.01972606267492,4955101.0,nan,404497.2,36.45,-1,0.23721146783818778,0.9898419579596255,0.0,0.5939051747757753,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,
363,251.056562,251.0562084672936,251.05611157205922,8288750.0,nan,458413.7,62.09,-1,0.38595051031238886,0.48666689827790777,0.8843699161556753,0.6457481054290148,7.0,1.0,0.5,O6,de-protonated,0,,C12 H12 O6,12,12,6,,,,
364,251.059891,251.05953745448514,251.0594828754292,1912815.6,nan,414176.0,12.46,-1,0.2173949189335637,0.9914612987121323,0.0,0.5948767792272793,2.0,1.7777777777777777,0.6666666666666666,S1 O6,de-protonated,0,,C9 H16 O6 S1,9,16,6,1,,,
368,251.092883,251.09252932754706,251.0924970814435,8536575.0,nan,431778.0,64.02,-1,0.12842320631966084,0.4985059635645461,0.8759295984134849,0.6494754175041216,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,
370,251.113953,251.11359924647937,251.11362644954292,1591817.3,nan,486198.5,9.96,-1,-0.1083296989394036,0.9978729064129419,0.0,0.5987237438477652,1.0,2.0,0.7,O7,de-protonated,0,,C10 H20 O7,10,20,7,,,,
372,251.129295,251.1289411874504,251.12888259082783,4113936.5,nan,401474.9,29.6,-1,0.23333286866637207,0.990169801815723,0.0,0.5941018810894337,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,
375,252.051742,252.0513846382976,252.05136054425222,2052548.5,nan,515701.1,13.55,-1,0.09559180848841806,0.9983433331002095,0.0,0.5990059998601257,7.0,1.0,0.5454545454545454,N1 O6,de-protonated,0,,C11 H11 O6 N1,11,11,6,,1,,
377,252.088154,252.08779649820096,252.0877460536365,2314453.8,nan,401571.0,15.59,-1,0.20010716607538348,0.992760603993667,0.0,0.5956563623962001,6.0,1.25,0.4166666666666667,N1 O5,de-protonated,0,,C12 H15 O5 N1,12,15,5,,1,,
378,252.109273,252.10891541694474,252.10887542173592,1315807.8,nan,446164.5,7.81,-1,0.15864260532725802,0.9954438055902768,0.0,0.5972662833541661,1.0,2.111111111111111,0.7777777777777778,N1 O7,de-protonated,0,,C9 H19 O7 N1,9,19,7,,1,,
379,252.979025,252.97866407053817,252.97873062959468,3352955.8,nan,463322.3,23.67,-1,-0.26310139330952437,0.98751824815821,0.0,0.592510948894926,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,
380,253.035762,253.03540085224023,253.03537612715292,5599639.0,nan,429902.1,41.15,-1,0.09771395483456852,0.9982690247327818,0.0,0.598961414839669,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,
