Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
90,164.071629,164.07165294257973,164.0717020659654,1180405.8,nan,615394.1,8.0,-1,-0.29940193866852727,0.9838662300893801,0.0,0.590319738053628,5.0,1.2222222222222223,0.2222222222222222,N1 O2,de-protonated,0,,C9 H11 O2 N1,9,11,2,,1,,,,
133,195.033364,195.03324789087497,195.0332681269015,1182404.3,nan,551923.2,7.63,-1,-0.10375679351254143,0.9980485258183931,0.0,0.5988291154910358,1.0,2.0,0.8333333333333334,S1 O5,de-protonated,0,,C6 H12 O5 S1,6,12,5,1,,,,,
198,220.147358,220.14712829072715,220.1471894834994,2098702.3,nan,598563.4,14.9,-1,-0.27796299554774917,0.9860784661127167,0.0,0.59164707966763,0.0,2.4,0.2,N1 P1 O2,de-protonated,0,,C10 H24 O2 N1 P1,10,24,2,,1,,,1,
242,237.113635,237.11332854580257,237.11323252634983,1180760.6,nan,519192.1,7.12,-1,0.40495189457710734,0.9706832723536056,0.0,0.5824099634121633,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,,
243,238.963381,238.9630661786978,238.96308056511668,4351696.0,nan,461257.1,32.83,-1,-0.06020352118339025,0.9993425619824927,0.0,0.5996055371894956,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
244,239.020145,239.01982992193265,239.01972606267492,2259431.5,nan,493378.2,15.86,-1,0.4345217001347024,0.9663210359875859,0.0,0.5797926215925515,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
245,239.056541,239.0562257572997,239.05611157205922,3149558.5,nan,490267.4,23.08,-1,0.47765037139704314,0.9594476779888776,0.0,0.5756686067933265,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
252,241.035798,241.0354738043674,241.03537612715292,2340394.3,nan,486086.1,16.4,-1,0.40524016039998356,0.9706421381297962,0.0,0.5823852828778777,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,,
259,242.067459,242.0671301377723,242.06701060873021,1895640.5,nan,404641.6,12.81,-1,0.4937849307942897,0.9567229151805543,0.0,0.5740337491083326,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,,,
263,243.051424,243.05109068692428,243.0510261916309,1670772.5,nan,526402.7,11.0,-1,0.26535700911524285,0.9873046842158212,0.0,0.5923828105294927,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,,,
