Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
151,220.147403,220.14718144790734,220.1471894834994,1720438.9,nan,544303.9,11.75,-1,-0.03650099771452355,0.9997582809907479,0.0,0.5998549685944488,0.0,2.4,0.2,N1 P1 O2,de-protonated,0,,C10 H24 O2 N1 P1,10,24,2,,1,,,1,,
191,237.113643,237.1133251550971,237.11323252634983,1214349.9,nan,397987.1,7.37,-1,0.39065195257592855,0.9726891797098178,0.0,0.5836135078258907,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,,,
193,238.963403,238.96307465668443,238.96308056511668,1959339.1,nan,474446.8,13.4,-1,-0.024725293309980138,0.9998890792888124,0.0,0.5999334475732875,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,,
209,241.144987,241.14464627498677,241.14453265530582,1571167.9,nan,568409.4,10.18,-1,0.471168388909256,0.9605189717826795,0.0,0.5763113830696077,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,,,,
212,242.067472,242.06712603937342,242.06701060873021,1633523.8,nan,485287.6,10.68,-1,0.4768540864587531,0.9595800059234751,0.0,0.5757480035540851,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,,,,
215,242.176628,242.17628141985261,242.1761671368831,2426915.8,nan,483562.3,17.06,-1,0.47190014967562105,0.960398705202243,0.0,0.5762392231213458,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,,,
227,247.061672,247.0612976945219,247.0611969524875,1681303.1,nan,511496.6,10.96,-1,0.40776146004994196,0.9702811872692122,0.0,0.5821687123615273,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,,
254,252.979183,252.97877510936905,252.97873062959468,3335938.3,nan,419326.0,23.97,-1,0.17582416617888016,0.9944063732927914,0.0,0.5966438239756748,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,,
255,253.035897,253.0354887874857,253.03537612715292,3147036.3,nan,435041.8,22.47,-1,0.4452355022413205,0.9646697952682961,0.0,0.5788018771609776,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,,
261,253.145043,253.14463416802167,253.14453265530582,6980430.0,nan,418779.6,52.85,-1,0.40100694563344463,0.9833812683139375,0.9860579837490075,0.9844519544879655,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,,
264,254.148342,254.1479274737441,254.1478874903781,1196182.4,nan,449417.0,7.01,-1,0.15732322772658291,0.9955191058079615,0.9860579837490075,0.9917346569843799,4.0,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,261,C13 H22 O4 13C1,13,22,4,,,1,,,,
267,255.051558,255.05113834749295,255.05102619163094,4263090.5,nan,401546.7,31.31,-1,0.43973891690392203,0.9655216153519135,0.0,0.579312969211148,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,,
268,255.087942,255.0875221409936,255.0874117010152,3728067.0,nan,399150.4,27.07,-1,0.43294954325304885,0.966560191263636,0.0,0.5799361147581816,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,,,
274,257.067226,257.0667949074605,257.0666762561089,3884620.5,nan,430798.0,28.3,-1,0.46155866385008754,0.9620824020690973,0.0,0.5772494412414584,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,,
277,257.140006,257.13957449439374,257.13944727487745,1811310.0,nan,456901.4,11.87,-1,0.4947491240070936,0.956557468462838,0.0,0.5739344810777027,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,,
289,261.040989,261.0405353541543,261.0404615075812,2848624.8,nan,431892.7,19.92,-1,0.28289320624687325,0.9855838441863493,0.0,0.5913503065118095,9.0,0.7692307692307693,0.46153846153846156,O6,de-protonated,0,,C13 H10 O6,13,10,6,,,,,,,
291,261.077419,261.0769651473939,261.0768470169655,2798465.5,nan,399937.9,19.53,-1,0.45247378216156875,0.963533090709195,0.0,0.5781198544255169,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,,,
292,261.098527,261.09807302759424,261.0979763850649,1897867.4,nan,493935.2,12.45,-1,0.3701389443179327,0.9754474550586876,0.0,0.5852684730352126,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,,,
298,263.056663,263.05619791408776,263.0561115720592,2780948.3,nan,423493.8,19.38,-1,0.3282266587567225,0.9806418584972787,0.0,0.5883851150983672,8.0,0.9230769230769231,0.46153846153846156,O6,de-protonated,0,,C13 H12 O6,13,12,6,,,,,,,
300,263.093082,263.09261670738977,263.09249708144347,5073189.0,nan,432244.5,37.4,-1,0.4546915918327678,0.9631814072592114,0.0,0.5779088443555268,7.0,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,,C14 H16 O5,14,16,5,,,,,,,
306,265.035979,265.03550268037304,265.0353761271529,3355305.0,nan,440037.2,23.69,-1,0.4774955780492471,0.9594734176592654,0.0,0.5756840505955593,8.0,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,,C12 H10 O7,12,10,7,,,,,,,
308,265.075733,265.0752564547471,265.0751329399072,1714875.4,nan,360392.9,10.9,-1,0.4659616258355032,0.9613697565546445,0.0,0.5768218539327867,2.0,1.8,0.6,S1 O6,de-protonated,0,,C10 H18 O6 S1,10,18,6,1,,,,,,
313,265.148507,265.1480300417143,265.1479039586758,19002590.0,nan,403790.7,145.69,-1,0.47551965018483644,0.9639361015401332,0.9833323872016394,0.9716946158047357,0.0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,,C12 H26 O4 S1,12,26,4,1,,,,,,
314,266.151854,266.15137134716434,266.15125879374807,2087086.5,nan,436675.2,13.8,-1,0.42289266931364994,0.9680708926068327,0.9833323872016394,0.9741754904447554,0.0,2.3636363636363638,0.36363636363636365,13C1 S1 O4,de-protonated,1,313,C11 H26 O4 S1 13C1,11,26,4,1,,1,,,,
316,266.994815,266.9943275628937,266.9943806940727,3380277.8,nan,429716.0,23.88,-1,-0.19899736773690377,0.992840393641159,0.0,0.5957042361846954,12.0,0.5333333333333333,0.06666666666666667,S2 O1,de-protonated,0,,C15 H8 O1 S2,15,8,1,2,,,,,,
320,267.124393,267.12390482746673,267.12379721039946,6006898.0,nan,403575.6,44.36,-1,0.40287338079070206,0.9709790517236705,0.0,0.5825874310342023,5.0,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,,C14 H20 O5,14,20,5,,,,,,,
324,269.067251,269.0667518006714,269.0666762561089,6638584.5,nan,391614.1,49.28,-1,0.28076521233683865,0.985798370733944,0.0,0.5914790224403664,6.0,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H14 O7,12,14,7,,,,,,,
328,269.140081,269.1395813873208,269.13944727487745,5711898.0,nan,406362.6,42.05,-1,0.4983009539915639,0.9559454715261928,0.0,0.5735672829157157,4.0,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,,C14 H22 O5,14,22,5,,,,,,,
330,270.208108,270.2076023256759,270.20746726583906,7610890.5,nan,389764.8,56.85,-1,0.4998375441544825,0.47783973768083987,0.859523230357577,0.6305131347515347,2.0,1.9333333333333333,0.2,N1 O3,de-protonated,0,,C15 H29 O3 N1,15,29,3,,1,,,,,
332,271.046567,271.0460565669566,271.04594081120257,3410320.5,nan,394189.0,23.89,-1,0.427070605469593,0.9674473257250367,0.0,0.5804683954350219,6.0,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,,C11 H12 O8,11,12,8,,,,,,,
333,271.06183,271.06131948033067,271.0611969524875,1247127.5,nan,497505.9,7.17,-1,0.4520301856793176,0.9636032418667329,0.0,0.5781619451200397,10.0,0.8,0.3333333333333333,O5,de-protonated,0,,C15 H12 O5,15,12,5,,,,,,,
334,271.082946,271.08243536048565,271.0823263205869,8069025.5,nan,389543.1,59.9,-1,0.40223905492394546,0.9710690331281117,0.0,0.582641419876867,5.0,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,,C12 H16 O7,12,16,7,,,,,,,
337,271.155683,271.15517194766295,271.15509733935545,1494467.1,nan,491649.5,9.08,-1,0.27514993534008086,0.98635689830658,0.0,0.591814138983948,3.0,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,,C14 H24 O5,14,24,5,,,,,,,
342,273.062214,273.0616921270434,273.06159087568057,3779897.5,nan,354120.3,26.74,-1,0.3708004574954249,0.9753607070355679,0.0,0.5852164242213407,5.0,1.2727272727272727,0.7272727272727273,O8,de-protonated,0,,C11 H14 O8,11,14,8,,,,,,,
345,273.098633,273.0981109203454,273.0979763850649,6164298.5,nan,406414.7,45.17,-1,0.4926264276121222,0.9569213145679097,0.0,0.5741527887407458,4.0,1.5,0.5833333333333334,O7,de-protonated,0,,C12 H18 O7,12,18,7,,,,,,,
346,273.113867,273.113344833884,273.1132325263498,1388881.5,nan,458569.4,8.26,-1,0.4112123501686658,0.9697837466631747,0.0,0.5818702479979048,8.0,1.125,0.25,O4,de-protonated,0,,C16 H18 O4,16,18,4,,,,,,,
348,273.134957,273.13443471418657,273.13436189444917,7079771.5,nan,397308.3,52.25,-1,0.26660774899317796,0.9871854972759782,0.0,0.5923112983655868,3.0,1.6923076923076923,0.46153846153846156,O6,de-protonated,0,,C13 H22 O6,13,22,6,,,,,,,
349,273.171399,273.17087650735806,273.17074740383345,1314668.3,nan,453976.6,7.69,-1,0.47261108973422405,0.9602816962601342,0.0,0.5761690177560804,2.0,1.8571428571428572,0.35714285714285715,O5,de-protonated,0,,C14 H26 O5,14,26,5,,,,,,,
350,274.057493,274.05696547828376,274.05683984787356,1369864.3,nan,389269.7,8.11,-1,0.4584100519640022,0.962588194614127,0.0,0.5775529167684762,5.0,1.3,0.8,N1 O8,de-protonated,0,,C10 H13 O8 N1,10,13,8,,1,,,,,
356,275.020369,275.0198360134291,275.0197260626749,2474183.8,nan,390650.4,16.64,-1,0.39979224668507646,0.9714148709674443,0.0,0.5828489225804665,10.0,0.6153846153846154,0.5384615384615384,O7,de-protonated,0,,C13 H8 O7,13,8,7,,,,,,,
363,275.077864,275.0773306871131,275.07724094015856,1973218.4,nan,421409.5,12.77,-1,0.32626092301423815,0.9808708089427333,0.0,0.5885224853656399,4.0,1.4545454545454546,0.7272727272727273,O8,de-protonated,0,,C11 H16 O8,11,16,8,,,,,,,
