Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
222,235.025206,235.02488087359413,235.02481144310323,1221029.9,nan,440058.7,7.48,-1,0.2954177070489718,0.9842893984063606,0.0,0.5905736390438163,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,,
226,236.096642,236.0963111552552,236.09620273743482,4338915.5,nan,469196.2,32.86,-1,0.45921035202654165,0.9624599375373383,0.0,0.577475962522403,1.0,2.111111111111111,0.4444444444444444,N1 S1 O4,de-protonated,0,,C9 H19 O4 S1 N1,9,19,4,1,1,,,,
233,238.963438,238.96309185493746,238.96308056511668,2235031.5,nan,484144.1,15.72,-1,0.04724504199280146,0.9995950714829546,0.0,0.5997570428897727,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
234,239.020155,239.0198085522343,239.01972606267492,2139311.5,nan,487753.3,14.94,-1,0.34511611551155796,0.9786203846241016,0.0,0.5871722307744609,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
262,247.061644,247.06125463416944,247.0611969524875,1455150.5,nan,453925.6,9.22,-1,0.23347123161809538,0.9901581976094272,0.0,0.5940949185656563,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,
263,247.082814,247.0824245211835,247.0823263205869,1530679.8,nan,504385.9,9.82,-1,0.3974407965917557,0.9717453572956224,0.0,0.5830472143773734,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,
268,248.114465,248.11407001518023,248.1139608021642,1720826.1,nan,446197.9,11.35,-1,0.4401727967202108,0.9654547333392696,0.0,0.5792728400035617,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,,
269,249.040946,249.0405460704776,249.04046150758123,2260112.0,nan,501382.3,15.67,-1,0.33955484929646235,0.9792967380835702,0.0,0.5875780428501421,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,,
273,249.113736,249.1133356819916,249.11323252634983,2864815.8,nan,425609.3,20.53,-1,0.41409137812984353,0.9693657288366938,0.0,0.5816194373020163,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,,
274,249.150137,249.14973648771658,249.1496180357341,1891007.9,nan,456450.3,12.71,-1,0.47542510162026386,0.9598169689293926,0.0,0.5758901813576356,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,
275,249.153505,249.1531044697413,249.1529893391041,2293441.3,nan,474140.0,15.94,-1,0.46208812305815616,0.9619970360045935,0.0,0.5771982216027561,0.0,2.1666666666666665,0.25,S1 O3,de-protonated,0,,C12 H26 O3 S1,12,26,3,1,,,,,
280,251.020261,251.0198505067164,251.01972606267492,1840118.4,nan,464508.7,12.29,-1,0.4957540327260873,0.9563847224009167,0.0,0.57383083344055,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,,
284,251.11414,251.11372900567673,251.11362644954292,1726239.8,nan,449094.8,11.3,-1,0.40840529150518307,0.9701886787296368,0.0,0.582113207237782,1.0,2.0,0.7,O7,de-protonated,0,,C10 H20 O7,10,20,7,,,,,,
286,251.971684,251.97126842889637,251.9712166969317,1242266.4,nan,328591.6,7.44,-1,0.20530902439104956,0.9923807865737213,0.0,0.5954284719442328,8.0,0.8,0.1,N1 S2 P1 O1,de-protonated,0,,C10 H8 O1 S2 N1 P1,10,8,1,2,1,,,1,
288,252.979185,252.97876405178357,252.97873062959468,3847512.3,nan,424487.9,28.2,-1,0.13211462010596564,0.9968379549497227,0.0,0.5981027729698336,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,
289,253.03588,253.03545874919786,253.03537612715292,1886577.5,nan,452222.0,12.57,-1,0.3265236909050354,0.9808402807507367,0.0,0.588504168450442,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,
292,253.108672,253.1082503607012,253.10814714592152,3082129.8,nan,462311.5,22.1,-1,0.40778924279815565,0.9702771981527488,0.0,0.5821663188916493,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,,
