Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
264,229.017949,229.0176232537064,229.0176180624235,1192573.5,nan,588387.3,7.27,-1,0.022667613692920054,0.9999067722530509,0.0,0.5999440633518305,5.0,1.1111111111111112,0.5555555555555556,S1 O5,de-protonated,0,,C9 H10 O5 S1,9,10,5,1,,,
265,229.072154,229.0718280978597,229.07176163653722,6433172.0,nan,493663.5,50.01,-1,0.2901331967549034,0.9848421983193371,0.0,0.5909053189916023,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,
266,229.108488,229.1081619933945,229.10814714592152,3418531.0,nan,484073.3,25.42,-1,0.06480552161761857,0.9992382501365702,0.0,0.5995429500819421,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,
267,229.144853,229.14452688884018,229.14453265530582,2031026.1,nan,504687.0,14.11,-1,-0.025165189765919894,0.999885097548237,0.0,0.5999310585289421,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,
269,231.030281,231.02994946797835,231.02989682353152,1167811.3,nan,491534.6,7.07,-1,0.22786854672483783,0.990622688671327,0.0,0.5943736132027961,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,
270,231.05141,231.0510784072296,231.0510261916309,1486284.0,nan,542788.3,9.66,-1,0.22599163287172436,0.9907758193064379,0.0,0.5944654915838627,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,
272,231.087776,231.0874443026724,231.0874117010152,4274395.5,nan,436214.7,32.4,-1,0.14107932986010518,0.9963950717454139,0.0,0.5978370430472483,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,
273,231.124208,231.12387619792545,231.12379721039952,1491434.5,nan,416572.4,9.7,-1,0.3417541892784666,0.9790305150562415,0.0,0.5874183090337449,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,
275,232.09428,232.09394540883656,232.0938940625005,1317506.0,nan,406381.3,8.28,-1,0.2212308783819249,0.9911586551220776,0.0,0.5946951930732465,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,
278,233.045925,233.0455876727278,233.0455468880095,1700371.8,nan,545978.3,11.4,-1,0.17500749891505749,0.9944580711982735,0.0,0.5966748427189641,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,
279,233.103414,233.10307650743908,233.1030617654932,1558572.0,nan,454651.7,10.24,-1,0.06324218036404679,0.9992745459340359,0.0,0.5995647275604215,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,
280,233.155062,233.15472435894407,233.15470341616242,5274690.0,nan,479381.6,40.55,-1,0.0898235435053211,0.99853709428627,0.0,0.599122256571762,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,
283,235.02521,235.02486698201432,235.02481144310323,1970525.8,nan,510712.1,13.51,-1,0.236310842005658,0.9899185566484463,0.0,0.5939511339890677,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,
284,235.061557,235.06121387751176,235.0611969524875,2449773.3,nan,561178.3,17.39,-1,0.07200262941913335,0.9990597436241471,0.0,0.5994358461744882,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,
286,235.097955,235.0976117728626,235.0975824618718,1546876.8,nan,556684.9,10.07,-1,0.12467584938996108,0.9971835231205491,0.0,0.5983101138723295,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,
287,236.056822,236.0564760159896,236.0564459246805,1523479.8,nan,541133.6,9.88,-1,0.1274750578477763,0.9970558213587222,0.0,0.5982334928152333,7.0,1.0,0.45454545454545453,N1 O5,de-protonated,0,,C11 H11 O5 N1,11,11,5,,1,,
289,237.04083,237.0404811868328,237.04046150758123,3029695.5,nan,473961.0,22.08,-1,0.08302064320267633,0.998750159841078,0.0,0.5992500959046467,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,
290,237.077204,237.0768550822526,237.0768470169655,4049103.3,nan,467002.7,30.33,-1,0.03401971635827192,0.9997900240256329,0.0,0.5998740144153797,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,
292,237.113601,237.11325197760627,237.11323252634983,2481887.0,nan,448516.4,17.64,-1,0.0820336184009276,0.9987796836181051,0.0,0.5992678101708631,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,
293,238.036102,238.03575032529048,238.03571047977422,1513326.0,nan,429108.3,9.79,-1,0.16739301920305882,0.9949286340974063,0.0,0.5969571804584437,7.0,0.9,0.6,N1 O6,de-protonated,0,,C10 H9 O6 N1,10,9,6,,1,,
294,238.072504,238.0721522206298,238.0720959891585,2447485.8,nan,506880.7,17.36,-1,0.23619513684383273,0.9899283767389451,0.0,0.593957026043367,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,
296,238.963368,238.96301365927468,238.96308056511668,1583104.8,nan,541372.2,10.35,-1,-0.2799840119494316,0.9858767299921061,0.0,0.5915260379952636,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,
297,239.020158,239.01980349599572,239.01972606267492,1924889.5,nan,434137.4,13.12,-1,0.3239620514702725,0.9811368823985943,0.0,0.5886821294391565,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,
298,239.056464,239.05610939161102,239.05611157205922,5009961.5,nan,461614.4,38.11,-1,-0.009121072837886253,0.9999849046774218,0.0,0.599990942806453,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,
299,239.092872,239.09251728693306,239.0924970814435,6859321.0,nan,466148.7,53.08,-1,0.08450909087081589,0.9987049715066455,0.0,0.5992229829039872,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,
300,239.129265,239.12891018229823,239.12888259082783,12959305.0,nan,462537.8,102.49,-1,0.1153832615289457,0.9972963821710741,0.9729493365740982,0.9875575639322837,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,
301,239.165654,239.16529907767492,239.1652681002121,1750872.9,nan,501056.9,11.71,-1,0.12952325000874731,0.9969605958009081,0.0,0.5981763574805449,3.0,1.7142857142857142,0.21428571428571427,O3,de-protonated,0,,C14 H24 O3,14,24,3,,,,
303,240.051748,240.05139053003418,240.05136054425222,2574811.5,nan,510402.3,18.25,-1,0.12491402629891363,0.9971727670609666,0.0,0.5983036602365799,6.0,1.1,0.6,N1 O6,de-protonated,0,,C10 H11 O6 N1,10,11,6,,1,,
304,240.088187,240.08782942526713,240.0877460536365,1734891.5,nan,499549.8,11.5,-1,0.34725483498355797,0.978357477469822,0.0,0.5870144864818932,5.0,1.3636363636363635,0.45454545454545453,N1 O5,de-protonated,0,,C11 H15 O5 N1,11,15,5,,1,,
305,240.132626,240.13226829749894,240.13223742590012,2307071.0,nan,479863.7,16.1,-1,0.12856082613024675,0.9970055291932036,0.9729493365740982,0.9873830521455614,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,300,C12 H20 O4 13C1,12,20,4,,,1,
306,241.035815,241.0354547007078,241.03537612715292,2660234.8,nan,471105.5,18.94,-1,0.32598349725943915,0.9809030144331379,0.0,0.5885418086598827,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,
307,241.07217,241.07180959618222,241.07176163653722,7606682.5,nan,424392.5,58.71,-1,0.1989434377401142,0.9928442598292704,0.0,0.5957065558975622,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,
308,241.108567,241.10820649153587,241.10814714592152,5186986.5,nan,491380.6,39.26,-1,0.2461369101325631,0.9890674253091367,0.0,0.593440455185482,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,
310,241.144935,241.14457438697295,241.14453265530582,2147770.5,nan,471339.4,14.81,-1,0.17305665886389487,0.9945806027762276,0.0,0.5967483616657365,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,
314,242.067388,242.06702473479515,242.06701060873021,4191056.5,nan,443281.5,31.24,-1,0.058356010199316084,0.9993822811691065,0.0,0.5996293687014639,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,
315,242.103834,242.10347063000796,242.10339611811452,1234784.5,nan,543175.9,7.47,-1,0.30776888981887285,0.9829597299716061,0.0,0.5897758379829636,4.0,1.5454545454545454,0.45454545454545453,N1 O5,de-protonated,0,,C11 H17 O5 N1,11,17,5,,1,,
316,242.140219,242.13985552539614,242.13978162749882,6470512.5,nan,477361.8,49.57,-1,0.3051869330452778,0.9832420424372544,0.0,0.5899452254623526,3.0,1.75,0.3333333333333333,N1 O4,de-protonated,0,,C12 H21 O4 N1,12,21,4,,1,,
317,242.176535,242.17617142098268,242.1761671368831,9622400.0,nan,436708.5,74.92,-1,0.017690013181341505,0.9993924235232113,0.9797176646303607,0.9915225199660711,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,
318,243.03373,243.03336395643052,243.0332681269015,2555131.0,nan,436099.6,18.08,-1,0.39430621887560835,0.9721830502627639,0.0,0.5833098301576582,5.0,1.2,0.5,S1 O5,de-protonated,0,,C10 H12 O5 S1,10,12,5,1,,,
319,243.051431,243.05106490553774,243.0510261916309,3682050.8,nan,475300.5,27.15,-1,0.15928304207930363,0.9954070296009342,0.0,0.5972442177605605,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,
320,243.087829,243.08746280088855,243.0874117010152,7654675.0,nan,455418.8,59.09,-1,0.21021192736504324,0.9920140129182171,0.0,0.5952084077509302,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,
321,243.124189,243.1238226963486,243.12379721039952,3781923.0,nan,489444.5,27.95,-1,0.10482704444218605,0.9980080996148796,0.0,0.5988048597689277,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,
323,243.160557,243.16019059178566,243.16018271978382,3754291.0,nan,478502.6,27.73,-1,0.032373728942767084,0.9998098492745725,0.0,0.5998859095647435,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,
324,243.179869,243.17950253626103,243.17952197195538,1623355.6,nan,463734.8,10.59,-1,-0.0799232361246827,0.9988416273632236,0.9797176646303607,0.9911920422700784,2.0,2.0833333333333335,0.25,13C1 N1 O3,de-protonated,1,317,C12 H25 O3 N1 13C1,12,25,3,,1,1,
330,245.045948,245.0455761710302,245.0455468880095,1766008.0,nan,437525.9,11.73,-1,0.11950031766084543,0.9974122077436712,0.0,0.5984473246462028,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,
331,245.049358,245.048986161226,245.0489181913795,1556857.5,nan,507494.6,10.05,-1,0.27737256299468305,0.9861371344795523,0.0,0.5916822806877313,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,
332,245.067033,245.06666111040798,245.0666762561089,3972225.5,nan,417059.6,29.47,-1,-0.06180236807169735,0.999307190912513,0.0,0.5995843145475077,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,
333,245.103459,245.10308700567825,245.1030617654932,4926609.5,nan,459221.3,36.88,-1,0.10297784473642999,0.9980776889379652,0.0,0.5988466133627791,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,
334,245.139898,245.13952590091117,245.1394472748775,1433249.9,nan,547510.7,8.99,-1,0.32074002992761147,0.9815067555353602,0.0,0.5889040533212161,2.0,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H22 O5,12,22,5,,,,
336,247.025199,247.02482148041446,247.02481144310323,1931500.1,nan,393504.1,12.96,-1,0.04063280594718066,0.9997004685658542,0.0,0.5998202811395125,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,
338,247.046337,247.04595941963984,247.0459408112026,1285109.6,nan,506780.6,7.8,-1,0.07532379274614079,0.9989710490842422,0.0,0.5993826294505453,4.0,1.3333333333333333,0.8888888888888888,O8,de-protonated,0,,C9 H12 O8,9,12,8,,,,
339,247.061604,247.06122637574515,247.0611969524875,1731580.5,nan,397348.6,11.36,-1,0.11909299398932104,0.997429796302342,0.0,0.5984578777814051,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,
341,247.082697,247.0823193150999,247.0823263205869,3047942.0,nan,437230.1,21.87,-1,-0.028352845371848467,0.999854146970749,0.0,0.5999124881824494,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,
342,247.097976,247.0975982711707,247.0975824618718,1349644.8,nan,441530.8,8.31,-1,0.06397998209287731,0.9992575268024303,0.0,0.5995545160814582,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,
344,247.119085,247.11870721047947,247.1187118299712,1690134.3,nan,363616.1,11.03,-1,-0.01869341135250054,0.9999365959228841,0.0,0.5999619575537304,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,
345,247.134348,247.13397016659627,247.1339679712561,1239581.0,nan,524085.4,7.43,-1,0.008883198762891004,0.9999856817652553,0.0,0.5999914090591532,6.0,1.3333333333333333,0.2,O3,de-protonated,0,,C15 H20 O3,15,20,3,,,,
346,248.020376,248.0199956191453,248.02006041529623,1449898.8,nan,523390.7,9.11,-1,-0.2612536696206439,0.9876918681075446,0.0,0.5926151208645267,9.0,0.6363636363636364,0.5454545454545454,N1 O6,de-protonated,0,,C11 H7 O6 N1,11,7,6,,1,,
347,248.114435,248.11405434871287,248.1139608021642,1296341.0,nan,537811.1,7.88,-1,0.3770305724299819,0.9745365023775261,0.0,0.5847219014265156,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,
349,249.040861,249.0404776851122,249.04046150758123,3312502.0,nan,463709.4,23.98,-1,0.06495944822964281,0.9992346285966891,0.0,0.5995407771580135,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,
351,249.07725,249.07686658048885,249.0768470169655,3382662.3,nan,450265.2,24.54,-1,0.07854412638796827,0.9988812367142725,0.0,0.5993287420285635,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,
354,249.113704,249.11332047567868,249.11323252634983,1839766.8,nan,475552.7,12.22,-1,0.35304960700714,0.9776373410939393,0.0,0.5865824046563636,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,
355,249.149969,249.14958537141186,249.1496180357341,1970855.1,nan,433225.7,13.27,-1,-0.13110324031572768,0.9968861074129995,0.0,0.5981316644477997,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,
356,250.036107,250.03572082364462,250.03571047977422,1493815.0,nan,532420.0,9.45,-1,0.04136957229178207,0.9996895093982071,0.0,0.5998137056389242,8.0,0.8181818181818182,0.5454545454545454,N1 O6,de-protonated,0,,C11 H9 O6 N1,11,9,6,,1,,
