Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
227,215.092828,215.0925969831024,215.0924970814435,13226101.0,nan,520608.5,107.35,-1,0.46445905949635996,0.959320784086447,0.9783305655617209,0.9669246966765566,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,
230,216.096192,216.0959582363137,216.0958519165158,1802215.5,nan,548148.3,12.51,-1,0.49200295580187736,0.9570279112920531,0.9783305655617209,0.9655489729999203,3.0,1.7777777777777777,0.5555555555555556,13C1 O5,de-protonated,1,227,C9 H16 O5 13C1,9,16,5,,,1,
238,217.072088,217.07185156472084,217.07176163653722,8426323.0,nan,536480.3,67.5,-1,0.41427859132330486,0.969338451863488,0.0,0.5816030711180927,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,
242,219.07943,219.07918806946253,219.07916949253783,1287239.0,nan,519444.5,8.23,-1,0.08479548624161595,0.9986961848466236,0.0,0.5992177109079742,2.0,1.8888888888888888,0.4444444444444444,P1 O4,de-protonated,0,,C9 H17 O4 P1,9,17,4,,,,1
243,219.087703,219.08746104681455,219.0874117010152,2302026.3,nan,456343.2,16.55,-1,0.22523338496215564,0.9908373295009244,0.0,0.5945023977005546,2.0,1.7777777777777777,0.6666666666666666,O6,de-protonated,0,,C9 H16 O6,9,16,6,,,,
246,221.045867,221.04561968618492,221.0455468880095,2317111.3,nan,579781.8,16.67,-1,0.32933563437266966,0.9805121123645572,0.0,0.5883072674187343,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,
249,221.082289,221.0820415864768,221.0819323973938,8428869.0,nan,519859.2,67.1,-1,0.4938851484024127,0.9593570916849399,0.9882721226494112,0.9709231040707283,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,
250,222.077518,222.07726786195832,222.0771813695868,1452742.3,nan,575015.7,9.53,-1,0.3894698724788896,0.9728519494165728,0.0,0.5837111696499436,6.0,1.1818181818181819,0.36363636363636365,N1 O4,de-protonated,0,,C11 H13 O4 N1,11,13,4,,1,,
251,222.08564,222.0853898397237,222.0852872324661,1230153.4,nan,517553.6,7.69,-1,0.46201735768681274,0.9620084509141499,0.9882721226494112,0.9725139196082544,6.0,1.2727272727272727,0.36363636363636365,13C1 O4,de-protonated,1,249,C11 H14 O4 13C1,11,14,4,,,1,
255,223.025165,223.0249122676993,223.02481144310323,2055223.3,nan,560468.4,14.5,-1,0.4520779343892249,0.9635956938580396,0.0,0.5781574163148238,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,
257,223.061528,223.06127516815272,223.0611969524875,1767493.4,nan,517216.8,12.13,-1,0.3506466668374232,0.9779373446792456,0.0,0.5867624068075473,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,
262,225.040746,225.04048774988613,225.04046150758123,1719888.0,nan,508514.7,11.65,-1,0.11661149609365393,0.9975356585178959,0.0,0.5985213951107375,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,
264,225.077187,225.07692865012598,225.0768470169655,1826910.4,nan,554079.7,12.53,-1,0.3626901725283172,0.9764140848793862,0.0,0.5858484509276317,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,
268,227.056421,227.05615723181555,227.05611157205922,3415155.0,nan,508223.7,25.55,-1,0.20109459291000614,0.9926892447057042,0.0,0.5956135468234225,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,
269,227.092833,227.09256913213483,227.0924970814435,7659137.5,nan,477365.1,60.35,-1,0.31727464471805256,0.9819005924532502,0.0,0.5891403554719501,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,
270,227.129217,227.12895303253075,227.12888259082783,3632784.3,nan,492931.8,27.33,-1,0.31013978545310816,0.9826984725943914,0.0,0.5896190835566348,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,
274,229.035615,229.03534581361467,229.03537612715292,1189648.9,nan,525924.8,7.24,-1,-0.13235308343740054,0.9968265479833832,0.0,0.5980959287900299,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,
276,229.072116,229.07184671369026,229.07176163653722,8651168.0,nan,506216.7,68.03,-1,0.37139956683166614,0.9752820153920522,0.0,0.5851692092352313,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,
277,229.108487,229.10821761412177,229.10814714592152,18765230.0,nan,477092.4,150.43,-1,0.3075761430883112,0.9897514264074867,0.9767349409537016,0.9845448322259727,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,
279,229.14485,229.14458051457515,229.14453265530582,27559358.0,nan,469096.7,222.07,-1,0.20886062074111406,0.9924032377458394,0.996936382040121,0.9942164954635521,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,
280,229.181199,229.18092941506688,229.1809181646901,1520588.0,nan,519051.4,9.94,-1,0.049089500455424276,0.9995628443365697,0.0,0.5997377066019418,1.0,2.0,0.23076923076923078,O3,de-protonated,0,,C13 H26 O3,13,26,3,,,,
282,230.111806,230.11153386745625,230.11150198099378,2811206.5,nan,468897.8,20.45,-1,0.13856961599696396,0.9965219684806372,0.9767349409537016,0.9886071574698629,3.0,1.8,0.5,13C1 O5,de-protonated,1,277,C10 H18 O5 13C1,10,18,5,,,1,
283,230.148206,230.14793376780833,230.1478874903781,3495765.5,nan,438229.9,26.03,-1,0.20107692805543773,0.9926905243486432,0.996936382040121,0.9943888674252344,2.0,2.0,0.36363636363636365,13C1 O4,de-protonated,1,279,C11 H22 O4 13C1,11,22,4,,,1,
285,231.051318,231.05104329546748,231.0510261916309,1441734.8,nan,546125.7,9.29,-1,0.07402623070408221,0.999006176628832,0.0,0.5994037059772992,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,
286,231.087748,231.08747319573743,231.0874117010152,14815446.0,nan,479946.4,118.25,-1,0.26611022108407273,0.982975587928846,0.9933301976586443,0.9871174318207654,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,
287,231.124136,231.1238610961224,231.12379721039952,9625829.0,nan,481384.2,75.97,-1,0.27641343579425426,0.4931160898462938,0.8929744756128384,0.6530594441529116,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,
289,232.044083,232.04380557769434,232.0437732403794,5373534.5,nan,464189.5,41.32,-1,0.13935868428039994,0.9964823151726322,0.0,0.5978893891035792,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,
290,232.091124,232.0908464489159,232.0907665360875,1493618.0,nan,418229.4,9.71,-1,0.34431713760068716,0.9787182021759955,0.9933301976586443,0.9845630003690551,3.0,1.7777777777777777,0.6666666666666666,13C1 O6,de-protonated,1,286,C9 H16 O6 13C1,9,16,6,,,1,
291,232.094228,232.0939504404184,232.0938940625005,1539443.3,nan,476567.0,10.08,-1,0.24290995731745174,0.9893506851488671,0.0,0.5936104110893202,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,
292,233.04584,233.04555983530494,233.0455468880095,1355644.4,nan,444342.6,8.58,-1,0.0555569312704065,0.9994401022555873,0.0,0.5996640613533524,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,
294,233.066985,233.0667047774188,233.0666762561089,1881861.1,nan,429312.4,12.87,-1,0.1223740363000528,0.9972864209090648,0.0,0.5983718525454389,3.0,1.5555555555555556,0.7777777777777778,O7,de-protonated,0,,C9 H14 O7,9,14,7,,,,
295,233.082282,233.08200173554206,233.0819323973938,1189387.5,nan,485340.6,7.23,-1,0.2974840114693663,0.9840706195339611,0.0,0.5904423717203766,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,
296,233.103413,233.10313267769425,233.1030617654932,2141716.3,nan,517109.7,14.99,-1,0.3042096508818193,0.9833482994793048,0.0,0.5900089796875828,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,
297,233.155012,233.1547315364379,233.15470341616242,5915689.5,nan,474510.5,45.73,-1,0.12060779849470218,0.9973640838132982,0.0,0.5984184502879789,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,
302,235.061535,235.06124931717963,235.0611969524875,3272514.8,nan,464814.7,24.03,-1,0.22277046489454627,0.9910357249599479,0.0,0.5946214349759686,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,
309,237.004473,237.0041819982324,237.0040759981969,1565042.3,nan,508709.1,10.21,-1,0.447249841880839,0.9643551686452153,0.0,0.5786131011871292,8.0,0.6,0.7,O7,de-protonated,0,,C10 H6 O7,10,6,7,,,,
310,237.040804,237.04051289877341,237.04046150758123,3180161.5,nan,505794.3,23.28,-1,0.21680345988301944,0.9915074998415848,0.0,0.5949044999049509,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,
313,237.077193,237.07690179915562,237.0768470169655,4190865.0,nan,485819.2,31.45,-1,0.2310735561428311,0.9903583313419514,0.0,0.5942149988051708,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,
318,239.020046,239.0197494804411,239.01972606267492,2496967.0,nan,535495.5,17.74,-1,0.09797419891820638,0.9982598001906615,0.0,0.5989558801143969,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,
320,239.056433,239.0561363808288,239.05611157205922,3909590.5,nan,505157.4,29.17,-1,0.10377801854862066,0.9980477281090009,0.0,0.5988286368654006,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,
321,239.067695,239.06739834999817,239.0673449613515,4117467.3,nan,449391.1,30.85,-1,0.22332053206828723,0.9909916011853779,0.0,0.5945949607112267,6.0,1.2,0.5,N2 O5,de-protonated,0,,C10 H12 O5 N2,10,12,5,,2,,
324,239.092817,239.0925202812247,239.0924970814435,5427686.0,nan,445809.2,41.45,-1,0.09703266091481948,0.9982930579041961,0.0,0.5989758347425176,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,
326,239.129218,239.12892118157407,239.12888259082783,19961334.0,nan,450281.2,159.06,-1,0.16138053180739886,0.9951306446237907,0.9878190959486269,0.9922060251537252,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,
330,240.132577,240.13227743479905,240.13223742590012,2514848.8,nan,462475.7,17.76,-1,0.16661194416901337,0.9949757320159673,0.9878190959486269,0.9921130775890312,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,326,C12 H20 O4 13C1,12,20,4,,,1,
331,241.035762,241.03545996225833,241.03537612715292,2043170.5,nan,448497.6,13.96,-1,0.34781245293215424,0.978288675682582,0.0,0.5869732054095492,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,
332,241.072133,241.07183086268984,241.07176163653722,5781810.0,nan,478291.4,44.0,-1,0.28715994004580525,0.9851489711618269,0.0,0.5910893826970961,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,
335,241.108502,241.10819976312678,241.10814714592152,6239553.5,nan,451129.2,47.68,-1,0.21823072292995294,0.9913957999446767,0.0,0.594837479966806,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,
338,241.144856,241.14455366360482,241.14453265530582,4934993.0,nan,464459.7,37.2,-1,0.0871191180224604,0.9986237993498226,0.0,0.5991742796098936,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,
341,242.067331,242.06702613825618,242.06701060873021,2530012.8,nan,459238.1,17.87,-1,0.06415383049653277,0.9992534878863032,0.0,0.5995520927317819,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,
342,242.140171,242.1398659388509,242.13978162749882,6661884.0,nan,438326.9,51.07,-1,0.3481928971616887,0.9782416739355474,0.0,0.5869450043613285,3.0,1.75,0.3333333333333333,N1 O4,de-protonated,0,,C12 H21 O4 N1,12,21,4,,1,,
343,242.176496,242.1761908394083,242.1761671368831,8236811.5,nan,444159.9,63.72,-1,0.09787307098753566,0.49913169382436495,0.8759295984134849,0.649850855660013,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,
344,243.051354,243.051046444415,243.0510261916309,1984131.9,nan,508236.6,13.48,-1,0.08332729303812099,0.9987409156517103,0.0,0.5992445493910261,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,
345,243.087771,243.08746334472056,243.0874117010152,9000084.0,nan,458505.7,69.85,-1,0.2124491144413263,0.9958459775336834,0.9810053627344462,0.9899097316139885,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,
346,243.124131,243.12382324518217,243.12379721039952,12242083.0,nan,436514.1,95.9,-1,0.10708446868819013,0.989204064825814,0.9998225764018137,0.9934514694562139,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,
348,243.160507,243.1601991456,243.16018271978382,23243954.0,nan,434018.9,184.3,-1,0.06755142222141326,0.9989872722927818,0.9981162869094626,0.9986388781394542,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,
350,244.091084,244.09077359807148,244.09076653608747,1297732.5,nan,536900.1,7.96,-1,0.02893179495303195,0.9998481301356593,0.9810053627344462,0.9923110231751741,4.0,1.6,0.6,13C1 O6,de-protonated,1,345,C10 H16 O6 13C1,10,16,6,,,1,
351,244.127543,244.12723249826206,244.1271520454718,1603412.3,nan,485513.7,10.42,-1,0.3295528153393721,0.9804866537474551,0.9998225764018137,0.9882210228091985,3.0,1.8181818181818181,0.45454545454545453,13C1 O5,de-protonated,1,346,C11 H20 O5 13C1,11,20,5,,,1,
353,244.163868,244.1635573988195,244.1635375548561,3235428.0,nan,491790.4,23.53,-1,0.08127324660846032,0.9988021875735741,0.9981162869094626,0.9985278273079294,2.0,2.0,0.3333333333333333,13C1 O4,de-protonated,1,348,C12 H24 O4 13C1,12,24,4,,,1,
356,245.045821,245.04550798440303,245.0455468880095,1374433.6,nan,517812.4,8.58,-1,-0.15876071601525224,0.9954370343259761,0.0,0.5972622205955856,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,
357,245.04926,245.0489469749885,245.0489181913795,4277219.0,nan,460410.5,31.9,-1,0.11746066544247728,0.9974996820517954,0.0,0.5984998092310773,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,
358,245.067017,245.0667039263773,245.0666762561089,3617258.8,nan,411699.8,26.6,-1,0.11290914300346978,0.99768947940753,0.0,0.598613687644518,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,
