Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
203,238.963442,238.96315814342563,238.96308056511668,2726114.3,nan,505322.4,19.74,-1,0.32464558442731184,0.9810579586910969,0.0,0.5886347752146581,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,
204,239.012988,239.01270386590167,239.01282126468269,1258102.6,nan,471260.4,7.78,-1,-0.491181939084313,0.9571680949652808,0.0,0.5743008569791684,12.0,0.45454545454545453,0.09090909090909091,N4 P1 O1,de-protonated,0,,C11 H5 O1 N4 P1,11,5,1,,4,,,1
232,247.082696,247.08236666472084,247.0823263205869,1558547.3,nan,418178.6,10.06,-1,0.16328215189088935,0.9951740678941764,0.0,0.5971044407365058,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
249,251.038374,251.03802250762217,251.0379733847747,1298464.0,nan,445123.2,7.96,-1,0.1956789517672411,0.9930763636263614,0.0,0.5958458181758168,12.0,0.6428571428571429,0.07142857142857142,N2 P1 O1,de-protonated,0,,C14 H9 O1 N2 P1,14,9,1,,2,,,1
257,252.979166,252.97880363658567,252.97873062959468,4217820.5,nan,444568.8,31.18,-1,0.28858944309699097,0.9850018612699453,0.0,0.5910011167619671,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,
288,261.077384,261.07697627571065,261.0768470169655,3353469.0,nan,454813.2,24.08,-1,0.49509846105723737,0.9564974528497157,0.0,0.5738984717098293,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,
290,261.098495,261.0980871574608,261.0979763850649,1379462.1,nan,594816.1,8.45,-1,0.4242560490853427,0.9678680346776158,0.0,0.5807208208065695,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,
312,265.145081,265.14465049115546,265.1445326553058,4158561.0,nan,422002.4,30.2,-1,0.44442119354467474,0.96479661083832,0.0,0.578877966502992,5.0,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,,C15 H22 O4,15,22,4,,,,,
324,267.124351,267.12390940459056,267.12379721039946,9402301.0,nan,402056.6,71.38,-1,0.420008221938326,0.9744097437426666,0.9634049042725942,0.9700078079546377,5.0,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,,C14 H20 O5,14,20,5,,,,,
328,268.127688,268.1272407845586,268.12715204547175,1911408.6,nan,330430.0,12.53,-1,0.33095897285037756,0.9803214296211362,0.9634049042725942,0.9735548194817194,5.0,1.5384615384615385,0.38461538461538464,13C1 O5,de-protonated,1,324,C13 H20 O5 13C1,13,20,5,,,1,,
332,268.983666,268.98321398993454,268.9831611054184,1470948.5,nan,454200.8,9.07,-1,0.19660902167190472,0.9930106216609497,0.0,0.5958063729965698,12.0,0.5,0.14285714285714285,S1 P1 O2,de-protonated,0,,C14 H7 O2 S1 P1,14,7,2,1,,,,1
335,269.067227,269.0667745218809,269.0666762561089,12000009.0,nan,399074.0,91.78,-1,0.36520974420695373,0.4880446058001162,0.8843699161556753,0.6465747299423399,6.0,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H14 O7,12,14,7,,,,,
342,270.135212,270.1347535397335,270.1346962470705,1379544.6,nan,463054.3,8.35,-1,0.21208924202961285,0.9918713208754402,0.0,0.5951227925252641,4.0,1.6153846153846154,0.38461538461538464,N1 O5,de-protonated,0,,C13 H21 O5 N1,13,21,5,,1,,,
348,271.082897,271.0824332314273,271.0823263205869,12273268.0,nan,400077.2,93.15,-1,0.3943851368834194,0.4860860353807223,0.8843699161556753,0.6453995876907035,5.0,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,,C12 H16 O7,12,16,7,,,,,
352,271.155677,271.15521282376176,271.15509733935545,1594771.8,nan,455303.8,9.95,-1,0.4258979729358029,0.9676229220972155,0.0,0.5805737532583293,3.0,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,,C14 H24 O5,14,24,5,,,,,
366,273.134954,273.1344787371577,273.13436189444917,5363182.5,nan,402294.6,39.31,-1,0.42778472725742345,0.9673401683632991,0.0,0.5804041010179795,3.0,1.6923076923076923,0.46153846153846156,O6,de-protonated,0,,C13 H22 O6,13,22,6,,,,,
367,274.093688,274.09320736696225,274.0932253572579,1249166.0,nan,422414.0,7.25,-1,-0.06563568151908018,0.9992186167526125,0.0,0.5995311700515674,4.0,1.5454545454545454,0.6363636363636364,N1 O7,de-protonated,0,,C11 H17 O7 N1,11,17,7,,1,,,
372,275.041451,275.0409650582191,275.0408554307743,1269800.5,nan,526327.8,7.41,-1,0.3985860379068932,0.9715846279788088,0.0,0.5829507767872852,5.0,1.2,0.9,O9,de-protonated,0,,C10 H12 O9,10,12,9,,,,,
378,275.093104,275.0926177688931,275.09249708144347,6198591.0,nan,415992.0,45.81,-1,0.43871588975985853,0.9656790708460726,0.0,0.5794074425076435,8.0,1.0666666666666667,0.3333333333333333,O5,de-protonated,0,,C15 H16 O5,15,16,5,,,,,
