Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
154,171.066294,171.06624985954159,171.06628233291582,1259172.1,nan,968187.3,8.65,-1,-0.18982919246459198,0.9934828040405346,0.0,0.5960896824243207,3.0,1.5,0.5,O4,de-protonated,0,,C8 H12 O4,8,12,4,,,,,,
275,211.097754,211.09763988603484,211.0975824618718,1627399.9,nan,491873.1,11.24,-1,0.2720266256111899,0.9866628112074364,0.0,0.5919976867244618,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,,
286,213.077044,213.07692642630934,213.0768470169655,2666927.8,nan,402738.9,19.98,-1,0.3726793640501687,0.9751135127583334,0.0,0.585068107655,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,,
287,213.113381,213.11326336279362,213.11323252634983,1413180.4,nan,503340.3,9.43,-1,0.14469511544947092,0.996208274380018,0.0,0.5977249646280108,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,,
288,214.051161,214.05104172358898,214.0509666210591,2149251.0,nan,414000.6,15.62,-1,0.3508628391751879,0.9779104359887293,0.0,0.5867462615932375,9.0,0.75,0.25,N1 O3,de-protonated,0,,C12 H9 O3 N1,12,9,3,,1,,,,
291,215.002162,215.00204106127453,215.0019679979455,1406160.9,nan,506264.9,9.31,-1,0.3398263266711135,0.97926396570075,0.0,0.58755837942045,5.0,1.0,0.625,S1 O5,de-protonated,0,,C8 H8 O5 S1,8,8,5,1,,,,,
292,215.056339,215.05621796657513,215.05611157205922,2225764.0,nan,501465.6,16.18,-1,0.4947290971299568,0.9565609078823365,0.0,0.5739365447294019,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,,
293,215.092685,215.09256390304367,215.0924970814435,2832496.8,nan,393075.2,21.26,-1,0.3106644865722589,0.982640392413231,0.0,0.5895842354479386,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,
294,215.129093,215.12897183940385,215.12888259082783,1618557.6,nan,378918.7,11.09,-1,0.4148609658671577,0.9692535259431276,0.0,0.5815521155658766,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,,
295,216.12436,216.12423709971404,216.12413156302082,1203166.4,nan,388056.5,7.61,-1,0.48831517539882857,0.957655901641662,0.0,0.5745935409849972,2.0,1.9,0.4,N1 O4,de-protonated,0,,C10 H19 O4 N1,10,19,4,,1,,,,
