Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,17O
32,129.019235,129.01933114851062,129.0193321394818,1196822.6,nan,534117.7,8.23,-1,-0.0076807961360707295,0.9999892955593099,0.0,0.5999935773355859,3.0,1.2,0.8,O4,de-protonated,0,,C5 H6 O4,5,6,4,,,,,
182,219.030308,219.0299841787899,219.02989682353152,2098577.3,nan,433081.3,14.8,-1,0.398828012311302,0.9715506122191934,0.0,0.582930367331516,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
185,219.087808,219.08748391050895,219.0874117010152,1428008.3,nan,518988.5,9.23,-1,0.3295921622181634,0.9804820396610016,0.0,0.5882892237966009,2.0,1.7777777777777777,0.6666666666666666,O6,de-protonated,0,,C9 H16 O6,9,16,6,,,,,
188,220.061964,220.06163536533455,220.06153130510882,1177519.6,nan,445219.8,7.18,-1,0.4728687704773615,0.9602392463156627,0.0,0.5761435477893976,7.0,1.0,0.36363636363636365,N1 O4,de-protonated,0,,C11 H11 O4 N1,11,11,4,,1,,,
199,223.025221,223.02487853949987,223.02481144310323,2616554.3,nan,504876.2,18.91,-1,0.30084722950830484,0.9837113689257754,0.0,0.5902268213554652,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
201,223.061634,223.0612913696057,223.0611969524875,3407609.3,nan,511888.7,25.37,-1,0.42327899016640685,0.968013473724164,0.0,0.5808080842344984,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
203,224.056871,224.0565237260725,224.0564459246805,2264982.8,nan,533951.8,15.93,-1,0.3472401415386619,0.9783592889956744,0.0,0.5870155733974046,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,,
208,225.04088,225.04052813492643,225.04046150758123,3563570.5,nan,476071.9,26.44,-1,0.29606829260442363,0.9842206741008402,0.0,0.5905324044605041,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
210,225.077289,225.07693696505092,225.0768470169655,5145665.5,nan,442445.8,39.26,-1,0.39963277702442107,0.9714373418126191,0.0,0.5828624050875715,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
212,226.036145,226.0357884912626,226.03571047977422,1423574.0,nan,429189.7,9.11,-1,0.3451290426810324,0.9786188001886693,0.0,0.5871712801132015,6.0,1.0,0.6666666666666666,N1 O6,de-protonated,0,,C9 H9 O6 N1,9,9,6,,1,,,
213,226.072561,226.07220432135443,226.0720959891585,1716965.5,nan,402157.2,11.48,-1,0.47919313288819393,0.9591907232299854,0.0,0.5755144339379913,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,
215,227.056537,227.0561757303623,227.05611157205922,6679431.5,nan,473677.7,51.68,-1,0.28256584961043657,0.9856169479224339,0.0,0.5913701687534604,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
217,227.092971,227.09260956037016,227.0924970814435,9058199.0,nan,462817.6,70.95,-1,0.49530005663966226,0.4782314007254046,0.8929744756128385,0.6441286306803782,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,
218,227.129319,227.12895739077925,227.12888259082783,3108774.5,nan,419782.7,22.75,-1,0.3293282235491715,0.9805129807994946,0.0,0.5883077884796967,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,
220,228.051807,228.05144108667514,228.05136054425222,1858865.4,nan,525325.6,12.62,-1,0.3531766823451904,0.9776214214544972,0.0,0.5865728528726982,5.0,1.2222222222222223,0.6666666666666666,N1 O6,de-protonated,0,,C9 H11 O6 N1,9,11,6,,1,,,
221,228.160965,228.16059857737054,228.1605170724051,1495904.3,nan,490027.9,9.68,-1,0.35722642323118065,0.9771112181401598,0.0,0.5862667308840959,2.0,1.9166666666666667,0.25,N1 O3,de-protonated,0,,C12 H23 O3 N1,12,23,3,,1,,,
