Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
113,165.019392,165.0192961239595,165.0193321394818,1200798.1,nan,1031767.4,8.19,-1,-0.218250321614351,0.9913942611067794,0.0,0.5948365566640677,6.0,0.75,0.5,O4,de-protonated,0,,C8 H6 O4,8,6,4,,,,,,
151,191.08284,191.08266072530827,191.0826011026364,1130454.0,nan,496498.0,7.23,-1,0.3120256450656608,0.9824892815362912,0.0,0.5894935689217747,6.0,1.2,0.2,N2 O2,de-protonated,0,,C10 H12 O2 N2,10,12,2,,2,,,,
186,207.030204,207.02997369642492,207.02989682353152,2438076.8,nan,584535.6,18.0,-1,0.37131300638909254,0.9752933923675136,0.0,0.5851760354205081,7.0,0.8,0.5,O5,de-protonated,0,,C10 H8 O5,10,8,5,,,,,,
196,209.082268,209.08203113016518,209.0819323973938,3325807.0,nan,507407.0,25.43,-1,0.4722204842425949,0.9603460034842548,0.0,0.5762076020905529,5.0,1.2727272727272727,0.36363636363636365,O4,de-protonated,0,,C11 H14 O4,11,14,4,,,,,,
197,210.041092,210.04085206208958,210.0407958602025,1220918.9,nan,581552.3,7.78,-1,0.2675760527686931,0.9870928495947185,0.0,0.5922557097568311,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,,
201,211.02514,211.02489691330146,211.0248114431032,3023370.8,nan,557598.4,22.76,-1,0.40502440292713165,0.9706729283326289,0.0,0.5824037569995772,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,,
202,211.061504,211.06126079694278,211.0611969524875,6304791.5,nan,481456.2,50.11,-1,0.30249262389790665,0.98353418903471,0.0,0.5901205134208259,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,,
203,211.097893,211.09764968050408,211.0975824618718,4078116.0,nan,529111.1,31.55,-1,0.31842445320083934,0.9817703748628769,0.0,0.5890622249177261,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,,
211,213.040803,213.0405534635188,213.04046150758123,2490062.3,nan,613907.0,18.31,-1,0.43163602309366167,0.9667593834060877,0.0,0.5800556300436526,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,,,
212,213.077154,213.0769043472017,213.0768470169655,6742747.0,nan,543156.8,53.75,-1,0.2690589662424753,0.986950329762988,0.0,0.5921701978577928,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,,
213,213.113531,213.1132812308014,213.11323252634983,1830120.0,nan,529276.2,12.81,-1,0.228537904383773,0.9905677775802326,0.0,0.5943406665481396,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,,
218,215.035344,215.03508808132295,215.03498220395983,1882776.1,nan,459460.1,13.16,-1,0.4923727388007217,0.9569647033119384,0.0,0.574178821987163,9.0,0.6666666666666666,0.3333333333333333,O4,de-protonated,0,,C12 H8 O4,12,8,4,,,,,,
219,215.056452,215.0561960137809,215.05611157205922,3259807.8,nan,569149.4,24.57,-1,0.39264971849001756,0.972413032976857,0.0,0.5834478197861142,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,,
220,215.092819,215.0925628974126,215.0924970814435,4473773.0,nan,524757.0,34.62,-1,0.30598914414645095,0.9831545742824698,0.0,0.5898927445694818,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,
223,217.072117,217.07185456399182,217.07176163653722,2076799.1,nan,570819.6,14.76,-1,0.428095547305819,0.9672934761339891,0.0,0.5803760856803934,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,,
224,217.10847,217.10820744766835,217.10814714592152,2628236.5,nan,491113.1,19.33,-1,0.2777498109612072,0.9860996631994955,0.0,0.5916597979196973,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,,
227,219.030231,219.02996229835625,219.02989682353152,2903382.3,nan,480805.2,21.6,-1,0.298930993835139,0.9839165354108949,0.0,0.5903499212465368,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,,
228,219.066639,219.0663701818568,219.06628233291582,2826596.0,nan,537761.3,20.96,-1,0.4010153458717575,0.9712422435220027,0.0,0.5827453461132016,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,,
229,219.077869,219.07760014592267,219.0775157222081,1192040.1,nan,477349.6,7.42,-1,0.38536001425986754,0.9734142379952444,0.0,0.5840485427971466,7.0,1.0909090909090908,0.2727272727272727,N2 O3,de-protonated,0,,C11 H12 O3 N2,11,12,3,,2,,,,
231,219.102959,219.10269006563888,219.1026678423001,1270641.6,nan,649653.3,8.08,-1,0.10142888266772739,0.9981350301170341,0.0,0.5988810180702204,6.0,1.2307692307692308,0.23076923076923078,O3,de-protonated,0,,C13 H16 O3,13,16,3,,,,,,
233,221.009525,221.00924996494825,221.0091613786252,2177601.8,nan,597818.5,15.48,-1,0.4008264747601538,0.9712689330933427,0.0,0.5827613598560056,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,,
234,221.045862,221.04558684867598,221.0455468880095,5219919.5,nan,512635.9,40.53,-1,0.18078023752406572,0.99408753362713,0.0,0.5964525201762779,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,,
237,221.082283,221.08200773213488,221.0819323973938,8021597.5,nan,520002.5,63.59,-1,0.34075485161736846,0.9791516857498582,0.0,0.5874910114499149,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,,
238,221.118637,221.11836161580823,221.11831790677812,1426795.3,nan,365934.5,9.3,-1,0.1976725877930755,0.9929350668340017,0.0,0.595761040100401,5.0,1.3846153846153846,0.23076923076923078,O3,de-protonated,0,,C13 H18 O3,13,18,3,,,,,,
239,222.077506,222.07722754758865,222.0771813695868,1222618.0,nan,602104.2,7.62,-1,0.20793672521230333,0.9921852744454216,0.0,0.595311164667253,6.0,1.1818181818181819,0.36363636363636365,N1 O4,de-protonated,0,,C11 H13 O4 N1,11,13,4,,1,,,,
243,223.025136,223.02485451533198,223.02481144310323,3315015.3,nan,509856.9,24.84,-1,0.19312752007408562,0.9932551329478336,0.0,0.5959530797687002,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,,
244,223.061542,223.0612603988389,223.0611969524875,4359509.5,nan,465288.2,33.44,-1,0.28443473027697197,0.9854274583506473,0.0,0.5912564750103884,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,,
246,223.097917,223.09763528244503,223.0975824618718,2265955.3,nan,597847.4,16.21,-1,0.2367599533521481,0.9898803951791203,0.0,0.5939282371074721,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,,
248,225.040793,225.0405050655685,225.04046150758123,4806744.5,nan,473096.2,36.87,-1,0.19355624757893167,0.9932252553689125,0.0,0.5959351532213475,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,,
249,225.077183,225.0768949491266,225.0768470169655,6703207.0,nan,485643.8,52.38,-1,0.2129590925525942,0.9918047816805641,0.0,0.5950828690083384,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,,
250,225.113569,225.11328083269754,225.11323252634983,2580085.3,nan,535706.4,18.66,-1,0.2145868866328842,0.9916795440344934,0.0,0.595007726420696,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,,
251,226.072444,226.07215276445876,226.0720959891585,1275119.1,nan,643307.6,7.99,-1,0.25113802752694336,0.9886212090780531,0.0,0.5931727254468319,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,,
252,227.020072,227.0197777322085,227.0197260626749,1298791.1,nan,577690.8,8.18,-1,0.22759931262676536,0.9906447308606425,0.0,0.5943868385163855,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,,
253,227.056446,227.0561516158178,227.05611157205922,6976373.5,nan,481234.6,54.61,-1,0.1763606287048475,0.9943722838207409,0.0,0.5966233702924445,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,,
254,227.092848,227.09255349933755,227.0924970814435,7480196.0,nan,464913.2,58.73,-1,0.2484357465919497,0.9888634051371185,0.0,0.5933180430822711,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,,
255,227.12925,227.12895538285727,227.12888259082783,1798546.6,nan,410060.3,12.26,-1,0.3204877715770756,0.9815355634213774,0.0,0.5889213380528264,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,,
259,229.035731,229.03543028243863,229.03537612715292,1954703.1,nan,518890.6,13.44,-1,0.2364494368765184,0.9899067876677536,0.0,0.5939440726006522,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,,,
260,229.050923,229.0506222338268,229.05063226843782,1786005.3,nan,463393.3,12.07,-1,-0.04380957574149773,0.9996518099923095,0.0,0.5997910859953857,9.0,0.7692307692307693,0.3076923076923077,O4,de-protonated,0,,C13 H10 O4,13,10,4,,,,,,
261,229.072141,229.07184016593274,229.07176163653722,9919134.0,nan,466053.9,78.13,-1,0.342815696540632,0.48945071704830145,0.9017481179022585,0.6543696773898843,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,,,
262,229.108519,229.10821804952926,229.10814714592152,3759276.5,nan,486249.6,28.1,-1,0.3094765883212275,0.9827717475941203,0.0,0.5896630485564722,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,,
263,229.144913,229.14461193307457,229.14453265530582,2106811.3,nan,505343.7,14.68,-1,0.3459727702392869,0.9785152648341211,0.0,0.5871091589004727,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,
265,231.030305,231.0299979001372,231.02989682353152,1491897.0,nan,603397.4,9.68,-1,0.43750444023756685,0.9658650854837098,0.0,0.5795190512902259,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,,
266,231.051383,231.05107583269114,231.0510261916309,2067393.6,nan,517089.4,14.35,-1,0.21484890609557844,0.9916592974140793,0.0,0.5949955784484475,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,,
267,231.066591,231.0662837840281,231.06628233291582,1905607.9,nan,502616.0,13.04,-1,0.006280069311359944,0.9999928438217742,0.0,0.5999957062930645,8.0,0.9230769230769231,0.3076923076923077,O4,de-protonated,0,,C13 H12 O4,13,12,4,,,,,,
269,231.087778,231.08747071623324,231.0874117010152,5357008.5,nan,508238.1,41.07,-1,0.2553804969019041,0.9882358078140592,0.0,0.5929414846884354,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,,,
270,231.124149,231.12384159985217,231.12379721039952,1785823.4,nan,460869.8,12.06,-1,0.19205920459003945,0.9933292984077061,0.0,0.5959975790446237,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,,,
271,232.025482,232.02517171573814,232.0251457957245,1853264.9,nan,474399.8,12.61,-1,0.11171208852432343,0.9977381564894403,0.0,0.5986428938936642,9.0,0.6363636363636364,0.45454545454545453,N1 O5,de-protonated,0,,C11 H7 O5 N1,11,7,5,,1,,,,
274,233.009467,233.00915356715157,233.00916137862518,1277798.5,nan,492048.4,7.93,-1,-0.033524319654134986,0.999796094240533,0.0,0.5998776565443198,9.0,0.5454545454545454,0.5454545454545454,O6,de-protonated,0,,C11 H6 O6,11,6,6,,,,,,
275,233.045873,233.04555945065852,233.0455468880095,3120885.5,nan,470611.8,22.9,-1,0.053906410881382635,0.9994728670400869,0.0,0.5996837202240521,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,,,
277,233.082265,233.08195133421023,233.0819323973938,2798852.5,nan,452941.8,20.29,-1,0.08124532100109179,0.9988030100796323,0.0,0.5992818060477794,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,,,
278,233.103406,233.10309226656258,233.1030617654932,1190541.4,nan,515332.9,7.22,-1,0.130847999782011,0.9968982014727308,0.0,0.5981389208836384,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,,
279,233.15504,233.15472610134248,233.15470341616242,4037410.8,nan,508440.1,30.34,-1,0.09729668637961475,0.9982837640882918,0.0,0.598970258452975,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,
280,235.025182,235.0248621172025,235.02481144310323,3581484.8,nan,512986.0,26.45,-1,0.21561170056624698,0.9916002168914341,0.0,0.5949601301348604,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,,
282,235.061547,235.06122700084063,235.0611969524875,5251132.0,nan,482625.3,39.91,-1,0.1278320433758598,0.9970393327802367,0.0,0.598223599668142,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,,
284,235.097965,235.09764488430915,235.0975824618718,2728011.3,nan,464090.0,19.56,-1,0.26551713839231544,0.9872894554749843,0.0,0.5923736732849906,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,,
286,237.00449,237.00416378374973,237.0040759981969,1690732.8,nan,422974.5,11.19,-1,0.37039680632542127,0.975413657636763,0.0,0.5852481945820578,8.0,0.6,0.7,O7,de-protonated,0,,C10 H6 O7,10,6,7,,,,,,
287,237.04083,237.04050366746785,237.04046150758123,5789564.0,nan,444828.1,44.25,-1,0.1778594521379485,0.9942764970410377,0.0,0.5965658982246226,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,,
