SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0070_ICR-3_p08,Other,random,urea addition (-H),1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,uracil_(_H)_C4H3N2O2,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,uracil (-H),1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,thymine_(_H)_C5H5N2O2,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,Arginine,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,thymine (-H),1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,isoprene addition (-H),1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C11H14N2O6S2,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C11H14N2O7,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H8N3,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H8N4O1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C7H13N3O3,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C7H16N1O1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C7H8N5O4P1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H5N3,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H5O_1N5,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H6O1N4,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H7N2O1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H3Cl3,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H3I1O1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H4N2,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H4N2O1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C11H8N2O4S1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C12H16O12,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C8H10N2S1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C8H11N1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C6H11O_1N1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C8H14N1O8P1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H8N2O3,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C8H8N2,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C8H8O_1N2,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H6O1N2,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H7N3O_1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H7O4P1S1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C8H13N3O3,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H4N1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H4O1N4,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H11O13P3,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H11O8P1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H12N4O_1,1,3.56557e-05
RC2_0070_ICR-3_p08,Other,random,C5H2N4,1,3.56557e-05
