SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0086_ICR-2_p08,Other,random,uridine (-H2O),1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C10H10N2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C10H11N3S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C10H11N5,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C10H12N5O6P1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C10H12N5O3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C11H17N1O7,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C11H8N2O4S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C6H3I1O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C12H20O9,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H3C2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C6H4N2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C12H20O10,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C13H16N4O2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C6H11O5,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C6H10O3S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C13H14O2N4,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H1S2O3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H2N2O_1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H2O3S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C5H8N3O_2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C5H9O4,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C7H16N1O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C5H3N5O_1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C_9H_10N7O11P3S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C_7H_2O4P2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C_4H1N2O1P1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H3N1O_3S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C16H28O8,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C17H12O7,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C5H2N5O_4P_1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C5H2O_1N4,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C18H30O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C18H32O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C1H1O2F1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C19H20N1O3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,adenine_(_H)_C5H4N5,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,adenine (-H),1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C1H3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C1H2O_1N2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,adenylate (-H2O),1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C20H36O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C22H34O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C4H7N1O1S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C5H11O8P1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C21H20O2N2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C1H7N3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C1H4N2O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C7H5N1O_3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H3O_1N1S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H3O3N1S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C17H19N4O8P1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C18H22O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C18H12O5,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C18H10O5,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C8H14N2O2S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C7H9O2N5,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C4H6N1O2S_1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C8H13N3O3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C8H13N1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,SO42,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,acetone (-H),1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,S2O32,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C5H12Cl1O1N2P1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C9H5N1O3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,Lysine,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C9H13O2N3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,Lysine_C6H12N2O,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C8H8N2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H_1O_1F1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,CH3COO-,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H_1S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,O6P2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,O3S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,O_2S2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,CHO2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C2H_1O_1N1S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,Inorganic Phosphate,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,Histidine,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,H_1S1O_1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,acetone_(_H)_C3H5O,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,acetylation (-H),1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C2H2O4S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C2H4O2S2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,sulfate (-H2O),1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,NA_5,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C3H8O1N2S2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C8H9N1O_1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C3H5N1O2S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C3H7,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C3H4N2O3,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,neugc_C11H17N1O9,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C10H16O11N2P2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C10H13N5,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C11H14N2O6S2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C11H15N5O3S1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C2H5O1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C2H4O3S2,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,C8H5N1O_1,1,3.46464e-05
RC2_0086_ICR-2_p08,Other,random,deoxythymidine 5_ diphosphate (-H2O),2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,glucose-N-Phosphate (-H2O),2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C20H12O1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,carbamoyl P transfer (-H2PO4),2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C18H24O1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C7H5N1O2,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C14H12N6O2,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,uridine 5_ diphosphate (-H2O),2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C6H3Cl3,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,H3O2,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,H3N1O5P2,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C18H24O11,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C3H2N2O6P2,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,N_1O1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,O1H1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C3H3O1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,NH4,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C19H28O1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C18H34N6O4S1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C1H_1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C12H17O3N1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C5H4N1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,H2N_1O4P1,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C6H8N3,2,6.92929e-05
RC2_0086_ICR-2_p08,Other,random,C6H5N1,2,6.92929e-05
