SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0029_ICR-2_p08,Other,random,C10H13N1O1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C10H13N5,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,cytosine_(_H)_C4H4N3O,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,deoxythymidine 5_ diphosphate (-H2O),1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,Phenylalanine,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,SO42,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,O3S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,O_1H4N2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,Tyrosine,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,Tyrosine_C9H9NO2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,O2S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,NA_4,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C5H2O1N4,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C12H20O10,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C4H2O1N2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C4H10N2O_1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,N3O2C6H14,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C3H5N1O2S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C5H7O3,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C5H5N5O_1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C5H2N4S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C5H12N2S2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C14H8O2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H2O3S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H_1O1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H_1O_1F1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C3H3O1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H4O6P2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C12H8N4O1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,N1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C3H7N1O2S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C5H10N4,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H3N1O2S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H2O6P2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C3H3O2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C8H10O1N2S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C8H13N1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C1H4N2O1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C1H3N1S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C2HO,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,Glutamine_C5H8N2O2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,Cl2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,Cystine,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,Glutamine,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C18H12O7,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C18H14O7,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C18H24,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C18H30O1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H2N2O_1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C7H4O4S1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C7H8N5O4P1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C7H11O3N1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C19H10O2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H1S2O3,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C6H10N2O2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C15H30O_1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C6H4N2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C6H3I1O1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C6H3Cl3,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C6H12O7N1P1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C6H6O1N4,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C6H5O_1N5,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C3H2N2O_1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,H3O1,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C2H4N2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C8H8O_1N2,1,3.90579e-05
RC2_0029_ICR-2_p08,Other,random,C9H11O1N5,1,3.90579e-05
