SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0202_ICR-1_p08,Other,random,C10H10O4N2S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,guanosine (-H2O),1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,deoxythymidine 5_ diphosphate (-H2O),1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,cytosine_(_H)_C4H4N3O,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,cytosine (-H),1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C10H15O2N1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C10H14N2O6,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C10H11N4O8P1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C5H10O10P2,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C5H10N4,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C5H8O1S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C5H8N3O_2,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C5H7N3O_1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H10O5P1N3,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H10O3S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C4H9O2P1S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H11O6P1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H11O5,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H10O_1Cl1N5,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H10O7S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C5H5N5O_1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,O6P2,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C11H20O7S1N1P1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C11H18N2O1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C11H14N2O7,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C10H9N1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C4H12N2O_1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H8N1S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H7N2O1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H5O_1N5,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C6H8N3,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C7H3N3O4,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C7H7O_1N1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C12H17O3N1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C12H17N3O7S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C12H12O10,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C11H9N1O3,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,S2O32,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,NA_4,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C8H12N2O3,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C8H10O1N2S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C8H10N2O6,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C7H9O2N5,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C3H6O5S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C3H5N1O2S1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C8H13N3O3,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C8H13N3O2,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C3H4N2O_1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C8H15O6N1,1,4.76259e-05
RC2_0202_ICR-1_p08,Other,random,C9H12N2O11P2,1,4.76259e-05
