SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0151_ICR-3_p08,Other,random,uridine 5_ diphosphate (-H2O),1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,uracil_(_H)_C4H3N2O2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,uracil (-H),1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,pyrophosphate,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C10H13N5,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C10H13N5O6P1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C5H2N4,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C5H12O1N2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C5H12N2S2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,H2O3S1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C11H4Cl1N1O2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C11H14N2O7P1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,H1O3S1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C12H21N1O9,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C5H2O_1N4,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C5H2O1N4,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C4H3N3O2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,H1O3,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C5H10N4,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C5H4O1N4,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C8H8O_1N2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C8H9N1O_1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C4H2O1N2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C4H3N3,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,H3C2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,H3N1O5P2,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,H3O3N1S1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C4H11O2Cl2N2P1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C4H3F1N2O1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C8H14N1O8P1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C5H10N1O6P1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C15H17N1O8,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,C4H6N1O2S_1,1,3.837e-05
RC2_0151_ICR-3_p08,Other,random,CH3COO-,1,3.837e-05
