SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0178_ICR-1_p08,Other,random,pyrophosphate,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,primary amine,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C_7H_4O5P2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,Cysteine,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,Cystine,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C12H10N2O2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C12H17O3N1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H12O1N2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H4N1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H10O10P2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H10O7P1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H12N1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C4H6O1S1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C4H7N1O2S1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H3O1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H3O3N1S1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H8O1S1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H5N5O_1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H6N2O2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H1C2N3,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H2N1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H2N2O_1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H2O2S1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H2O3S1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C12H21N1O9,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H_3N_3O3,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C4H10O1N2S1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H9O4,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C5H_6O15,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C6H10N2O1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C4H3N3O2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C4H3O_1N2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C3H8N3O3P1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H_1O_1F1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C6H10O_1Cl1N5,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C6H3Cl3,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,H_1O_2Cl3,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C13H16N4O2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C13H16O2P_2S_1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C13H6N2O4,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C14H15O5N1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C14H8O2,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C3H5N1O2S1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,C3H8N1,1,3.71554e-05
RC2_0178_ICR-1_p08,Other,random,Lysine,1,3.71554e-05
